,zonedist_level1_100,zonedist_level2_100,zonedist_level3_100,residence_100,manufacture_100,commercial_100,park_100
2590,0.0,5.0,35.0,1.0,0.0,1.0,1.0
2591,0.0,5.0,35.0,1.0,0.0,1.0,1.0
2592,0.0,5.0,35.0,1.0,0.0,1.0,1.0
2593,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2594,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2595,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2596,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2597,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2598,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2599,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2600,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2601,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2602,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2603,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2604,0.0,10.0,88.0,1.0,0.0,1.0,1.0
2605,0.0,6.0,49.0,1.0,0.0,1.0,1.0
2606,0.0,6.0,49.0,1.0,0.0,1.0,1.0
2607,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2608,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2609,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2610,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2611,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2612,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2613,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2614,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2615,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2616,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2617,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2618,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2619,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2620,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2621,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2622,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2623,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2624,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2625,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2626,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2627,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2628,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2629,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2630,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2631,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2632,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2633,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2634,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2635,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2636,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2637,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2638,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2639,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2640,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2641,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2642,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2643,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2644,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2645,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2646,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2647,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2648,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2649,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2650,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2651,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2652,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2653,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2654,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2655,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2656,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2657,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2658,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2659,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2660,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2661,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2662,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2663,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2664,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2665,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2666,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2667,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2668,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2669,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2670,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2671,1.0,7.0,71.0,1.0,1.0,0.0,1.0
2672,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2673,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2674,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2675,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2676,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2677,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2678,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2679,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2680,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2681,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2682,1.0,7.0,51.0,1.0,1.0,0.0,0.0
2683,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2684,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2685,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2686,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2687,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2688,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2689,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2690,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2691,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2692,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2693,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2694,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2695,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2696,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2697,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2698,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2699,1.0,7.0,71.0,1.0,1.0,0.0,0.0
2700,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2701,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2702,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2703,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2704,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2705,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2706,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2707,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2708,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2709,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2710,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2711,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2712,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2713,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2714,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2715,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2716,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2717,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2718,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2719,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2720,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2721,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2722,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2723,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2724,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2725,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2726,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2727,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2728,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2729,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2730,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2731,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2732,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2733,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2734,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2735,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2736,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2737,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2738,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2739,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2740,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2741,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2742,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2743,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2744,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2745,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2746,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2747,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2748,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2749,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2750,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2751,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2752,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2753,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2754,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2755,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2756,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2757,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2758,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2759,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2760,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2761,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2762,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2763,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2764,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2765,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2766,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2767,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2768,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2769,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2770,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2771,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2772,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2773,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2774,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2775,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2776,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2777,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2778,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2779,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2780,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2781,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2782,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2783,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2784,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2785,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2786,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2787,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2788,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2789,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2790,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2791,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2792,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2793,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2794,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2795,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2796,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2797,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2798,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2799,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2800,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2801,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2802,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2803,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2804,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2805,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2806,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2807,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2808,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2809,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2810,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2811,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2812,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2813,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2814,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2815,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2816,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2817,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2818,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2819,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2820,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2821,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2822,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2823,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2824,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2825,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2826,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2827,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2828,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2829,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2830,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2831,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2832,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2833,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2834,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2835,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2836,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2837,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2838,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2839,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2840,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2841,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2842,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2843,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2844,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2845,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2846,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2847,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2848,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2849,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2850,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2851,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2852,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2853,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2854,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2855,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2856,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2857,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2858,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2859,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2860,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2861,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2862,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2863,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2864,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2865,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2866,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2867,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2868,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2869,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2870,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2871,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2872,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2873,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2874,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2875,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2876,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2877,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2878,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2879,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2880,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2881,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2882,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2883,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2884,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2885,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2886,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2887,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2888,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2889,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2890,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2891,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2892,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2893,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2894,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2895,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2896,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2897,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2898,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2899,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2900,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2901,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2902,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2903,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2904,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2905,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2906,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2907,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2908,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2909,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2910,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2911,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2912,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2913,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2914,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2915,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2916,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2917,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2918,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2919,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2920,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2921,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2922,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2923,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2924,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2925,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2926,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2927,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2928,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2929,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2930,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2931,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2932,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2933,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2934,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2935,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2936,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2937,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2938,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2939,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2940,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2941,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2942,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2943,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2944,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2945,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2946,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2947,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2948,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2949,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2950,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2951,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2952,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2953,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2954,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2955,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2956,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2957,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2958,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2959,3.0,30.0,111.0,1.0,0.0,0.0,0.0
2960,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2961,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2962,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2963,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2964,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2965,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2966,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2967,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2968,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2969,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2970,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2971,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2972,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2973,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2974,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2975,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2976,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2977,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2978,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2979,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2980,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2981,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2982,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2983,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2984,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2985,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2986,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2987,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2988,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2989,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2990,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2991,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2992,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2993,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2994,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2995,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2996,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2997,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2998,3.0,10.0,88.0,1.0,0.0,0.0,1.0
2999,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3000,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3001,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3002,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3003,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3004,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3005,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3006,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3007,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3008,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3009,3.0,10.0,88.0,1.0,0.0,0.0,1.0
3010,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3011,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3012,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3013,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3014,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3015,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3016,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3017,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3018,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3019,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3020,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3021,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3022,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3023,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3024,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3025,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3026,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3027,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3028,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3029,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3030,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3031,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3032,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3033,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3034,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3035,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3036,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3037,3.0,30.0,111.0,1.0,0.0,0.0,0.0
3038,3.0,30.0,111.0,1.0,0.0,0.0,0.0
