,no2
2442,0.0002539715205785618
2443,0.0002539715205785618
2444,0.0002539715205785618
2445,0.0002539715205785618
2446,0.0002539715205785618
2447,0.0002539715205785618
2448,0.0002539715205785618
2449,0.0002539715205785618
2450,0.0002539715205785618
2451,0.0002539715205785618
2452,0.0002539715205785618
2453,0.0002539715205785618
2454,0.0002539715205785618
2455,0.0002539715205785618
2456,0.0002539715205785618
2457,0.0002539715205785618
2458,0.0002539715205785618
2459,0.0002539715205785618
2460,0.0002539715205785618
2461,0.0002539715205785618
2462,0.0002539715205785618
2463,0.0002539715205785618
2464,0.0002539715205785618
2465,0.0002539715205785618
2466,0.0002539715205785618
2467,0.0002539715205785618
2468,0.0002539715205785618
2469,0.0002539715205785618
2470,0.0002539715205785618
2471,0.00025397152057848285
2472,0.00025397152057848285
2473,0.00025397152057848285
2474,0.00025397152057848285
2475,0.00025397152057848285
2476,0.00025397152057848285
2477,0.00025397152057848285
2478,0.00025397152057848285
2479,0.00025397152057848285
2480,0.00025397152057848285
2481,0.00025397152057848285
2482,0.00025397152057848285
2483,0.00025397152057848285
2484,0.00025397152057848285
2485,0.00025397152057848285
2486,0.00025397152057848285
2487,0.00025397152057848285
2488,0.00025397152057848285
2489,0.00025397152057848285
2490,0.00025397152057848285
2491,0.00025397152057848285
2492,0.00025397152057848285
2493,0.00025397152057848285
2494,0.00025397152057848285
2495,0.00025397152057848285
2496,0.00025397152057848285
2497,0.00025397152057848285
2498,0.00025397152057848285
2499,0.00025397152057848285
2500,0.00025397152057848285
2501,0.00025397152057848285
2502,0.00025397152057848285
2503,0.00025397152057848285
2504,0.00025397152057848285
2505,0.00025397152057848285
2506,0.00025397152057848285
2507,0.00025397152057848285
2508,0.00025397152057848285
2509,0.00025397152057848285
2510,0.00025397152057848285
2511,0.00025397152057848285
2512,0.00025397152057848285
2513,0.00025397152057848285
2514,0.00025397152057848285
2515,0.00025397152057848285
2516,0.00025397152057848285
2517,0.00025397152057848285
2518,0.00025397152057848285
2519,0.00025397152057848285
2520,0.00025397152057848285
2521,0.00025397152057848285
2522,0.00025397152057848285
2523,0.00025397152057848285
2524,0.00025397152057848285
2525,0.00025397152057848285
2526,0.00020239732111795628
2527,0.00020239732111795628
2528,0.00020239732111795628
2529,0.00020239732111795628
2530,0.00020239732111795628
2531,0.00020239732111795628
2532,0.00020239732111795628
2533,0.00020239732111795628
2534,0.00020239732111795628
2535,0.00020239732111795628
2536,0.00020239732111795628
2537,0.00020239732111795628
2538,0.00020239732111795628
2539,0.00020239732111795628
2540,0.00020239732111795628
2541,0.00020239732111795628
2542,0.00020239732111795628
2543,0.00020239732111795628
2544,0.00020239732111795628
2545,0.00020239732111795628
2546,0.00020239732111795628
2547,0.00020239732111795628
2548,0.00020239732111795628
2549,0.00020239732111795628
2550,0.00020239732111795628
2551,0.00020239732111795628
2552,0.00020239732111795628
2553,0.00020239732111795628
2554,0.00020239732111795628
2555,0.00020239732111795628
2556,0.00020239732111795628
2557,0.00020239732111795628
2558,0.00020239732111795628
2559,0.00020239732111795628
2560,0.00020239732111795628
2561,0.00020239732111795628
2562,0.00020239732111795628
2563,0.00020239732111795628
2564,0.00020239732111795628
2565,0.00020239732111795628
2566,0.00020239732111795628
2567,0.00020239732111795628
2568,0.00020239732111795628
2569,0.00020239732111795628
2570,0.00020239732111795628
2571,0.00020239732111795628
2572,0.00020239732111795628
2573,0.00020239732111795628
2574,0.00020239732111795628
2575,0.00020239732111795628
2576,0.00020239732111795628
2577,0.00020239732111795628
2578,0.00020239732111795628
2579,0.00020239732111795628
2580,0.00020239732111795628
2581,0.00020239732111795628
2582,0.00020239732111795628
2583,0.00020239732111795628
2584,0.00020239732111795628
2585,0.00020239732111795628
2586,0.00020239732111795628
2587,0.00020239732111795628
2588,0.00020239732111795628
2589,0.00020239732111795628
2590,0.00020239732111795628
2591,0.00020239732111795628
2592,0.00020239732111795628
2593,0.00020239732111795628
2594,0.00020239732111795628
2595,0.00020239732111795628
2596,0.00020239732111795628
2597,0.00020239732111795628
2598,0.00020239732111795628
2599,0.00020239732111795628
2600,0.00020239732111795628
2601,0.00020239732111795628
2602,0.00020239732111795628
2603,0.00020239732111795628
2604,0.00020239732111795628
2605,0.00020239732111795628
2606,0.00020239732111795628
2607,0.00020239732111795628
2608,0.00020239732111795628
2609,0.00016402019398571526
2610,0.00016402019398571526
2611,0.00016402019398571526
2612,0.00016402019398571526
2613,0.00016402019398571526
2614,0.00016402019398571526
2615,0.00016402019398571526
2616,0.00016402019398571526
2617,0.00016402019398571526
2618,0.00016402019398571526
2619,0.00016402019398571526
2620,0.00016402019398571526
2621,0.00016402019398571526
2622,0.00016402019398571526
2623,0.00016402019398571526
2624,0.00016402019398571526
2625,0.00016402019398571526
2626,0.00016402019398571526
2627,0.00016402019398571526
2628,0.00016402019398571526
2629,0.00016402019398571526
2630,0.00016402019398571526
2631,0.00016402019398571526
2632,0.00016402019398571526
2633,0.00016402019398571526
2634,0.00016402019398571526
2635,0.00016402019398571526
2636,0.00016402019398571526
2637,0.00016402019398571526
2638,0.00016402019398571526
2639,0.00016402019398571526
2640,0.00016402019398571526
2641,0.00016402019398571526
2642,0.00016402019398571526
2643,0.00015434268543890257
2644,0.00015434268543890257
2645,0.00015434268543890257
2646,0.00015434268543890257
2647,0.00015434268543890257
2648,0.00015434268543890257
2649,0.00015434268543890257
2650,0.00015434268543890257
2651,0.00015434268543890257
2652,0.00015434268543890257
2653,0.00015434268543890257
2654,0.00015434268543890257
2655,0.00015434268543890257
2656,0.00015434268543890257
2657,0.00015434268543890257
2658,0.00015434268543890257
2659,0.00015434268543890257
2660,0.00015434268543890257
2661,0.00015434268543890257
2662,0.00015434268543890257
2663,0.00015434268543890257
2664,0.00015434268543890257
2665,0.00015434268543890257
2666,0.00015434268543890257
2667,0.00015434268543890257
2668,0.00015434268543890257
2669,0.00015434268543890257
2670,0.00015434268543890257
2671,0.00015434268543890257
2672,0.00015434268543890257
2673,0.00015434268543890257
2674,0.00015434268543890257
2675,0.00015434268543890257
2676,0.00015434268543890257
2677,0.00015434268543890257
2678,0.00015434268543890257
2679,0.00015434268543890257
2680,0.00015434268543890257
2681,0.00015434268543890257
2682,0.00015434268543890257
2683,0.00015434268543890257
2684,0.00016402019398571526
2685,0.00016402019398571526
2686,0.00016402019398571526
2687,0.00016402019398571526
2688,0.00016402019398571526
2689,0.00016402019398571526
2690,0.00016402019398571526
2691,0.00016402019398571526
2692,0.00016402019398571526
2693,0.00016402019398571526
2694,0.00016402019398571526
2695,0.00016402019398571526
2696,0.00016402019398571526
2697,0.00016402019398571526
2698,0.00016402019398571526
2699,0.00016402019398571526
2700,0.00016402019398571526
2701,0.00016402019398571526
2702,0.00016402019398571526
2703,0.00016402019398571526
2704,0.00016402019398571526
2705,0.00016402019398571526
2706,0.00016402019398571526
2707,0.00016402019398571526
2708,0.00016402019398571526
2709,0.00016402019398571526
2710,0.00016402019398571526
2711,0.00016402019398571526
2712,0.00016402019398571526
2713,0.00016402019398571526
2714,0.00016402019398571526
2715,0.00016402019398571526
2716,0.00016402019398571526
2717,0.00016402019398571526
2718,0.00016402019398571526
2719,0.00016402019398571526
2720,0.00016402019398571526
2721,0.00016402019398571526
2722,0.00016402019398571526
2723,0.00016402019398571526
2724,0.00016402019398571526
2725,0.00016402019398571526
2726,0.00016402019398571526
2727,0.00016402019398571526
2728,0.00016402019398571526
2729,0.00016402019398571526
2730,0.00016402019398571526
2731,0.00016402019398571526
2732,0.00016402019398571526
2733,0.00016402019398571526
2734,0.00016402019398571526
2735,0.00016402019398571526
2736,0.00016402019398571526
2737,0.00016402019398571526
2738,0.00016402019398571526
2739,0.00016402019398571526
2740,0.00016402019398571526
2741,0.00016402019398571526
2742,0.00016402019398571526
2743,0.00016402019398571526
2744,0.00016402019398571526
2745,0.00016402019398571526
2746,0.00016402019398571526
2747,0.00016402019398571526
2748,0.00016402019398571526
2749,0.00016402019398571526
2750,0.00016402019398571526
2751,0.00016402019398571526
2752,0.00016402019398571526
2753,0.00016402019398571526
2754,0.00016402019398571526
2755,0.00016402019398571526
2756,0.00016402019398571526
2757,0.00016402019398571526
2758,0.00016402019398571526
2759,0.00016402019398571526
2760,0.00016402019398571526
2761,0.00016402019398571526
2762,0.00016402019398571526
2763,0.00016402019398571526
2764,0.00016402019398571526
2765,0.00016402019398571526
2766,0.00016402019398571526
2767,0.00016402019398571526
2768,0.00016402019398571526
2769,0.00016402019398571526
2770,0.00016402019398571526
2771,0.00016402019398571526
2772,0.00016402019398571526
2773,0.00016402019398571526
2774,0.00016402019398571526
2775,0.00016402019398571526
2776,0.00016402019398571526
2777,0.00016402019398571526
2778,0.00016402019398571526
2779,0.00016402019398571526
2780,0.00016402019398571526
2781,0.00016402019398571526
2782,0.00016402019398571526
2783,0.00016402019398571526
2784,0.00016402019398571526
2785,0.00016402019398571526
2786,0.00016402019398571526
2787,0.00016402019398571526
2788,0.00016402019398571526
2789,0.00016402019398571526
2790,0.00016402019398571526
2791,0.00016402019398571526
2792,0.00016402019398571526
2793,0.00016402019398571526
2794,0.00016402019398571526
2795,0.00016402019398571526
2796,0.00016402019398571526
2797,0.00016402019398571526
2798,0.00016402019398571526
2799,0.00016402019398571526
2800,0.00016402019398571526
2801,0.00016402019398571526
2802,0.00016402019398571526
2803,0.00016402019398571526
2804,0.00016402019398571526
2805,0.00016402019398571526
2806,0.00016402019398571526
2807,0.00016402019398571526
2808,0.00016402019398571526
2809,0.00016402019398571526
2810,0.00016402019398571526
2811,0.00016402019398571526
2812,0.00016402019398571526
2813,0.00016402019398571526
2814,0.00016402019398571526
2815,0.00016402019398571526
2816,0.00016402019398571526
2817,0.00016402019398571526
2818,0.00016402019398571526
2819,0.00016402019398571526
2820,0.00016402019398571526
2821,0.00016402019398571526
2822,0.00016402019398571526
2823,0.00016402019398571526
2824,0.00016402019398571526
2825,0.00016402019398571526
2826,0.00016402019398571526
2827,0.00016402019398571526
2828,0.00016402019398571526
2829,0.00016402019398571526
2830,0.00016402019398571526
2831,0.00015430107305285516
2832,0.00015430107305285516
2833,0.00015430107305285516
2834,0.00015430107305285516
2835,0.00015430107305285516
2836,0.00015430107305285516
2837,0.00015430107305285516
2838,0.00015430107305285516
2839,0.00015430107305285516
2840,0.00015430107305285516
2841,0.00015430107305285516
2842,0.00015430107305285516
2843,0.00015430107305285516
2844,0.00015430107305285516
2845,0.00015430107305285516
2846,0.00015430107305285516
2847,0.00015430107305285516
2848,0.00015430107305285516
2849,0.00015430107305285516
2850,0.00015430107305285516
2851,0.00015430107305285516
2852,0.00015430107305285516
2853,0.00015430107305285516
2854,0.00015430107305285516
2855,0.00015430107305285516
2856,0.00015430107305285516
2857,0.00015430107305285516
2858,0.00015430107305285516
2859,0.00015430107305285516
2860,0.00015430107305285516
2861,0.00015430107305285516
2862,0.00015430107305285516
2863,0.00015430107305285516
2864,0.00015430107305285516
2865,0.00015430107305285516
2866,0.00015430107305285516
2867,0.00015430107305285516
2868,0.00015430107305285516
2869,0.00015430107305285516
2870,0.00015430107305285516
2871,0.00015430107305285516
2872,0.00015430107305285516
2873,0.00015430107305285516
2874,0.00015430107305285516
2875,0.00015430107305285516
2876,0.00015430107305285516
2877,0.00015430107305285516
2878,0.00015430107305285516
2879,0.00015430107305285516
2880,0.00015430107305285516
2881,0.00015430107305285516
2882,0.00015430107305285516
2883,0.00015430107305285516
2884,0.00015430107305285516
2885,0.00015430107305285516
2886,0.00015430107305285516
2887,0.00015430107305285516
2888,0.00015430107305285516
2889,0.00015430107305285516
2890,0.00015430107305285516
2891,0.00015430107305285516
2892,0.00015430107305285516
2893,0.00015430107305285516
2894,0.00015430107305285516
2895,0.00015430107305285516
2896,0.00015430107305285516
2897,0.00015430107305285516
2898,0.00015430107305285516
2899,0.00015430107305285516
2900,0.00015430107305285516
2901,0.00015430107305285516
2902,0.00015430107305285516
2903,0.00015430107305285516
2904,0.00015430107305285516
2905,0.00015430107305285516
2906,0.00015430107305285516
2907,0.00015430107305285516
2908,0.00015430107305285516
2909,0.00015430107305285516
2910,0.00015430107305285516
2911,0.00015430107305285516
2912,0.00015430107305285516
2913,0.00015430107305285516
2914,0.00015430107305285516
2915,0.00015430107305285516
2916,0.00015430107305285516
2917,0.00015430107305285516
2918,0.00015430107305285516
2919,0.00015430107305285516
2920,0.00015430107305285516
2921,0.00015430107305285516
2922,0.00015430107305285516
2923,0.00015430107305285516
2924,0.00015430107305285516
2925,0.00015430107305285516
2926,0.00015430107305285516
2927,0.00015430107305285516
2928,0.00015430107305285516
2929,0.00015430107305285516
2930,0.00015430107305285516
2931,0.00015430107305285516
2932,0.00015430107305285516
2933,0.00015430107305285516
2934,0.00015430107305285516
2935,0.00015430107305285516
2936,0.00015430107305285516
2937,0.00015430107305285516
2938,0.00015430107305285516
2939,0.00015430107305285516
2940,0.00015430107305285516
2941,0.00015430107305285516
2942,0.00015430107305285516
2943,0.00015430107305285516
2944,0.00015430107305285516
2945,0.00015430107305285516
2946,0.00015430107305285516
2947,0.00015430107305285516
2948,0.00015430107305285516
2949,0.00015430107305285516
2950,0.00015430107305285516
2951,0.00015430107305285516
2952,0.00015430107305285516
2953,0.00015430107305285516
2954,0.00015430107305285516
2955,0.00015430107305285516
2956,0.00015430107305285516
2957,0.00015430107305285516
2958,0.00015430107305285516
2959,0.00015430107305285516
2960,0.00015430107305285516
2961,0.00015430107305285516
2962,0.00015430107305285516
2963,0.00015430107305285516
2964,0.00015430107305285516
2965,0.00015430107305285516
2966,0.00015430107305285516
2967,0.00015430107305285516
2968,0.00015430107305285516
2969,0.00015430107305285516
2970,0.00015430107305285516
2971,0.00015430107305285516
2972,0.00015430107305285516
2973,0.00015430107305285516
2974,0.00015430107305285516
2975,0.00015430107305285516
2976,0.00015430107305285516
2977,0.00015430107305285516
2978,0.00015430107305285516
2979,0.00015430107305285516
2980,0.00015430107305285516
2981,0.00015430107305285516
2982,0.00015430107305285516
2983,0.00015430107305285516
2984,0.00015430107305285516
2985,0.00015430107305285516
2986,0.00015430107305285516
2987,0.00015430107305285516
2988,0.00015430107305285516
2989,0.00015430107305285516
2990,0.00015430107305285516
2991,0.00015430107305285516
2992,0.00015430107305285516
2993,0.00015430107305285516
2994,0.00015430107305285516
2995,0.00015430107305285516
2996,0.00015430107305285516
2997,0.00015430107305285516
2998,0.00015430107305285516
2999,0.00015430107305285516
3000,0.00015430107305285516
3001,0.00015430107305285516
3002,0.00015430107305285516
3003,0.00015430107305285516
3004,0.00015430107305285516
3005,0.00015430107305285516
3006,0.00015430107305285516
3007,0.00015430107305285516
3008,0.00015430107305285516
3009,0.00015430107305285516
3010,0.00015430107305285516
3011,0.00015430107305285516
3012,0.00015430107305285516
3013,0.00015430107305285516
3014,0.00015430107305285516
3015,0.00015430107305285516
3016,0.00015430107305285516
3017,0.00015430107305285516
3018,0.00015430107305285516
3019,0.00015430107305285516
3020,0.00015430107305285516
3021,0.00015430107305285516
3022,0.00015430107305285516
3023,0.00015430107305285516
3024,0.00015430107305285516
3025,0.00015430107305285516
3026,0.00015430107305302646
3027,0.00015430107305302646
3028,0.00015430107305302646
3029,0.00015430107305302646
3030,0.00015430107305302646
3031,0.00015430107305302646
3032,0.00015430107305302646
3033,0.00015430107305302646
3034,0.00015430107305302646
3035,0.00015430107305302646
3036,0.00015430107305302646
3037,0.00015430107305302646
3038,0.00015430107305302646
3039,0.00015430107305302646
3040,0.00015430107305302646
3041,0.00015430107305302646
3042,0.00015430107305302646
3043,0.00015430107305302646
3044,0.00015430107305302646
3045,0.00015430107305302646
3046,0.00015430107305302646
3047,0.00015430107305302646
3048,0.00015430107305302646
3049,0.00015430107305302646
3050,0.00015430107305302646
3051,0.00015430107305302646
3052,0.00015430107305302646
3053,0.00015430107305302646
3054,0.00015430107305302646
3055,0.00015430107305302646
3056,0.00015430107305302646
3057,0.00015430107305302646
3058,0.00015430107305302646
3059,0.00015430107305302646
3060,0.00015430107305302646
3061,0.00015430107305302646
3062,0.00015430107305302646
3063,0.00015430107305302646
3064,0.00015430107305302646
3065,0.00015430107305302646
3066,0.00015430107305302646
3067,0.00015430107305302646
3068,0.00015430107305302646
3069,0.00015430107305302646
3070,0.00015430107305302646
3071,0.00015430107305302646
3072,0.00015430107305302646
3073,0.00015430107305302646
3074,0.00015430107305302646
3075,0.00015430107305302646
3076,0.00015430107305302646
3077,0.00015430107305302646
3078,0.00015430107305302646
3079,0.00015430107305302646
3080,0.00015430107305302646
3081,0.00015430107305302646
3082,0.00015430107305302646
3083,0.00015430107305302646
3084,0.00015430107305302646
3085,0.00015430107305302646
3086,0.00015430107305302646
3087,0.00015430107305302646
3088,0.00015430107305302646
3089,0.00015430107305302646
3090,0.00015430107305302646
3091,0.00015430107305302646
3092,0.00015430107305302646
3093,0.00015430107305302646
3094,0.00015430107305302646
3095,0.00015430107305302646
3096,0.00015430107305302646
3097,0.00015430107305302646
3098,0.00015430107305302646
3099,0.00015430107305302646
3100,0.00015430107305302646
3101,0.00015430107305302646
3102,0.00015430107305302646
3103,0.00015430107305302646
3104,0.00015430107305302646
3105,0.00015430107305302646
3106,0.00015430107305302646
3107,0.00015430107305302646
3108,0.00015430107305302646
3109,0.00015430107305302646
3110,0.00015430107305302646
3111,0.00015430107305302646
3112,0.00015430107305302646
3113,0.00015430107305302646
3114,0.00015430107305302646
3115,0.00015430107305302646
3116,0.00015430107305302646
3117,0.00015430107305302646
3118,0.00015430107305302646
3119,0.00015430107305302646
3120,0.00015430107305302646
3121,0.00015430107305302646
3122,0.00015430107305302646
3123,0.00015430107305302646
3124,0.00015430107305302646
3125,0.00015430107305302646
3126,0.00015430107305302646
3127,0.00015430107305302646
3128,0.00015430107305302646
3129,0.00015430107305302646
3130,0.00015430107305302646
3131,0.00015430107305302646
3132,0.00015430107305302646
3133,0.00015430107305302646
3134,0.00015430107305302646
3135,0.00015430107305302646
3136,0.00015430107305302646
3137,0.00015430107305302646
3138,0.00015430107305302646
3139,0.00015430107305302646
3140,0.00015430107305302646
3141,0.00015430107305302646
3142,0.00015430107305302646
3143,0.00015430107305302646
3144,0.00015430107305302646
3145,0.00015430107305302646
3146,0.00015430107305302646
3147,0.00015430107305302646
3148,0.00015430107305302646
3149,0.00015430107305302646
3150,0.00015430107305302646
3151,0.00015430107305302646
3152,0.00015430107305302646
3153,0.00015430107305302646
3154,0.00015430107305302646
3155,0.00015430107305302646
3156,0.00015430107305302646
3157,0.00015430107305302646
3158,0.00015430107305302646
3159,0.00015430107305302646
3160,0.00015430107305302646
3161,0.00015430107305302646
3162,0.00015430107305302646
3163,0.00015430107305302646
3164,0.00015430107305302646
3165,0.00015430107305302646
3166,0.00015430107305302646
3167,0.00015430107305302646
3168,0.00015430107305302646
3169,0.00015430107305302646
3170,0.00015430107305302646
3171,0.00015430107305302646
3172,0.00015430107305302646
3173,0.00015430107305302646
3174,0.00015430107305302646
3175,0.00015430107305302646
3176,0.00015430107305302646
3177,0.00015430107305302646
3178,0.00015430107305302646
3179,0.00015430107305302646
3180,0.00015430107305302646
3181,0.00015430107305302646
3182,0.00015430107305302646
3183,0.00015430107305302646
3184,0.00015430107305302646
3185,0.00015430107305302646
3186,0.00015430107305302646
3187,0.00015430107305302646
3188,0.00015430107305302646
3189,0.00015430107305302646
3190,0.00015430107305302646
3191,0.00015430107305302646
3192,0.00015430107305302646
3193,0.00015430107305302646
3194,0.00015430107305302646
3195,0.00015430107305302646
3196,0.00015430107305302646
3197,0.00015430107305302646
3198,0.00015430107305302646
3199,0.00015430107305302646
3200,0.00015430107305302646
3201,0.00015430107305302646
3202,0.00015430107305302646
3203,0.00015430107305302646
3204,0.00015430107305302646
3205,0.00015430107305302646
3206,0.00015430107305302646
3207,0.00015430107305302646
3208,0.00015430107305302646
3209,0.00015430107305302646
3210,0.00015484198585638735
3211,0.00015484198585638735
3212,0.00015484198585638735
3213,0.00015484198585638735
3214,0.00015484198585638735
3215,0.00015484198585638735
3216,0.00015484198585638735
3217,0.00015484198585638735
3218,0.00015484198585638735
3219,0.00015484198585638735
3220,0.00015484198585638735
3221,0.00015484198585638735
3222,0.00015484198585638735
3223,0.00015484198585638735
3224,0.00015484198585638735
3225,0.00015484198585638735
3226,0.00015484198585638735
3227,0.00015484198585638735
3228,0.00015484198585638735
3229,0.00015484198585638735
3230,0.00015484198585638735
3231,0.00015484198585638735
3232,0.00015484198585638735
3233,0.00015484198585638735
3234,0.00015484198585638735
3235,0.00015484198585638735
3236,0.00015484198585638735
3237,0.00015484198585638735
3238,0.00015484198585638735
3239,0.00015484198585638735
3240,0.00015484198585638735
3241,0.00015484198585638735
3242,0.00015484198585638735
3243,0.00015484198585638735
3244,0.00015484198585638735
3245,0.00015484198585638735
3246,0.00015484198585638735
3247,0.00015484198585638735
3248,0.00015484198585638735
3249,0.00015484198585638735
3250,0.00015484198585638735
3251,0.00015484198585638735
3252,0.00015484198585638735
3253,0.00015484198585638735
3254,0.00015484198585638735
3255,0.00015484198585638735
3256,0.00015484198585638735
3257,0.00015484198585638735
3258,0.00015484198585638735
3259,0.00015484198585638735
3260,0.00015484198585638735
3261,0.00015484198585638735
3262,0.00015484198585638735
3263,0.00015484198585638735
3264,0.00015484198585638735
3265,0.00015484198585638735
3266,0.00015484198585638735
3267,0.00015484198585638735
3268,0.00015484198585638735
3269,0.00015484198585638735
3270,0.00015484198585638735
3271,0.00015484198585638735
3272,0.00015484198585638735
3273,0.00015484198585638735
3274,0.00015484198585638735
3275,0.00015484198585638735
3276,0.00015484198585638735
3277,0.00015484198585638735
3278,0.00015484198585638735
3279,0.00015484198585638735
3280,0.00015484198585638735
3281,0.00015484198585638735
3282,0.00015484198585638735
3283,0.00015484198585638735
3284,0.00015484198585638735
3285,0.00015484198585638735
3286,0.00015484198585638735
3287,0.00015484198585638735
3288,0.00015484198585638735
3289,0.00015484198585638735
3290,0.00015484198585638735
3291,0.00015484198585638735
3292,0.00015484198585638735
3293,0.00015484198585638735
3294,0.00015484198585638735
3295,0.00015484198585638735
3296,0.00015484198585638735
3297,0.00015484198585638735
3298,0.00015484198585638735
3299,0.00015484198585638735
3300,0.00015484198585638735
3301,0.00015484198585638735
3302,0.00015484198585638735
3303,0.00015484198585638735
3304,0.00015484198585638735
3305,0.00015484198585638735
3306,0.00015484198585638735
3307,0.00015484198585638735
3308,0.00015484198585638735
3309,0.00015484198585638735
3310,0.00015484198585638735
3311,0.00015484198585638735
3312,0.00015484198585638735
3313,0.00015484198585638735
3314,0.00015484198585638735
3315,0.00015484198585638735
3316,0.00015484198585638735
3317,0.00015484198585638735
3318,0.00015484198585638735
3319,0.00015484198585638735
3320,0.00015484198585638735
3321,0.00015484198585638735
3322,0.00015484198585638735
3323,0.00015484198585638735
3324,0.00015484198585638735
3325,0.00015484198585638735
3326,0.00015484198585638735
3327,0.00015484198585638735
3328,0.00015484198585638735
3329,0.00015484198585638735
3330,0.00015484198585638735
3331,0.00015484198585638735
3332,0.00015484198585638735
3333,0.00015484198585638735
3334,0.00015484198585638735
3335,0.00015484198585638735
3336,0.00015484198585638735
3337,0.00015484198585638735
3338,0.00015484198585638735
3339,0.00015484198585638735
3340,0.00015484198585638735
3341,0.00015484198585638735
3342,0.00015484198585638735
3343,0.00015484198585638735
3344,0.00015484198585638735
3345,0.00015484198585638735
3346,0.00015484198585638735
3347,0.00015484198585638735
3348,0.00015484198585638735
3349,0.00015484198585638735
3350,0.00015484198585638735
3351,0.00015484198585638735
3352,0.00015484198585638735
3353,0.00015484198585638735
3354,0.00015484198585638735
3355,0.00015484198585638735
3356,0.00015484198585638735
3357,0.00015484198585638735
3358,0.00015484198585638735
3359,0.00015484198585638735
3360,0.00015484198585638735
3361,0.00015484198585638735
3362,0.00015484198585638735
3363,0.00015484198585638735
3364,0.00015484198585638735
3365,0.00015484198585638735
3366,0.00015484198585638735
3367,0.00015484198585638735
3368,0.00015484198585638735
3369,0.00015484198585638735
3370,0.00015484198585638735
3371,0.00015484198585638735
3372,0.00015484198585638735
3373,0.00015484198585638735
3374,0.00015484198585638735
3375,0.00015484198585638735
3376,0.00015484198585638735
3377,0.00015484198585638735
3378,0.00015484198585638735
3379,0.00015484198585638735
3380,0.00015484198585638735
3381,0.00015484198585638735
3382,0.00015484198585638735
3383,0.00015484198585638735
3384,0.00015484198585638735
3385,0.00015484198585638735
3386,0.00015484198585638735
3387,0.00015484198585638735
3388,0.00015484198585638735
3389,0.00015484198585638735
3390,0.00015484198585638735
3391,0.00015484198585638735
3392,0.00015484198585638735
3393,0.00015484198585638735
3394,0.00015484198585638735
3395,0.00015484198585638735
3396,0.00015484198585638735
3397,0.00015484198585638735
3398,0.00015484198585638735
3399,0.00015484198585638735
3400,0.00015484198585638735
3401,0.00015484198585638735
3402,0.00015484198585638735
3403,0.00015484198585638735
3404,0.00015484198585638735
3405,0.00015484198585638735
3406,0.00015484198585638735
3407,0.00015484198585638735
3408,0.00015484198585638735
3409,0.00015484198585638735
3410,0.00015484198585638735
3411,0.00015484198585638735
3412,0.00015484198585638735
3413,0.00015484198585638735
3414,0.00015484198585638735
3415,0.00015484198585638735
3416,0.00015484198585638735
3417,0.00015484198585638735
3418,0.00015484198585638735
3419,0.00015484198585638735
3420,0.00015484198585638735
3421,0.00015484198585638735
3422,0.00015484198585638735
3423,0.00015484198585638735
3424,0.00015484198585638735
3425,0.00015484198585638735
3426,0.00015484198585638735
3427,0.00015484198585638735
3428,0.00015484198585638735
3429,0.00015484198585638735
3430,0.00015484198585638735
3431,0.00015484198585638735
3432,0.00015484198585638735
3433,0.00015484198585638735
3434,0.00015484198585638735
3435,0.00015484198585638735
3436,0.00015484198585638735
3437,0.00015484198585638735
3438,0.00015484198585638735
3439,0.00015484198585638735
3440,0.00015484198585638735
3441,0.00015484198585638735
3442,0.00015484198585638735
3443,0.00015484198585638735
3444,0.00015484198585638735
3445,0.00015484198585638735
3446,0.00015484198585638735
3447,0.00015484198585638735
3448,0.00015484198585638735
3449,0.00015484198585638735
3450,0.00015484198585638735
3451,0.00015484198585638735
3452,0.00015484198585638735
3453,0.00015484198585638735
3454,0.00015484198585638735
3455,0.00015484198585638735
3456,0.00015484198585638735
3457,0.00015484198585638735
3458,0.00015484198585638735
3459,0.00015484198585638735
3460,0.00015484198585638735
3461,0.00015484198585638735
3462,0.00015484198585638735
3463,0.00015484198585638735
3464,0.00015484198585638735
3465,0.00015484198585638735
3466,0.00015484198585638735
3467,0.00015484198585638735
3468,0.00015484198585638735
3469,0.00015484198585638735
3470,0.00015484198585638735
3471,0.00015484198585638735
3472,0.00015484198585638735
3473,0.00015484198585638735
3474,0.00015484198585638735
3475,0.00015484198585638735
3476,0.00015484198585638735
3477,0.00015484198585638735
3478,0.00015484198585638735
3479,0.00015484198585638735
3480,0.00015484198585638735
3481,0.00015484198585638735
3482,0.00015484198585638735
3483,0.00015484198585638735
3484,0.00015484198585638735
3485,0.00015484198585638735
3486,0.00015484198585638735
3487,0.00015484198585638735
3488,0.00015484198585638735
3489,0.00015484198585638735
3490,0.00015484198585638735
3491,0.00015430107305302646
3492,0.00015430107305302646
3493,0.00015430107305302646
3494,0.00015430107305302646
3495,0.00015430107305302646
3496,0.00015430107305302646
3497,0.00015430107305302646
3498,0.00015430107305302646
3499,0.00015430107305302646
3500,0.00015430107305302646
3501,0.00015430107305302646
3502,0.00015430107305302646
3503,0.00015430107305302646
3504,0.00015430107305302646
3505,0.00015430107305302646
3506,0.00015430107305302646
3507,0.00015430107305302646
3508,0.00015430107305302646
3509,0.00015430107305302646
3510,0.00015430107305302646
3511,0.00015430107305302646
3512,0.00015430107305302646
3513,0.00015430107305302646
3514,0.00015430107305302646
3515,0.00015430107305302646
3516,0.00015430107305302646
3517,0.00015430107305302646
