,zonedist_level1_500,zonedist_level2_500,zonedist_level3_500,residence_500,manufacture_500,commercial_500,park_500
2640,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2641,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2642,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2643,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2644,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2645,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2646,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2647,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2648,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2649,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2650,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2651,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2652,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2653,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2654,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2655,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2656,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2657,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2658,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2659,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2660,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2661,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2662,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2663,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2664,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2665,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2666,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2667,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2668,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2669,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2670,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2671,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2672,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2673,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2674,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2675,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2676,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2677,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2678,2.0,10.0,88.0,1.0,1.0,1.0,1.0
2679,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2680,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2681,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2682,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2683,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2684,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2685,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2686,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2687,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2688,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2689,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2690,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2691,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2692,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2693,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2694,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2695,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2696,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2697,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2698,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2699,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2700,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2701,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2702,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2703,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2704,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2705,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2706,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2707,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2708,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2709,1.0,7.0,51.0,1.0,1.0,0.0,1.0
2710,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2711,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2712,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2713,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2714,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2715,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2716,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2717,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2718,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2719,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2720,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2721,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2722,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2723,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2724,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2725,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2726,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2727,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2728,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2729,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2730,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2731,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2732,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2733,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2734,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2735,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2736,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2737,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2738,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2739,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2740,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2741,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2742,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2743,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2744,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2745,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2746,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2747,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2748,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2749,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2750,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2751,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2752,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2753,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2754,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2755,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2756,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2757,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2758,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2759,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2760,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2761,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2762,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2763,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2764,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2765,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2766,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2767,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2768,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2769,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2770,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2771,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2772,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2773,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2774,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2775,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2776,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2777,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2778,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2779,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2780,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2781,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2782,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2783,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2784,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2785,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2786,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2787,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2788,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2789,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2790,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2791,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2792,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2793,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2794,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2795,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2796,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2797,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2798,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2799,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2800,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2801,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2802,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2803,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2804,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2805,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2806,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2807,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2808,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2809,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2810,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2811,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2812,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2813,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2814,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2815,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2816,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2817,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2818,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2819,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2820,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2821,2.0,10.0,88.0,1.0,1.0,0.0,1.0
2822,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2823,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2824,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2825,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2826,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2827,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2828,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2829,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2830,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2831,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2832,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2833,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2834,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2835,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2836,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2837,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2838,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2839,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2840,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2841,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2842,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2843,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2844,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2845,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2846,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2847,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2848,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2849,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2850,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2851,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2852,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2853,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2854,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2855,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2856,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2857,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2858,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2859,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2860,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2861,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2862,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2863,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2864,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2865,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2866,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2867,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2868,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2869,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2870,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2871,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2872,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2873,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2874,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2875,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2876,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2877,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2878,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2879,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2880,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2881,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2882,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2883,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2884,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2885,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2886,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2887,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2888,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2889,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2890,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2891,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2892,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2893,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2894,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2895,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2896,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2897,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2898,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2899,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2900,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2901,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2902,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2903,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2904,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2905,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2906,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2907,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2908,0.0,6.0,47.0,1.0,1.0,1.0,1.0
2909,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2910,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2911,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2912,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2913,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2914,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2915,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2916,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2917,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2918,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2919,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2920,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2921,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2922,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2923,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2924,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2925,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2926,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2927,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2928,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2929,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2930,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2931,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2932,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2933,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2934,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2935,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2936,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2937,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2938,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2939,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2940,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2941,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2942,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2943,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2944,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2945,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2946,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2947,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2948,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2949,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2950,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2951,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2952,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2953,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2954,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2955,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2956,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2957,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2958,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2959,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2960,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2961,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2962,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2963,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2964,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2965,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2966,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2967,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2968,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2969,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2970,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2971,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2972,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2973,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2974,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2975,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2976,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2977,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2978,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2979,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2980,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2981,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2982,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2983,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2984,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2985,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2986,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2987,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2988,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2989,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2990,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2991,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2992,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2993,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2994,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2995,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2996,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2997,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2998,2.0,10.0,88.0,1.0,0.0,0.0,1.0
2999,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3000,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3001,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3002,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3003,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3004,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3005,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3006,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3007,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3008,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3009,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3010,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3011,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3012,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3013,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3014,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3015,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3016,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3017,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3018,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3019,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3020,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3021,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3022,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3023,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3024,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3025,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3026,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3027,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3028,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3029,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3030,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3031,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3032,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3033,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3034,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3035,2.0,10.0,88.0,1.0,0.0,0.0,1.0
3036,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3037,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3038,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3039,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3040,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3041,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3042,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3043,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3044,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3045,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3046,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3047,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3048,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3049,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3050,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3051,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3052,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3053,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3054,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3055,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3056,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3057,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3058,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3059,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3060,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3061,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3062,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3063,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3064,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3065,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3066,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3067,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3068,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3069,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3070,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3071,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3072,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3073,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3074,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3075,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3076,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3077,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3078,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3079,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3080,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3081,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3082,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3083,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3084,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3085,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3086,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3087,3.0,10.0,88.0,1.0,0.0,1.0,1.0
3088,3.0,10.0,88.0,1.0,0.0,1.0,1.0
