,o3
3115,0.14825674891482055
3116,0.14825674891482055
3117,0.14825674891482055
3118,0.14825674891482055
3119,0.14825674891482055
3120,0.14825674891482055
3121,0.14825674891482055
3122,0.14825674891482055
3123,0.14825674891482055
3124,0.14825674891482055
3125,0.14825674891482055
3126,0.14825674891482055
3127,0.14825674891482055
3128,0.14825674891482055
3129,0.14825674891482055
3130,0.14825674891482055
3131,0.14825674891482055
3132,0.14825674891482055
3133,0.14825674891482055
3134,0.14825674891482055
3135,0.14825674891482055
3136,0.14825674891482055
3137,0.14825674891482055
3138,0.14825674891482055
3139,0.14825674891482055
3140,0.14825674891482055
3141,0.14825674891482055
3142,0.14825674891482055
3143,0.14825674891482055
3144,0.14825674891482055
3145,0.14825674891482055
3146,0.14825674891482055
3147,0.14825674891482055
3148,0.14825674891482055
3149,0.14825674891482055
3150,0.14825674891482055
3151,0.14825674891482055
3152,0.14825674891482055
3153,0.14825674891482055
3154,0.14825674891482055
3155,0.14825674891482055
3156,0.14825674891482055
3157,0.14825674891482055
3158,0.14825674891482055
3159,0.14825674891482055
3160,0.14825674891482055
3161,0.14825674891482055
3162,0.14825674891482055
3163,0.14825674891482055
3164,0.14825674891482055
3165,0.14825674891482055
3166,0.14825674891482055
3167,0.14825674891482055
3168,0.14825674891482055
3169,0.14825674891482055
3170,0.14825674891482055
3171,0.14825674891482055
3172,0.14825674891482055
3173,0.14825674891482055
3174,0.14825674891482055
3175,0.14825674891482055
3176,0.14825674891482055
3177,0.14825674891482055
3178,0.14825674891482055
3179,0.14825674891482055
3180,0.14825674891482055
3181,0.14825674891482055
3182,0.14825674891482055
3183,0.14825674891482055
3184,0.14825674891482055
3185,0.14825674891482055
3186,0.14825674891482055
3187,0.14825674891482055
3188,0.14825674891482055
3189,0.14825674891482055
3190,0.14825674891482055
3191,0.14825674891482055
3192,0.14825674891482055
3193,0.14825674891482055
3194,0.14825674891482055
3195,0.14825674891482055
3196,0.14825674891482055
3197,0.14825674891482055
3198,0.14825674891482055
3199,0.14825674891482055
3200,0.14825674891482055
3201,0.14825674891482055
3202,0.14825674891482055
3203,0.14825674891482055
3204,0.14825674891482055
3205,0.14825674891482055
3206,0.14825674891482055
3207,0.14825674891482055
3208,0.14825674891482055
3209,0.14825674891482055
3210,0.14825304825744995
3211,0.14825304825744995
3212,0.14825304825744995
3213,0.14825304825744995
3214,0.14825304825744995
3215,0.14825304825744995
3216,0.14825304825744995
3217,0.14825304825744995
3218,0.14825304825744995
3219,0.14825304825744995
3220,0.14825304825744995
3221,0.14825304825744995
3222,0.14825304825744995
3223,0.14825304825744995
3224,0.14825304825744995
3225,0.14825304825744995
3226,0.14825304825744995
3227,0.14825304825744995
3228,0.14825304825744995
3229,0.14825304825744995
3230,0.14825304825744995
3231,0.14825304825744995
3232,0.14825304825744995
3233,0.14825304825744995
3234,0.14825304825744995
3235,0.14825304825744995
3236,0.14825304825744995
3237,0.14825304825744995
3238,0.14825304825744995
3239,0.14825304825744995
3240,0.14825304825744995
3241,0.14825304825744995
3242,0.14825304825744995
3243,0.14825304825744995
3244,0.14825304825744995
3245,0.14825304825744995
3246,0.14825304825744995
3247,0.14825304825744995
3248,0.14825304825744995
3249,0.14825304825744995
3250,0.14825304825744995
3251,0.14825304825744995
3252,0.14825304825744995
3253,0.14825304825744995
3254,0.14825304825744995
3255,0.14825304825744995
3256,0.14825304825744995
3257,0.14825304825744995
3258,0.14825304825744995
3259,0.14825304825744995
3260,0.14825304825744995
3261,0.14825304825744995
3262,0.14825304825744995
3263,0.14825304825744995
3264,0.14825304825744995
3265,0.14825304825744995
3266,0.14825304825744995
3267,0.14825304825744995
3268,0.14825304825744995
3269,0.14825304825744995
3270,0.14825304825744995
3271,0.14825304825744995
3272,0.14825304825744995
3273,0.14825304825744995
3274,0.14825304825744995
3275,0.14825304825744995
3276,0.14825304825744995
3277,0.14825304825744995
3278,0.14825304825744995
3279,0.14825304825744995
3280,0.14825304825744995
3281,0.14825304825744995
3282,0.14825304825744995
3283,0.14825304825744995
3284,0.14825304825744995
3285,0.14825304825744995
3286,0.14825304825744995
3287,0.14825304825744995
3288,0.14825304825744995
3289,0.14825304825744995
3290,0.14825304825744995
3291,0.14825304825744995
3292,0.14825304825744995
3293,0.14825304825744995
3294,0.14825304825744995
3295,0.14825304825744995
3296,0.14825304825744995
3297,0.14825304825744995
3298,0.14825304825744995
3299,0.14825304825744995
3300,0.14825304825744995
3301,0.14825304825744995
3302,0.14825304825744995
3303,0.14825304825744995
3304,0.14825304825744995
3305,0.14825304825744995
3306,0.14825304825744995
3307,0.14825304825744995
3308,0.14825304825744995
3309,0.14825304825744995
3310,0.14825304825744995
3311,0.14825304825744995
3312,0.14825304825744995
3313,0.14825304825744995
3314,0.14825304825744995
3315,0.14825304825744995
3316,0.14825304825744995
3317,0.14825304825744995
3318,0.14825304825744995
3319,0.14825304825744995
3320,0.14825304825744995
3321,0.14825304825744995
3322,0.14825304825744995
3323,0.14825304825744995
3324,0.14825304825744995
3325,0.14825304825744995
3326,0.14825304825744995
3327,0.14825304825744995
3328,0.14825304825744995
3329,0.14825304825744995
3330,0.14825304825744995
3331,0.14825304825744995
3332,0.14825304825744995
3333,0.14825304825744995
3334,0.14825304825744995
3335,0.14825304825744995
3336,0.14825304825744995
3337,0.14825304825744995
3338,0.14825304825744995
3339,0.14825304825744995
3340,0.14825304825744995
3341,0.14825304825744995
3342,0.14825304825744995
3343,0.14825304825744995
3344,0.14825304825744995
3345,0.14825304825744995
3346,0.14825304825744995
3347,0.14825304825744995
3348,0.14825304825744995
3349,0.14825304825744995
3350,0.14825304825744995
3351,0.14825304825744995
3352,0.14825304825744995
3353,0.14825304825744995
3354,0.14825304825744995
3355,0.14825304825744995
3356,0.14825304825744995
3357,0.14825304825744995
3358,0.14825304825744995
3359,0.14825304825744995
3360,0.14825304825744995
3361,0.14825304825744995
3362,0.14825304825744995
3363,0.14825304825744995
3364,0.14825304825744995
3365,0.14825304825744995
3366,0.14825304825744995
3367,0.14825304825744995
3368,0.14825304825744995
3369,0.14825304825744995
3370,0.14825304825744995
3371,0.14825304825744995
3372,0.14825304825744995
3373,0.14825304825744995
3374,0.14825304825744995
3375,0.14825304825744995
3376,0.14825304825744995
3377,0.14825304825744995
3378,0.14825304825744995
3379,0.14825304825744995
3380,0.14825304825744995
3381,0.14825304825744995
3382,0.14825304825744995
3383,0.14825304825744995
3384,0.14825304825744995
3385,0.14825304825744995
3386,0.14825304825744995
3387,0.14825304825744995
3388,0.14825304825744995
3389,0.14825304825744995
3390,0.14825304825744995
3391,0.14825304825744995
3392,0.14825304825744995
3393,0.14825304825744995
3394,0.14825304825744995
3395,0.14825304825744995
3396,0.14825304825744995
3397,0.14825304825744995
3398,0.14825304825744995
3399,0.14825304825744995
3400,0.14825304825744995
3401,0.14825304825744995
3402,0.14825304825744995
3403,0.14825304825744995
3404,0.14825304825744995
3405,0.14825304825744995
3406,0.14825304825744995
3407,0.14825304825744995
3408,0.14825304825744995
3409,0.14825304825744995
3410,0.14825304825744995
3411,0.14825304825744995
3412,0.14825304825744995
3413,0.14825304825744995
3414,0.14825304825744995
3415,0.14825304825744995
3416,0.14825304825744995
3417,0.14825304825744995
3418,0.14825304825744995
3419,0.14825304825744995
3420,0.14825304825744995
3421,0.14825304825744995
3422,0.14825304825744995
3423,0.14825304825744995
3424,0.14825304825744995
3425,0.14825304825744995
3426,0.14825304825744995
3427,0.14825304825744995
3428,0.14825304825744995
3429,0.14825304825744995
3430,0.14825304825744995
3431,0.14825304825744995
3432,0.14825304825744995
3433,0.14825304825744995
3434,0.14825304825744995
3435,0.14825304825744995
3436,0.14825304825744995
3437,0.14825304825744995
3438,0.14825304825744995
3439,0.14825304825744995
3440,0.14825304825744995
3441,0.14825304825744995
3442,0.14825304825744995
3443,0.14825304825744995
3444,0.14825304825744995
3445,0.14825304825744995
3446,0.14825304825744995
3447,0.14825304825744995
3448,0.14825304825744995
3449,0.14825304825744995
3450,0.14825304825744995
3451,0.14825304825744995
3452,0.14825304825744995
3453,0.14825304825744995
3454,0.14825304825744995
3455,0.14825304825744995
3456,0.14825304825744995
3457,0.14825304825744995
3458,0.14825304825744995
3459,0.14825304825744995
3460,0.14825304825744995
3461,0.14825304825744995
3462,0.14825304825744995
3463,0.14825304825744995
3464,0.14825304825744995
3465,0.14825304825744995
3466,0.14825304825744995
3467,0.14825304825744995
3468,0.14825304825744995
3469,0.14825304825744995
3470,0.14825304825744995
3471,0.14825304825744995
3472,0.14825304825744995
3473,0.14825304825744995
3474,0.14825304825744995
3475,0.14825304825744995
3476,0.14825304825744995
3477,0.14825304825744995
3478,0.14825304825744995
3479,0.14825304825744995
3480,0.14825304825744995
3481,0.14825304825744995
3482,0.14825304825744995
3483,0.14825304825744995
3484,0.14825304825744995
3485,0.14825304825744995
3486,0.14825304825744995
3487,0.14825304825744995
3488,0.14825304825744995
3489,0.14825304825744995
3490,0.14825304825744995
3491,0.14825674891482055
3492,0.14825674891482055
3493,0.14825674891482055
3494,0.14825674891482055
3495,0.14825674891482055
3496,0.14825674891482055
3497,0.14825674891482055
3498,0.14825674891482055
3499,0.14825674891482055
3500,0.14825674891482055
3501,0.14825674891482055
3502,0.14825674891482055
3503,0.14825674891482055
3504,0.14825674891482055
3505,0.14825674891482055
3506,0.14825674891482055
3507,0.14825674891482055
3508,0.14825674891482055
3509,0.14825674891482055
3510,0.14825674891482055
3511,0.14825674891482055
3512,0.14825674891482055
3513,0.14825674891482055
3514,0.14825674891482055
3515,0.14825674891482055
3516,0.14825674891482055
3517,0.14825674891482055
3518,0.14825674891482055
3519,0.14825674891482055
3520,0.14825674891482055
3521,0.14825674891482055
3522,0.14825674891482055
3523,0.14825674891482055
3524,0.14825674891482055
3525,0.14825674891482055
3526,0.14825674891482055
3527,0.14825674891482055
3528,0.14825674891482055
3529,0.14825674891482055
3530,0.14825674891482055
3531,0.14825674891482055
3532,0.14825674891482055
3533,0.14825674891482055
3534,0.14825674891482055
3535,0.14825674891482055
3536,0.14825674891482055
3537,0.14825674891482055
3538,0.14825674891482055
3539,0.14825674891482055
3540,0.14825674891482055
3541,0.14825674891482055
3542,0.14825674891482055
3543,0.14825674891482055
3544,0.14825674891482055
3545,0.14825674891482055
3546,0.14825674891482055
3547,0.14825674891482055
3548,0.14825674891482055
3549,0.14807398393845725
3550,0.14807398393845725
3551,0.14807398393845725
3552,0.14807398393845725
3553,0.14807398393845725
3554,0.14807398393845725
3555,0.14807398393845725
3556,0.14807398393845725
3557,0.14807398393845725
3558,0.14807398393845725
3559,0.14807398393845725
3560,0.14807398393845725
3561,0.14807398393845725
3562,0.14807398393845725
3563,0.14807398393845725
3564,0.14807398393845725
3565,0.14807398393845725
3566,0.14807398393845725
3567,0.14807398393845725
3568,0.14807398393845725
3569,0.14807398393845725
3570,0.14807398393845725
3571,0.14807398393845725
3572,0.14807398393845725
3573,0.14807398393845725
3574,0.14807398393845725
3575,0.14807398393845725
3576,0.14807398393845725
3577,0.14807398393845725
3578,0.14807398393845725
3579,0.14807398393845725
3580,0.14807398393845725
3581,0.14807398393845725
3582,0.14807398393845725
3583,0.14807398393845725
3584,0.14807398393845725
3585,0.14807398393845725
3586,0.14807398393845725
3587,0.14807398393845725
3588,0.14807398393845725
3589,0.14807398393845725
3590,0.14807398393845725
3591,0.14807398393845725
3592,0.14807398393845725
3593,0.14807398393845725
3594,0.14807398393845725
3595,0.14807398393845725
3596,0.14807398393845725
3597,0.14807398393845725
3598,0.14807398393845725
3599,0.14807398393845725
3600,0.14807398393845725
3601,0.14807398393845725
3602,0.14807398393845725
3603,0.14807398393845725
3604,0.14807398393845725
3605,0.14807398393845725
3606,0.14807398393845725
3607,0.14807398393845725
3608,0.14807398393845725
3609,0.14807398393845725
3610,0.14807398393845725
3611,0.14807398393845725
3612,0.14807398393845725
3613,0.14807398393845725
3614,0.14807398393845725
3615,0.14807398393845725
3616,0.14807398393845725
3617,0.14807398393845725
3618,0.14807398393845725
3619,0.14807398393845725
3620,0.14807398393845725
3621,0.14807398393845725
3622,0.14807398393845725
3623,0.14807398393845725
3624,0.14807398393845725
3625,0.14807398393845725
3626,0.14807398393845725
3627,0.14807398393845725
3628,0.14807398393845725
3629,0.14807398393845725
3630,0.14807398393845725
3631,0.14807398393845725
3632,0.14807398393845725
3633,0.14807398393845725
3634,0.14807398393845725
3635,0.14807398393845725
3636,0.14807398393845725
3637,0.14807398393845725
3638,0.14807398393845725
3639,0.14807398393845725
3640,0.14807398393845725
3641,0.14807398393845725
3642,0.14807398393845725
3643,0.14807398393845725
3644,0.14807398393845725
3645,0.14807398393845725
3646,0.14807398393845725
3647,0.14807398393845725
3648,0.14807398393845725
3649,0.14807398393845725
3650,0.14807398393845725
3651,0.14807398393845725
3652,0.14807398393845725
3653,0.14807398393845725
3654,0.14807398393845725
3655,0.14807398393845725
3656,0.14807398393845725
3657,0.14807398393845725
3658,0.14807398393845725
3659,0.14807398393845725
3660,0.14807398393845725
3661,0.14807398393845725
3662,0.14807398393845725
3663,0.14807398393845725
3664,0.14807398393845725
3665,0.14807398393845725
3666,0.14807398393845725
3667,0.14807398393845725
3668,0.14807398393845725
3669,0.14807398393845725
3670,0.14807398393845725
3671,0.14807398393845725
3672,0.14807398393845725
3673,0.14807398393845725
3674,0.14807398393845725
3675,0.14807398393845725
3676,0.14807398393845725
3677,0.14807398393845725
3678,0.14807398393845725
3679,0.14807398393845725
3680,0.14807398393845725
3681,0.14807398393845725
3682,0.14807398393845725
3683,0.14807398393845725
3684,0.14807398393845725
3685,0.14807398393845725
3686,0.14807398393845725
3687,0.14807398393845725
3688,0.14807398393845725
3689,0.14807398393845725
3690,0.14807398393845725
3691,0.14807398393845725
3692,0.14807398393845725
3693,0.14807398393845725
3694,0.14807398393845725
3695,0.14807398393845725
3696,0.14807398393845725
3697,0.14807398393845725
3698,0.14807398393845725
3699,0.14807398393845725
3700,0.14807398393845725
3701,0.14807398393845725
3702,0.14807398393845725
3703,0.14807398393845725
3704,0.14807398393845725
3705,0.14807398393845725
3706,0.14807398393845725
3707,0.14807398393845725
3708,0.14807398393845725
3709,0.14807398393845725
3710,0.14807398393845725
3711,0.14807398393845725
3712,0.14807398393845725
3713,0.14807398393845725
3714,0.14807398393845725
3715,0.14807398393845725
3716,0.14807398393845725
3717,0.14807398393845725
3718,0.14807398393845725
3719,0.14807398393845725
3720,0.14807398393845725
3721,0.14807398393845725
3722,0.14807398393845725
3723,0.14807398393845725
3724,0.14807398393845725
3725,0.14807398393845725
3726,0.14807398393845725
3727,0.14807398393845725
3728,0.14807398393845725
3729,0.14807398393845725
3730,0.14807398393845725
3731,0.14807398393845725
3732,0.14807398393845725
3733,0.14807398393845725
3734,0.14807398393845725
3735,0.14807398393845725
3736,0.14807398393845725
3737,0.14807398393845725
3738,0.14807398393845725
3739,0.14807398393845725
3740,0.14807398393845725
3741,0.14807398393845725
3742,0.14807398393845725
3743,0.14807398393845725
3744,0.14807398393845725
3745,0.14807398393845725
3746,0.14807398393845725
3747,0.14807398393845725
3748,0.14807398393845725
3749,0.14807398393845725
3750,0.14807398393845725
3751,0.14807398393845725
3752,0.14807398393845725
3753,0.14807398393845725
3754,0.14807398393845725
3755,0.14807398393845725
3756,0.14807398393845725
3757,0.14807398393845725
3758,0.14807398393845725
3759,0.14807398393845725
3760,0.14807398393845725
3761,0.14807398393845725
3762,0.14807398393845725
3763,0.14807398393845725
3764,0.14807398393845725
3765,0.14807398393845725
3766,0.14807398393845725
3767,0.14807398393845725
3768,0.14807398393845725
3769,0.14807398393845725
3770,0.14807398393845725
3771,0.14807398393845725
3772,0.14807398393845725
3773,0.14807398393845725
3774,0.14807398393845725
3775,0.14807398393845725
3776,0.14807398393845725
3777,0.14807398393845725
3778,0.14807398393845725
3779,0.14807398393845725
3780,0.14807398393845725
3781,0.14807398393845725
3782,0.14807398393845725
3783,0.14807398393845725
3784,0.14807398393845725
3785,0.14807398393845725
3786,0.14807398393845725
3787,0.14807398393845725
3788,0.14807398393845725
3789,0.14807398393845725
3790,0.14807398393845725
3791,0.14807398393845725
3792,0.14807398393845725
3793,0.14807398393845725
3794,0.14807398393845725
3795,0.14807398393845725
3796,0.14807398393845725
3797,0.14807398393845725
3798,0.14807398393845725
3799,0.14807398393845725
3800,0.14807398393845725
3801,0.14807398393845725
3802,0.14807398393845725
3803,0.14807398393845725
3804,0.14807398393845725
3805,0.14807398393845725
3806,0.14807398393845725
3807,0.14807398393845725
3808,0.14807398393845725
3809,0.14807398393845725
3810,0.14807398393845725
3811,0.14807398393845725
3812,0.14807398393845725
3813,0.14807398393845725
3814,0.14807398393845725
3815,0.14796119261991703
3816,0.14796119261991703
3817,0.14796119261991703
3818,0.14796119261991703
3819,0.14796119261991703
3820,0.14796119261991703
3821,0.14796119261991703
3822,0.14796119261991703
3823,0.14796119261991703
3824,0.14796119261991703
3825,0.14796119261991703
3826,0.14796119261991703
3827,0.14796119261991703
3828,0.14796119261991703
3829,0.14796119261991703
3830,0.14796119261991703
3831,0.14796119261991703
3832,0.14796119261991703
3833,0.14796119261991703
3834,0.14796119261991703
3835,0.14796119261991703
3836,0.14796119261991703
3837,0.14796119261991703
3838,0.14796119261991703
3839,0.14796119261991703
3840,0.14796119261991703
3841,0.14796119261991703
3842,0.14796119261991703
3843,0.14796119261991703
3844,0.14796119261991703
3845,0.14796119261991703
3846,0.14796119261991703
3847,0.14796119261991703
3848,0.14796119261991703
3849,0.14796119261991703
3850,0.14796119261991703
3851,0.14796119261991703
3852,0.14796119261991703
3853,0.14796119261991703
3854,0.14796119261991703
3855,0.14796119261991703
3856,0.14796119261991703
3857,0.14796119261991703
3858,0.14796119261991703
3859,0.14796119261991703
3860,0.14796119261991703
3861,0.14796119261991703
3862,0.14796119261991703
3863,0.14796119261991703
3864,0.14796119261991703
3865,0.14796119261991703
3866,0.14796119261991703
3867,0.14796119261991703
3868,0.14796119261991703
3869,0.14796119261991703
3870,0.14796119261991703
3871,0.14796119261991703
3872,0.14796119261991703
3873,0.14796119261991703
3874,0.14796119261991703
3875,0.14796119261991703
3876,0.14796119261991703
3877,0.14796119261991703
3878,0.14796119261991703
3879,0.14796119261991703
3880,0.14796119261991703
3881,0.14796119261991703
3882,0.14796119261991703
3883,0.14807398393845725
3884,0.14807398393845725
3885,0.14807398393845725
3886,0.14807398393845725
3887,0.14807398393845725
3888,0.14807398393845725
3889,0.14807398393845725
3890,0.14807398393845725
3891,0.14807398393845725
3892,0.14807398393845725
3893,0.14807398393845725
3894,0.14807398393845725
3895,0.14807398393845725
3896,0.14807398393845725
3897,0.14807398393845725
3898,0.14807398393845725
3899,0.14807398393845725
3900,0.14807398393845725
3901,0.14807398393845725
3902,0.14807398393845725
3903,0.14807398393845725
3904,0.14807398393845725
3905,0.14807398393845725
3906,0.14796119261991703
3907,0.14796119261991703
3908,0.14796119261991703
3909,0.14796119261991703
3910,0.14796119261991703
3911,0.14796119261991703
3912,0.14796119261991703
3913,0.14796119261991703
3914,0.14796119261991703
3915,0.14796119261991703
3916,0.14796119261991703
3917,0.14796119261991703
3918,0.14796119261991703
3919,0.14796119261991703
3920,0.14796119261991703
3921,0.14796119261991703
3922,0.14796119261991703
3923,0.14796119261991703
3924,0.14796119261991703
3925,0.14796119261991703
3926,0.14796119261991703
3927,0.14796119261991703
3928,0.14796119261991703
3929,0.14796119261991703
3930,0.14796119261991703
3931,0.14796119261991703
3932,0.14796119261991703
3933,0.14796119261991703
3934,0.14796119261991703
3935,0.14796119261991703
3936,0.14796119261991703
3937,0.14796119261991703
3938,0.14792844653127923
3939,0.14792844653127923
3940,0.14792844653127923
3941,0.14792844653127923
3942,0.14792844653127923
3943,0.14792844653127923
3944,0.14792844653127923
3945,0.14792844653127923
3946,0.14792844653127923
3947,0.14792844653127923
3948,0.14792844653127923
3949,0.14792844653127923
3950,0.14792844653127923
3951,0.14792844653127923
3952,0.14792844653127923
3953,0.14792844653127923
3954,0.14792844653127923
3955,0.14792844653127923
3956,0.14792844653127923
3957,0.14792844653127923
3958,0.14792844653127923
3959,0.14792844653127923
3960,0.14792844653127923
3961,0.14792844653139747
3962,0.14792844653139747
3963,0.14792844653139747
3964,0.14792844653139747
3965,0.14792844653139747
3966,0.14792844653139747
3967,0.14792844653139747
3968,0.14792844653139747
3969,0.14792844653139747
3970,0.14792844653139747
3971,0.14792844653139747
3972,0.14792844653139747
3973,0.14792844653139747
3974,0.14792844653139747
3975,0.14792844653139747
3976,0.14792844653139747
3977,0.14792844653139747
3978,0.14792844653139747
3979,0.14792844653139747
3980,0.14792844653139747
3981,0.14792844653139747
3982,0.14792844653139747
3983,0.14792844653139747
3984,0.14792844653129236
3985,0.14792844653129236
3986,0.14792844653129236
3987,0.14792844653129236
3988,0.14792844653129236
3989,0.14792844653129236
3990,0.14792844653129236
3991,0.14792844653129236
3992,0.14792844653129236
3993,0.14792844653129236
3994,0.14792844653129236
3995,0.14792844653129236
3996,0.14792844653129236
3997,0.14792844653123322
3998,0.14792844653123322
3999,0.14792844653123322
4000,0.14792844653123322
4001,0.14792844653123322
4002,0.14792844653123322
4003,0.14792844653123322
4004,0.14792844653123322
4005,0.14792844653123322
4006,0.14792844653123322
4007,0.14792844653123322
4008,0.14792844653123322
4009,0.14792844653123322
4010,0.14792844653123322
4011,0.14792844653123322
4012,0.14792844653123322
4013,0.14792844653123322
4014,0.14792844653123322
4015,0.14792844653123322
4016,0.14792844653123322
4017,0.14792844653123322
4018,0.14792844653123322
4019,0.14792844653123322
4020,0.14792844653123322
4021,0.14792844653123322
4022,0.14792844653123322
4023,0.14792844653123322
4024,0.14792844653123322
4025,0.14792844653123322
4026,0.14792844653123322
4027,0.14792844653123322
4028,0.14792844653123322
4029,0.14792844653123322
4030,0.14792844653123322
4031,0.14792844653123322
4032,0.14792844653123322
4033,0.14792844653123322
4034,0.14792844653123322
4035,0.14792844653123322
4036,0.14792844653123322
4037,0.14792844653123322
4038,0.14792844653123322
4039,0.14792844653123322
4040,0.14792844653123322
4041,0.14792844653123322
4042,0.14792844653123322
4043,0.14792844653123322
4044,0.14792844653123322
4045,0.14792844653123322
4046,0.14792844653123322
4047,0.14792844653123322
4048,0.14792844653123322
4049,0.14792844653123322
4050,0.14792844653123322
4051,0.14792844653123322
4052,0.14792844653123322
4053,0.14792844653123322
4054,0.14792844653123322
4055,0.14792844653139747
4056,0.14792844653139747
4057,0.14792844653139747
4058,0.14792844653139747
4059,0.14792844653139747
4060,0.14792844653139747
4061,0.14792844653139747
4062,0.14792844653139747
4063,0.14792844653139747
4064,0.14792844653139747
4065,0.14792844653139747
4066,0.14792844653139747
4067,0.14792844653139747
4068,0.14792844653139747
4069,0.14792844653139747
4070,0.14792844653139747
4071,0.14792844653139747
4072,0.14792844653139747
4073,0.14792844653139747
4074,0.14792844653139747
4075,0.14792844653139747
4076,0.14792844653139747
4077,0.14792844653139747
4078,0.14792844653139747
4079,0.14792844653139747
4080,0.14792844653139747
4081,0.14792844653139747
4082,0.14792844653139747
4083,0.14792844653139747
4084,0.14792844653139747
4085,0.14792844653139747
4086,0.14792844653139747
4087,0.14792844653139747
4088,0.14792844653139747
4089,0.14792844653139747
4090,0.14792844653139747
4091,0.14792844653139747
4092,0.14792844653139747
4093,0.14792844653139747
4094,0.14792844653139747
4095,0.14792844653139747
4096,0.14792844653139747
4097,0.14792844653139747
4098,0.14792844653139747
4099,0.14792844653139747
4100,0.14792844653139747
4101,0.14792844653139747
4102,0.14792844653139747
4103,0.14792844653139747
4104,0.14792844653139747
4105,0.14792844653139747
4106,0.14792844653139747
4107,0.14792844653139747
4108,0.14792844653139747
4109,0.14792844653139747
4110,0.14792844653139747
4111,0.14792844653139747
4112,0.14792844653139747
4113,0.14792844653139747
4114,0.14792844653139747
4115,0.14792844653139747
4116,0.14792844653139747
4117,0.14792844653139747
4118,0.14792844653139747
4119,0.14792844653139747
4120,0.14792844653139747
4121,0.14792844653139747
4122,0.14792844653139747
4123,0.14792844653139747
4124,0.14792844653139747
4125,0.14792844653139747
4126,0.14792844653139747
4127,0.14792844653139747
4128,0.14792844653139747
4129,0.14792844653139747
4130,0.14792844653139747
4131,0.14792844653139747
4132,0.14792844653139747
4133,0.14792844653139747
4134,0.14792844653139747
4135,0.14792844653139747
4136,0.14792844653139747
4137,0.14792844653139747
4138,0.14792844653139747
4139,0.14792844653139747
4140,0.14792844653139747
4141,0.14792844653139747
4142,0.14792844653139747
4143,0.14792844653139747
4144,0.14792844653139747
4145,0.14792844653139747
4146,0.14792844653139747
4147,0.14792844653139747
4148,0.14792844653139747
4149,0.14792844653139747
4150,0.14792844653139747
4151,0.14792844653139747
4152,0.14792844653139747
4153,0.14792844653139747
4154,0.14792844653139747
4155,0.14792844653139747
4156,0.14792844653139747
4157,0.14792844653139747
4158,0.14792844653139747
4159,0.14792844653139747
4160,0.14792844653139747
4161,0.14792844653139747
4162,0.14792844653139747
4163,0.14792844653139747
4164,0.14792844653139747
4165,0.14792844653139747
4166,0.14792844653139747
4167,0.14792844653139747
4168,0.14792844653139747
4169,0.14792844653139747
4170,0.14792844653139747
4171,0.14792844653139747
4172,0.14792844653139747
4173,0.14792844653139747
4174,0.14792844653139747
4175,0.14792844653139747
4176,0.14792844653139747
4177,0.14792844653139747
4178,0.14792844653127923
4179,0.14792844653127923
4180,0.14792844653127923
4181,0.14792844653127923
4182,0.14792844653127923
4183,0.14792844653127923
4184,0.14792844653127923
4185,0.14792844653127923
4186,0.14792844653127923
4187,0.14792844653127923
4188,0.14792844653127923
4189,0.14792844653127923
4190,0.14792844653127923
4191,0.14792844653127923
4192,0.14792844653127923
4193,0.14792844653127923
4194,0.14792844653127923
4195,0.14792844653127923
4196,0.14792844653127923
4197,0.14792844653127923
4198,0.14792844653127923
4199,0.14792844653127923
4200,0.14792844653127923
4201,0.14792844653127923
4202,0.14792844653127923
4203,0.14792844653127923
4204,0.14792844653127923
4205,0.14792844653127923
4206,0.14792844653127923
4207,0.14792844653127923
4208,0.14792844653127923
4209,0.14792844653127923
4210,0.14792844653127923
4211,0.14792844653127923
4212,0.14792844653127923
4213,0.14792844653127923
4214,0.14792844653127923
4215,0.14792844653127923
4216,0.14792844653127923
4217,0.14792844653127923
4218,0.14792844653127923
4219,0.14792844653127923
4220,0.14792844653127923
4221,0.14792844653127923
4222,0.14792844653127923
4223,0.14792844653127923
4224,0.14792844653127923
4225,0.14792844653127923
4226,0.14792844653127923
4227,0.14792844653127923
4228,0.14792844653127923
4229,0.14792844653127923
4230,0.14792844653127923
4231,0.14792844653127923
4232,0.14792844653127923
4233,0.14792844653127923
4234,0.14792844653127923
4235,0.14792844653127923
4236,0.14792844653127923
4237,0.14792844653127923
4238,0.14792844653127923
4239,0.14792844653127923
4240,0.14792844653127923
4241,0.14792844653127923
4242,0.14792844653127923
4243,0.14792844653127923
4244,0.14792844653127923
4245,0.14792844653127923
4246,0.14792844653127923
4247,0.14792844653127923
4248,0.14792844653127923
4249,0.14792844653127923
4250,0.14792844653127923
4251,0.14792844653127923
4252,0.14792844653127923
4253,0.14792844653127923
4254,0.14792844653127923
4255,0.14792844653127923
4256,0.14792844653127923
4257,0.14792844653127923
4258,0.14792844653127923
4259,0.14792844653127923
4260,0.14792844653127923
4261,0.14792844653127923
4262,0.14792844653127923
4263,0.14792844653127923
4264,0.14792844653127923
4265,0.14792844653127923
4266,0.14792844653127923
4267,0.14792844653123322
4268,0.14792844653123322
4269,0.14792844653123322
4270,0.14792844653123322
4271,0.14792844653123322
4272,0.14792844653123322
4273,0.14792844653123322
4274,0.14792844653123322
4275,0.14792844653123322
4276,0.14792844653123322
4277,0.14792844653123322
4278,0.14792844653123322
4279,0.14792844653123322
4280,0.14792844653123322
