,co
2089,0.046793781220893144
2090,0.046793781220893144
2091,0.046793781220893144
2092,0.046793781220893144
2093,0.046793781220893144
2094,0.046793781220893144
2095,0.046793781220893144
2096,0.046793781220893144
2097,0.046793781220893144
2098,0.046793781220893144
2099,0.046793781220893144
2100,0.046793781220893144
2101,0.046793781220893144
2102,0.046793781220893144
2103,0.046793781220893144
2104,0.046793781220893144
2105,0.046793781220893144
2106,0.046793781220893144
2107,0.046793781220893144
2108,0.046793781220893144
2109,0.046793781220893144
2110,0.046793781220893144
2111,0.046793781220893144
2112,0.046793781220893144
2113,0.046793781220893144
2114,0.046793781220893144
2115,0.046793781220907694
2116,0.046793781220907694
2117,0.046793781220907694
2118,0.046793781220907694
2119,0.046793781220907694
2120,0.046793781220907694
2121,0.046793781220907694
2122,0.046793781220907694
2123,0.046793781220907694
2124,0.046793781220907694
2125,0.046793781220907694
2126,0.046793781220907694
2127,0.046793781220907694
2128,0.046793781220907694
2129,0.046793781220907694
2130,0.046793781220907694
2131,0.046793781220907694
2132,0.046793781220907694
2133,0.046793781220907694
2134,0.046793781220907694
2135,0.046793781220907694
2136,0.046793781220907694
2137,0.046793781220907694
2138,0.046793781220907694
2139,0.046793781220907694
2140,0.046793781220907694
2141,0.046793781220907694
2142,0.046793781220907694
2143,0.046793781220907694
2144,0.046793781220907694
2145,0.046793781220907694
2146,0.046793781220907694
2147,0.046793781220907694
2148,0.046793781220907694
2149,0.046793781220907694
2150,0.046793781220907694
2151,0.046793781220907694
2152,0.046793781220907694
2153,0.046793781220907694
2154,0.046793781220907694
2155,0.046793781220907694
2156,0.046793781220907694
2157,0.046793781220907694
2158,0.046793781220907694
2159,0.046793781220907694
2160,0.046793781220907694
2161,0.046793781220907694
2162,0.046793781220907694
2163,0.046793781220907694
2164,0.046793781220907694
2165,0.046793781220907694
2166,0.046793781220907694
2167,0.046793781220907694
2168,0.046793781220907694
2169,0.046793781220907694
2170,0.046793781220907694
2171,0.046793781220907694
2172,0.046793781220907694
2173,0.046793781220907694
2174,0.046793781220907694
2175,0.046793781220907694
2176,0.046793781220907694
2177,0.046793781220907694
2178,0.046793781220907694
2179,0.046793781220907694
2180,0.046793781220907694
2181,0.046793781220893144
2182,0.046793781220893144
2183,0.046793781220893144
2184,0.046793781220893144
2185,0.046793781220893144
2186,0.046793781220893144
2187,0.046793781220893144
2188,0.046793781220893144
2189,0.046793781220893144
2190,0.046793781220893144
2191,0.046793781220893144
2192,0.046793781220893144
2193,0.046793781220893144
2194,0.046793781220893144
2195,0.046793781220893144
2196,0.046793781220893144
2197,0.046793781220893144
2198,0.046793781220893144
2199,0.046793781220893144
2200,0.046793781220893144
2201,0.046793781220893144
2202,0.046793781220907694
2203,0.046793781220907694
2204,0.046793781220907694
2205,0.046793781220907694
2206,0.046793781220907694
2207,0.046793781220907694
2208,0.046793781220907694
2209,0.046793781220907694
2210,0.046793781220907694
2211,0.046793781220907694
2212,0.046793781220907694
2213,0.046793781220907694
2214,0.046793781220907694
2215,0.046793781220907694
2216,0.046793781220907694
2217,0.0467937812209264
2218,0.0467937812209264
2219,0.0467937812209264
2220,0.0467937812209264
2221,0.0467937812209264
2222,0.0467937812209264
2223,0.0467937812209264
2224,0.0467937812209264
2225,0.0467937812209264
2226,0.0467937812209264
2227,0.0467937812209264
2228,0.0467937812209264
2229,0.0467937812209264
2230,0.0467937812209264
2231,0.0467937812209264
2232,0.0467937812209264
2233,0.0467937812209264
2234,0.0467937812209264
2235,0.0467937812209264
2236,0.0467937812209264
2237,0.0467937812209264
2238,0.0467937812209264
2239,0.0467937812209264
2240,0.0467937812209264
2241,0.0467937812209264
2242,0.0467937812209264
2243,0.0467937812209264
2244,0.0467937812209264
2245,0.0467937812209264
2246,0.0467937812209264
2247,0.0467937812209264
2248,0.0467937812209264
2249,0.0467937812209264
2250,0.0467937812209264
2251,0.0467937812209264
2252,0.0467937812209264
2253,0.0467937812209264
2254,0.0467937812209264
2255,0.0467937812209264
2256,0.0467937812209264
2257,0.0467937812209264
2258,0.0467937812209264
2259,0.0467937812209264
2260,0.0467937812209264
2261,0.0467937812209264
2262,0.0467937812209264
2263,0.0467937812209264
2264,0.0467937812209264
2265,0.0467937812209264
2266,0.0467937812209264
2267,0.0467937812209264
2268,0.0467937812209264
2269,0.0467937812209264
2270,0.0467937812209264
2271,0.0467937812209264
2272,0.0467937812209264
2273,0.0467937812209264
2274,0.0467937812209264
2275,0.0467937812209264
2276,0.0467937812209264
2277,0.0467937812209264
2278,0.0467937812209264
2279,0.0467937812209264
2280,0.0467937812209264
2281,0.0467937812209264
2282,0.0467937812209264
2283,0.0467937812209264
2284,0.0467937812209264
2285,0.0467937812209264
2286,0.0467937812209264
2287,0.0467937812209264
2288,0.0467937812209264
2289,0.0467937812209264
2290,0.0467937812209264
2291,0.0467937812209264
2292,0.0467937812209264
2293,0.0467937812209264
2294,0.0467937812209264
2295,0.0467937812209264
2296,0.0467937812209264
2297,0.0467937812209264
2298,0.0467937812209264
2299,0.0467937812209264
2300,0.0467937812209264
2301,0.0467937812209264
2302,0.0467937812209264
2303,0.0467937812209264
2304,0.0467937812209264
2305,0.0467937812209264
2306,0.0467937812209264
2307,0.0467937812209264
2308,0.0467937812209264
2309,0.0467937812209264
2310,0.0467937812209264
2311,0.0467937812209264
2312,0.0467937812209264
2313,0.0467937812209264
2314,0.0467937812209264
2315,0.0467937812209264
2316,0.0467937812209264
2317,0.0467937812209264
2318,0.0467937812209264
2319,0.0467937812209264
2320,0.0467937812209264
2321,0.0467937812209264
2322,0.0467937812209264
2323,0.0467937812209264
2324,0.0467937812209264
2325,0.0467937812209264
2326,0.0467937812209264
2327,0.0467937812209264
2328,0.0467937812209264
2329,0.0467937812209264
2330,0.0467937812209264
2331,0.0467937812209264
2332,0.0467937812209264
2333,0.0467937812209264
2334,0.0467937812209264
2335,0.0467937812209264
2336,0.0467937812209264
2337,0.0467937812209264
2338,0.0467937812209264
2339,0.0467937812209264
2340,0.0467937812209264
2341,0.0467937812209264
2342,0.0467937812209264
2343,0.0467937812209264
2344,0.0467937812209264
2345,0.0467937812209264
2346,0.0467937812209264
2347,0.0467937812209264
2348,0.0467937812209264
2349,0.0467937812209264
2350,0.0467937812209264
2351,0.0467937812209264
2352,0.0467937812209264
2353,0.0467937812209264
2354,0.0467937812209264
2355,0.0467937812209264
2356,0.0467937812209264
2357,0.0467937812209264
2358,0.0467937812209264
2359,0.0467937812209264
2360,0.0467937812209264
2361,0.0467937812209264
2362,0.0467937812209264
2363,0.0467937812209264
2364,0.0467937812209264
2365,0.0467937812209264
2366,0.0467937812209264
2367,0.0467937812209264
2368,0.0467937812209264
2369,0.0467937812209264
2370,0.0467937812209264
2371,0.0467937812209264
2372,0.0467937812209264
2373,0.0467937812209264
2374,0.0467937812209264
2375,0.0467937812209264
2376,0.0467937812209264
2377,0.0467937812209264
2378,0.0467937812209264
2379,0.0467937812209264
2380,0.0467937812209264
2381,0.0467937812209264
2382,0.0467937812209264
2383,0.0467937812209264
2384,0.0467937812209264
2385,0.0467937812209264
2386,0.0467937812209264
2387,0.0467937812209264
2388,0.0467937812209264
2389,0.0467937812209264
2390,0.0467937812209264
2391,0.0467937812209264
2392,0.0467937812209264
2393,0.0467937812209264
2394,0.0467937812209264
2395,0.0467937812209264
2396,0.0467937812209264
2397,0.0467937812209264
2398,0.0467937812209264
2399,0.0467937812209264
2400,0.0467937812209264
2401,0.0467937812209264
2402,0.0467937812209264
2403,0.0467937812209264
2404,0.0467937812209264
2405,0.0467937812209264
2406,0.0467937812209264
2407,0.0467937812209264
2408,0.0467937812209264
2409,0.0467937812209264
2410,0.0467937812209264
2411,0.0467937812209264
2412,0.0467937812209264
2413,0.0467937812209264
2414,0.0467937812209264
2415,0.0467937812209264
2416,0.0467937812209264
2417,0.0467937812209264
2418,0.0467937812209264
2419,0.0467937812209264
2420,0.0467937812209264
2421,0.0467937812209264
2422,0.0467937812209264
2423,0.0467937812209264
2424,0.0467937812209264
2425,0.0467937812209264
2426,0.0467937812209264
2427,0.0467937812209264
2428,0.0467937812209264
2429,0.0467937812209264
2430,0.0467937812209264
2431,0.0467937812209264
2432,0.0467937812209264
2433,0.0467937812209264
2434,0.0467937812209264
2435,0.0467937812209264
2436,0.0467937812209264
2437,0.0467937812209264
2438,0.0467937812209264
2439,0.0467937812209264
2440,0.0467937812209264
2441,0.0467937812209264
2442,0.0467937812209264
2443,0.0467937812209264
2444,0.0467937812209264
2445,0.0467937812209264
2446,0.0467937812209264
2447,0.0467937812209264
2448,0.0467937812209264
2449,0.0467937812209264
2450,0.0467937812209264
2451,0.0467937812209264
2452,0.0467937812209264
2453,0.0467937812209264
2454,0.0467937812209264
2455,0.0467937812209264
2456,0.0467937812209264
2457,0.0467937812209264
2458,0.0467937812209264
2459,0.0467937812209264
2460,0.0467937812209264
2461,0.0467937812209264
2462,0.0467937812209264
2463,0.0467937812209264
2464,0.0467937812209264
2465,0.0467937812209264
2466,0.0467937812209264
2467,0.0467937812209264
2468,0.0467937812209264
2469,0.0467937812209264
2470,0.0467937812209264
2471,0.04679378122091185
2472,0.04679378122091185
2473,0.04679378122091185
2474,0.04679378122091185
2475,0.04679378122091185
2476,0.04679378122091185
2477,0.04679378122091185
2478,0.04679378122091185
2479,0.04679378122091185
2480,0.04679378122091185
2481,0.04679378122091185
2482,0.04679378122091185
2483,0.04679378122091185
2484,0.04679378122091185
2485,0.04679378122091185
2486,0.04679378122091185
2487,0.04679378122091185
2488,0.04679378122091185
2489,0.04679378122091185
2490,0.04679378122091185
2491,0.04679378122091185
2492,0.04679378122091185
2493,0.04679378122091185
2494,0.04679378122091185
2495,0.04679378122091185
2496,0.04679378122091185
2497,0.04679378122091185
2498,0.04679378122091185
2499,0.04679378122091185
2500,0.04679378122091185
2501,0.04679378122091185
2502,0.04679378122091185
2503,0.04679378122091185
2504,0.04679378122091185
2505,0.04679378122091185
2506,0.04679378122091185
2507,0.04679378122091185
2508,0.04679378122091185
2509,0.04679378122091185
2510,0.04679378122091185
2511,0.04679378122091185
2512,0.04679378122091185
2513,0.04679378122091185
2514,0.04679378122091185
2515,0.04679378122091185
2516,0.04679378122091185
2517,0.04679378122091185
2518,0.04679378122091185
2519,0.04679378122091185
2520,0.04679378122091185
2521,0.04679378122091185
2522,0.04679378122091185
2523,0.04679378122091185
2524,0.04679378122091185
2525,0.04679378122091185
2526,0.04744131863115212
2527,0.04744131863115212
2528,0.04744131863115212
2529,0.04744131863115212
2530,0.04744131863115212
2531,0.04744131863115212
2532,0.04744131863115212
2533,0.04744131863115212
2534,0.04744131863115212
2535,0.04744131863115212
2536,0.04744131863115212
2537,0.04744131863115212
2538,0.04744131863115212
2539,0.04744131863115212
2540,0.04744131863115212
2541,0.04744131863115212
2542,0.04744131863115212
2543,0.04744131863115212
2544,0.04744131863115212
2545,0.04744131863115212
2546,0.04744131863115212
2547,0.04744131863115212
2548,0.04744131863115212
2549,0.04744131863115212
2550,0.04744131863115212
2551,0.04744131863115212
2552,0.04744131863115212
2553,0.04744131863115212
2554,0.04744131863115212
2555,0.04744131863115212
2556,0.04744131863115212
2557,0.04744131863115212
2558,0.04744131863115212
2559,0.04744131863115212
2560,0.04744131863115212
2561,0.04744131863115212
2562,0.04744131863115212
2563,0.04744131863115212
2564,0.04744131863115212
2565,0.04744131863115212
2566,0.04744131863115212
2567,0.04744131863115212
2568,0.04744131863115212
2569,0.04744131863115212
2570,0.04744131863115212
2571,0.04744131863115212
2572,0.04744131863115212
2573,0.04744131863115212
2574,0.04744131863115212
2575,0.04744131863115212
2576,0.04744131863115212
2577,0.04744131863115212
2578,0.04744131863115212
2579,0.04744131863115212
2580,0.04744131863115212
2581,0.04744131863115212
2582,0.04744131863115212
2583,0.04744131863115212
2584,0.04744131863115212
2585,0.04744131863115212
2586,0.04744131863115212
2587,0.04744131863115212
2588,0.04744131863115212
2589,0.04744131863115212
2590,0.04744131863115212
2591,0.04744131863115212
2592,0.04744131863115212
2593,0.04744131863115212
2594,0.04744131863115212
2595,0.04744131863115212
2596,0.04744131863115212
2597,0.04744131863115212
2598,0.04744131863115212
2599,0.04744131863115212
2600,0.04744131863115212
2601,0.04744131863115212
2602,0.04744131863115212
2603,0.04744131863115212
2604,0.04744131863115212
2605,0.04744131863115212
2606,0.04744131863115212
2607,0.04744131863115212
2608,0.04744131863115212
2609,0.047441318631171084
2610,0.047441318631171084
2611,0.047441318631171084
2612,0.047441318631171084
2613,0.047441318631171084
2614,0.047441318631171084
2615,0.047441318631171084
2616,0.047441318631171084
2617,0.047441318631171084
2618,0.047441318631171084
2619,0.047441318631171084
2620,0.047441318631171084
2621,0.047441318631171084
2622,0.047441318631171084
2623,0.047441318631171084
2624,0.047441318631171084
2625,0.047441318631171084
2626,0.047441318631171084
2627,0.047441318631171084
2628,0.047441318631171084
2629,0.047441318631171084
2630,0.047441318631171084
2631,0.047441318631171084
2632,0.047441318631171084
2633,0.047441318631171084
2634,0.047441318631171084
2635,0.047441318631171084
2636,0.047441318631171084
2637,0.047441318631171084
2638,0.047441318631171084
2639,0.047441318631171084
2640,0.047441318631171084
2641,0.047441318631171084
2642,0.047441318631171084
2643,0.04744131863113316
2644,0.04744131863113316
2645,0.04744131863113316
2646,0.04744131863113316
2647,0.04744131863113316
2648,0.04744131863113316
2649,0.04744131863113316
2650,0.04744131863113316
2651,0.04744131863113316
2652,0.04744131863113316
2653,0.04744131863113316
2654,0.04744131863113316
2655,0.04744131863113316
2656,0.04744131863113316
2657,0.04744131863113316
2658,0.04744131863113316
2659,0.04744131863113316
2660,0.04744131863113316
2661,0.04744131863113316
2662,0.04744131863113316
2663,0.04744131863113316
2664,0.04744131863113316
2665,0.04744131863113316
2666,0.04744131863113316
2667,0.04744131863113316
2668,0.04744131863113316
2669,0.04744131863113316
2670,0.04744131863113316
2671,0.04744131863113316
2672,0.04744131863113316
2673,0.04744131863113316
2674,0.04744131863113316
2675,0.04744131863113316
2676,0.04744131863113316
2677,0.04744131863113316
2678,0.04744131863113316
2679,0.04744131863113316
2680,0.04744131863113316
2681,0.04744131863113316
2682,0.04744131863113316
2683,0.04744131863113316
2684,0.047441318631171084
2685,0.047441318631171084
2686,0.047441318631171084
2687,0.047441318631171084
2688,0.047441318631171084
2689,0.047441318631171084
2690,0.047441318631171084
2691,0.047441318631171084
2692,0.047441318631171084
2693,0.047441318631171084
2694,0.047441318631171084
2695,0.047441318631171084
2696,0.047441318631171084
2697,0.047441318631171084
2698,0.047441318631171084
2699,0.047441318631171084
2700,0.047441318631171084
2701,0.047441318631171084
2702,0.047441318631171084
2703,0.047441318631171084
2704,0.047441318631171084
2705,0.047441318631171084
2706,0.047441318631171084
2707,0.047441318631171084
2708,0.047441318631171084
2709,0.047441318631171084
2710,0.047441318631171084
2711,0.047441318631171084
2712,0.047441318631171084
2713,0.047441318631171084
2714,0.047441318631171084
2715,0.047441318631171084
2716,0.047441318631171084
2717,0.047441318631171084
2718,0.047441318631171084
2719,0.047441318631171084
2720,0.047441318631171084
2721,0.047441318631171084
2722,0.047441318631171084
2723,0.047441318631171084
2724,0.047441318631171084
2725,0.047441318631171084
2726,0.047441318631171084
2727,0.047441318631171084
2728,0.047441318631171084
2729,0.047441318631171084
2730,0.047441318631171084
2731,0.047441318631171084
2732,0.047441318631171084
2733,0.047441318631171084
2734,0.047441318631171084
2735,0.047441318631171084
2736,0.047441318631171084
2737,0.047441318631171084
2738,0.047441318631171084
2739,0.047441318631171084
2740,0.047441318631171084
2741,0.047441318631171084
2742,0.047441318631171084
2743,0.047441318631171084
2744,0.047441318631171084
2745,0.047441318631171084
2746,0.047441318631171084
2747,0.047441318631171084
2748,0.047441318631171084
2749,0.047441318631171084
2750,0.047441318631171084
2751,0.047441318631171084
2752,0.047441318631171084
2753,0.047441318631171084
2754,0.047441318631171084
2755,0.047441318631171084
2756,0.047441318631171084
2757,0.047441318631171084
2758,0.047441318631171084
2759,0.047441318631171084
2760,0.047441318631171084
2761,0.047441318631171084
2762,0.047441318631171084
2763,0.047441318631171084
2764,0.047441318631171084
2765,0.047441318631171084
2766,0.047441318631171084
2767,0.047441318631171084
2768,0.047441318631171084
2769,0.047441318631171084
2770,0.047441318631171084
2771,0.047441318631171084
2772,0.047441318631171084
2773,0.047441318631171084
2774,0.047441318631171084
2775,0.047441318631171084
2776,0.047441318631171084
2777,0.047441318631171084
2778,0.047441318631171084
2779,0.047441318631171084
2780,0.047441318631171084
2781,0.047441318631171084
2782,0.047441318631171084
2783,0.047441318631171084
2784,0.047441318631171084
2785,0.047441318631171084
2786,0.047441318631171084
2787,0.047441318631171084
2788,0.047441318631171084
2789,0.047441318631171084
2790,0.047441318631171084
2791,0.047441318631171084
2792,0.047441318631171084
2793,0.047441318631171084
2794,0.047441318631171084
2795,0.047441318631171084
2796,0.047441318631171084
2797,0.047441318631171084
2798,0.047441318631171084
2799,0.047441318631171084
2800,0.047441318631171084
2801,0.047441318631171084
2802,0.047441318631171084
2803,0.047441318631171084
2804,0.047441318631171084
2805,0.047441318631171084
2806,0.047441318631171084
2807,0.047441318631171084
2808,0.047441318631171084
2809,0.047441318631171084
2810,0.047441318631171084
2811,0.047441318631171084
2812,0.047441318631171084
2813,0.047441318631171084
2814,0.047441318631171084
2815,0.047441318631171084
2816,0.047441318631171084
2817,0.047441318631171084
2818,0.047441318631171084
2819,0.047441318631171084
2820,0.047441318631171084
2821,0.047441318631171084
2822,0.047441318631171084
2823,0.047441318631171084
2824,0.047441318631171084
2825,0.047441318631171084
2826,0.047441318631171084
2827,0.047441318631171084
2828,0.047441318631171084
2829,0.047441318631171084
2830,0.047441318631171084
2831,0.04744131863115212
2832,0.04744131863115212
2833,0.04744131863115212
2834,0.04744131863115212
2835,0.04744131863115212
2836,0.04744131863115212
2837,0.04744131863115212
2838,0.04744131863115212
2839,0.04744131863115212
2840,0.04744131863115212
2841,0.04744131863115212
2842,0.04744131863115212
2843,0.04744131863115212
2844,0.04744131863115212
2845,0.04744131863115212
2846,0.04744131863115212
2847,0.04744131863115212
2848,0.04744131863115212
2849,0.04744131863115212
2850,0.04744131863115212
2851,0.04744131863115212
2852,0.04744131863115212
2853,0.04744131863115212
2854,0.04744131863115212
2855,0.04744131863115212
2856,0.04744131863115212
2857,0.04744131863115212
2858,0.04744131863115212
2859,0.04744131863115212
2860,0.04744131863115212
2861,0.04744131863115212
2862,0.04744131863115212
2863,0.04744131863115212
2864,0.04744131863115212
2865,0.04744131863115212
2866,0.04744131863115212
2867,0.04744131863115212
2868,0.04744131863115212
2869,0.04744131863115212
2870,0.04744131863115212
2871,0.04744131863115212
2872,0.04744131863115212
2873,0.04744131863115212
2874,0.04744131863115212
2875,0.04744131863115212
2876,0.04744131863115212
2877,0.04744131863115212
2878,0.04744131863115212
2879,0.04744131863115212
2880,0.04744131863115212
2881,0.04744131863115212
2882,0.04744131863115212
2883,0.04744131863115212
2884,0.04744131863115212
2885,0.04744131863115212
2886,0.04744131863115212
2887,0.04744131863115212
2888,0.04744131863115212
2889,0.04744131863115212
2890,0.04744131863115212
2891,0.04744131863115212
2892,0.04744131863115212
2893,0.04744131863115212
2894,0.04744131863115212
2895,0.04744131863115212
2896,0.04744131863115212
2897,0.04744131863115212
2898,0.04744131863115212
2899,0.04744131863115212
2900,0.04744131863115212
2901,0.04744131863115212
2902,0.04744131863115212
2903,0.04744131863115212
2904,0.04744131863115212
2905,0.04744131863115212
2906,0.04744131863115212
2907,0.04744131863115212
2908,0.04744131863115212
2909,0.04744131863115212
2910,0.04744131863115212
2911,0.04744131863115212
2912,0.04744131863115212
2913,0.04744131863115212
2914,0.04744131863115212
2915,0.04744131863115212
2916,0.04744131863115212
2917,0.04744131863115212
2918,0.04744131863115212
2919,0.04744131863115212
2920,0.04744131863115212
2921,0.04744131863115212
2922,0.04744131863115212
2923,0.04744131863115212
2924,0.04744131863115212
2925,0.04744131863115212
2926,0.04744131863115212
2927,0.04744131863115212
2928,0.04744131863115212
2929,0.04744131863115212
2930,0.04744131863115212
2931,0.04744131863115212
2932,0.04744131863115212
2933,0.04744131863115212
2934,0.04744131863115212
2935,0.04744131863115212
2936,0.04744131863115212
2937,0.04744131863115212
2938,0.04744131863115212
2939,0.04744131863115212
2940,0.04744131863115212
2941,0.04744131863115212
2942,0.04744131863115212
2943,0.04744131863115212
2944,0.04744131863115212
2945,0.04744131863115212
2946,0.04744131863115212
2947,0.04744131863115212
2948,0.04744131863115212
2949,0.04744131863115212
2950,0.04744131863115212
2951,0.04744131863115212
2952,0.04744131863115212
2953,0.04744131863115212
2954,0.04744131863115212
2955,0.04744131863115212
2956,0.04744131863115212
2957,0.04744131863115212
2958,0.04744131863115212
2959,0.04744131863115212
2960,0.04744131863115212
2961,0.04744131863115212
2962,0.04744131863115212
2963,0.04744131863115212
2964,0.04744131863115212
2965,0.04744131863115212
2966,0.04744131863115212
2967,0.04744131863115212
2968,0.04744131863115212
2969,0.04744131863115212
2970,0.04744131863115212
2971,0.04744131863115212
2972,0.04744131863115212
2973,0.04744131863115212
2974,0.04744131863115212
2975,0.04744131863115212
2976,0.04744131863115212
2977,0.04744131863115212
2978,0.04744131863115212
2979,0.04744131863115212
2980,0.04744131863115212
2981,0.04744131863115212
2982,0.04744131863115212
2983,0.04744131863115212
2984,0.04744131863115212
2985,0.04744131863115212
2986,0.04744131863115212
2987,0.04744131863115212
2988,0.04744131863115212
2989,0.04744131863115212
2990,0.04744131863115212
2991,0.04744131863115212
2992,0.04744131863115212
2993,0.04744131863115212
2994,0.04744131863115212
2995,0.04744131863115212
2996,0.04744131863115212
2997,0.04744131863115212
2998,0.04744131863115212
2999,0.04744131863115212
3000,0.04744131863115212
3001,0.04744131863115212
3002,0.04744131863115212
3003,0.04744131863115212
3004,0.04744131863115212
3005,0.04744131863115212
3006,0.04744131863115212
3007,0.04744131863115212
3008,0.04744131863115212
3009,0.04744131863115212
3010,0.04744131863115212
3011,0.04744131863115212
3012,0.04744131863115212
3013,0.04744131863115212
3014,0.04744131863115212
3015,0.04744131863115212
3016,0.04744131863115212
3017,0.04744131863115212
3018,0.04744131863115212
3019,0.04744131863115212
3020,0.04744131863115212
3021,0.04744131863115212
3022,0.04744131863115212
3023,0.04744131863115212
3024,0.04744131863115212
3025,0.04744131863115212
3026,0.04744131863120479
3027,0.04744131863120479
3028,0.04744131863120479
3029,0.04744131863120479
3030,0.04744131863120479
3031,0.04744131863120479
3032,0.04744131863120479
3033,0.04744131863120479
3034,0.04744131863120479
3035,0.04744131863120479
3036,0.04744131863120479
3037,0.04744131863120479
3038,0.04744131863120479
3039,0.04744131863120479
3040,0.04744131863120479
3041,0.04744131863120479
3042,0.04744131863120479
3043,0.04744131863120479
3044,0.04744131863120479
3045,0.04744131863120479
3046,0.04744131863120479
3047,0.04744131863120479
3048,0.04744131863120479
3049,0.04744131863120479
3050,0.04744131863120479
3051,0.04744131863120479
3052,0.04744131863120479
3053,0.04744131863120479
3054,0.04744131863120479
3055,0.04744131863120479
3056,0.04744131863120479
3057,0.04744131863120479
3058,0.04744131863120479
3059,0.04744131863120479
3060,0.04744131863120479
3061,0.04744131863120479
3062,0.04744131863120479
3063,0.04744131863120479
3064,0.04744131863120479
3065,0.04744131863120479
3066,0.04744131863120479
3067,0.04744131863120479
3068,0.04744131863120479
3069,0.04744131863120479
3070,0.04744131863120479
3071,0.04744131863120479
3072,0.04744131863120479
3073,0.04744131863120479
3074,0.04744131863120479
3075,0.04744131863120479
3076,0.04744131863120479
3077,0.04744131863120479
3078,0.04744131863120479
3079,0.04744131863120479
3080,0.04744131863120479
3081,0.04744131863120479
3082,0.04744131863120479
3083,0.04744131863120479
3084,0.04744131863120479
3085,0.04744131863120479
3086,0.04744131863120479
3087,0.04744131863120479
3088,0.04744131863120479
3089,0.04744131863120479
3090,0.04744131863120479
3091,0.04744131863120479
3092,0.04744131863120479
3093,0.04744131863120479
3094,0.04744131863120479
3095,0.04744131863120479
3096,0.04744131863120479
3097,0.04744131863120479
3098,0.04744131863120479
3099,0.04744131863120479
3100,0.04744131863120479
3101,0.04744131863120479
3102,0.04744131863120479
3103,0.04744131863120479
3104,0.04744131863120479
3105,0.04744131863120479
3106,0.04744131863120479
3107,0.04744131863120479
3108,0.04744131863120479
3109,0.04744131863120479
3110,0.04744131863120479
3111,0.04744131863120479
3112,0.04744131863120479
3113,0.04744131863120479
3114,0.04744131863120479
3115,0.04744131863120479
3116,0.04744131863120479
3117,0.04744131863120479
3118,0.04744131863120479
3119,0.04744131863120479
3120,0.04744131863120479
3121,0.04744131863120479
3122,0.04744131863120479
3123,0.04744131863120479
3124,0.04744131863120479
3125,0.04744131863120479
3126,0.04744131863120479
3127,0.04744131863120479
3128,0.04744131863120479
3129,0.04744131863120479
3130,0.04744131863120479
3131,0.04744131863120479
3132,0.04744131863120479
3133,0.04744131863120479
3134,0.04744131863120479
3135,0.04744131863120479
3136,0.04744131863120479
3137,0.04744131863120479
3138,0.04744131863120479
3139,0.04744131863120479
3140,0.04744131863120479
3141,0.04744131863120479
3142,0.04744131863120479
3143,0.04744131863120479
3144,0.04744131863120479
3145,0.04744131863120479
3146,0.04744131863120479
3147,0.04744131863120479
3148,0.04744131863120479
3149,0.04744131863120479
3150,0.04744131863120479
3151,0.04744131863120479
3152,0.04744131863120479
3153,0.04744131863120479
3154,0.04744131863120479
3155,0.04744131863120479
3156,0.04744131863120479
3157,0.04744131863120479
3158,0.04744131863120479
3159,0.04744131863120479
3160,0.04744131863120479
3161,0.04744131863120479
3162,0.04744131863120479
3163,0.04744131863120479
3164,0.04744131863120479
3165,0.04744131863120479
3166,0.04744131863120479
3167,0.04744131863120479
3168,0.04744131863120479
3169,0.04744131863120479
3170,0.04744131863120479
3171,0.04744131863120479
3172,0.04744131863120479
3173,0.04744131863120479
3174,0.04744131863120479
3175,0.04744131863120479
3176,0.04744131863120479
3177,0.04744131863120479
3178,0.04744131863120479
3179,0.04744131863120479
3180,0.04744131863120479
3181,0.04744131863120479
3182,0.04744131863120479
3183,0.04744131863120479
3184,0.04744131863120479
3185,0.04744131863120479
3186,0.04744131863120479
3187,0.04744131863120479
3188,0.04744131863120479
3189,0.04744131863120479
3190,0.04744131863120479
3191,0.04744131863120479
3192,0.04744131863120479
3193,0.04744131863120479
3194,0.04744131863120479
3195,0.04744131863120479
3196,0.04744131863120479
3197,0.04744131863120479
3198,0.04744131863120479
3199,0.04744131863120479
3200,0.04744131863120479
3201,0.04744131863120479
3202,0.04744131863120479
3203,0.04744131863120479
3204,0.04744131863120479
3205,0.04744131863120479
3206,0.04744131863120479
3207,0.04744131863120479
3208,0.04744131863120479
3209,0.04744131863120479
3210,0.04744131863116687
3211,0.04744131863116687
3212,0.04744131863116687
3213,0.04744131863116687
3214,0.04744131863116687
3215,0.04744131863116687
3216,0.04744131863116687
3217,0.04744131863116687
3218,0.04744131863116687
3219,0.04744131863116687
3220,0.04744131863116687
3221,0.04744131863116687
3222,0.04744131863116687
3223,0.04744131863116687
3224,0.04744131863116687
3225,0.04744131863116687
3226,0.04744131863116687
3227,0.04744131863116687
3228,0.04744131863116687
3229,0.04744131863116687
3230,0.04744131863116687
3231,0.04744131863116687
3232,0.04744131863116687
3233,0.04744131863116687
3234,0.04744131863116687
3235,0.04744131863116687
3236,0.04744131863116687
3237,0.04744131863116687
3238,0.04744131863116687
3239,0.04744131863116687
3240,0.04744131863116687
3241,0.04744131863116687
3242,0.04744131863116687
3243,0.04744131863116687
3244,0.04744131863116687
3245,0.04744131863116687
3246,0.04744131863116687
3247,0.04744131863116687
3248,0.04744131863116687
3249,0.04744131863116687
3250,0.04744131863116687
3251,0.04744131863116687
3252,0.04744131863116687
3253,0.04744131863116687
3254,0.04744131863116687
