,so2
1684,1.7089187167589812e-05
1685,1.7089187167589812e-05
1686,1.7089187167589812e-05
1687,1.7089187167589812e-05
1688,1.7089187167589812e-05
1689,1.7089187167589812e-05
1690,1.7089187167589812e-05
1691,1.7089187167589812e-05
1692,1.7089187167589812e-05
1693,1.7089187167589812e-05
1694,1.7089187167589812e-05
1695,1.7089187167589812e-05
1696,1.7089187167589812e-05
1697,1.7089187167589812e-05
1698,1.7089187167589812e-05
1699,1.7089187167589812e-05
1700,1.7089187167589812e-05
1701,1.7089187167589812e-05
1702,1.7089187167589812e-05
1703,1.7089187167589812e-05
1704,1.7089187167589812e-05
1705,1.7089187167589812e-05
1706,1.7089187167589812e-05
1707,1.7089187167589812e-05
1708,1.7089187167589812e-05
1709,1.7089187167589812e-05
1710,1.7089187167589812e-05
1711,1.7089187167589812e-05
1712,1.7089187167589812e-05
1713,1.7089187167589812e-05
1714,1.7089187167589812e-05
1715,1.7089187167589812e-05
1716,1.7089187167589812e-05
1717,1.7089187167589812e-05
1718,1.7089187167589812e-05
1719,1.7089187167589812e-05
1720,1.7089187167589812e-05
1721,1.7089187167589812e-05
1722,1.7089187167589812e-05
1723,1.7089187167589812e-05
1724,1.7089187167589812e-05
1725,1.7089187167589812e-05
1726,1.7089187167589812e-05
1727,1.7089187167589812e-05
1728,1.7089187167589812e-05
1729,1.7089187167589812e-05
1730,1.7089187167589812e-05
1731,1.7089187167589812e-05
1732,1.7089187167589812e-05
1733,1.7089187167589812e-05
1734,1.7089187167589812e-05
1735,1.7089187167589812e-05
1736,1.7089187167589812e-05
1737,1.7089187167589812e-05
1738,1.7089187167589812e-05
1739,1.7089187167589812e-05
1740,1.7089187167589812e-05
1741,1.7089187167589812e-05
1742,1.7089187167589812e-05
1743,1.7089187167589812e-05
1744,1.7089187167589812e-05
1745,1.7089187167589812e-05
1746,1.7089187167589812e-05
1747,1.7089187167589812e-05
1748,1.7089187167589812e-05
1749,1.7089187167589812e-05
1750,1.7089187167589812e-05
1751,1.7089187167589812e-05
1752,1.7089187167584503e-05
1753,1.7089187167584503e-05
1754,1.7089187167584503e-05
1755,1.7089187167584503e-05
1756,1.7089187167584503e-05
1757,1.7089187167584503e-05
1758,1.7089187167584503e-05
1759,1.7089187167584503e-05
1760,1.7089187167584503e-05
1761,1.7089187167584503e-05
1762,1.7089187167584503e-05
1763,1.7089187167584503e-05
1764,1.7089187167584503e-05
1765,1.7089187167584503e-05
1766,1.7089187167584503e-05
1767,1.7089187167584503e-05
1768,1.7089187167584503e-05
1769,1.7089187167584503e-05
1770,1.7089187167584503e-05
1771,1.7089187167584503e-05
1772,1.7089187167584503e-05
1773,1.7089187167584503e-05
1774,1.7089187167584503e-05
1775,1.7089187167584503e-05
1776,1.7089187167584503e-05
1777,1.7089187167584503e-05
1778,1.7089187167584503e-05
1779,1.7089187167584503e-05
1780,1.7089187167584503e-05
1781,1.7089187167584503e-05
1782,1.7089187167584503e-05
1783,1.7089187167584503e-05
1784,1.7089187167584503e-05
1785,1.7089187167584503e-05
1786,1.7089187167584503e-05
1787,1.7089187167584503e-05
1788,1.7089187167584503e-05
1789,1.7089187167584503e-05
1790,1.7089187167584503e-05
1791,1.7089187167584503e-05
1792,1.7089187167584503e-05
1793,1.7089187167584503e-05
1794,1.7089187167584503e-05
1795,1.7089187167584503e-05
1796,1.7089187167584503e-05
1797,1.7089187167584503e-05
1798,1.7089187167584503e-05
1799,1.7089187167584503e-05
1800,1.7089187167584503e-05
1801,1.7089187167584503e-05
1802,1.7089187167584503e-05
1803,1.7089187167584503e-05
1804,1.7089187167584503e-05
1805,1.7089187167584503e-05
1806,1.7089187167584503e-05
1807,1.7089187167584503e-05
1808,1.7089187167584503e-05
1809,1.7089187167584503e-05
1810,1.7089187167584503e-05
1811,1.7089187167584503e-05
1812,1.7089187167584503e-05
1813,1.7089187167584503e-05
1814,1.7089187167584503e-05
1815,1.7089187167584503e-05
1816,1.7089187167584503e-05
1817,1.7089187167584503e-05
1818,1.7089187167584503e-05
1819,1.7089187167584503e-05
1820,1.7089187167584503e-05
1821,1.7089187167584503e-05
1822,1.7089187167584503e-05
1823,1.7089187167584503e-05
1824,1.7089187167584503e-05
1825,1.7089187167584503e-05
1826,1.7089187167584503e-05
1827,1.7089187167584503e-05
1828,1.7089187167584503e-05
1829,1.7089187167584503e-05
1830,1.7089187167584503e-05
1831,1.7089187167584503e-05
1832,1.7089187167584503e-05
1833,1.7089187167584503e-05
1834,1.7089187167584503e-05
1835,1.7089187167584503e-05
1836,1.7089187167584503e-05
1837,1.7089187167584503e-05
1838,1.7089187167584503e-05
1839,1.7089187167584503e-05
1840,1.7089187167584503e-05
1841,1.7089187167584503e-05
1842,1.7089187167584503e-05
1843,1.7089187167584503e-05
1844,1.7089187167584503e-05
1845,1.7089187167584503e-05
1846,1.7089187167584503e-05
1847,1.7089187167584503e-05
1848,1.7089187167584503e-05
1849,1.7089187167584503e-05
1850,1.5443580839690507e-05
1851,1.5443580839690507e-05
1852,1.5443580839690507e-05
1853,1.5443580839690507e-05
1854,1.5443580839690507e-05
1855,1.5443580839690507e-05
1856,1.5443580839690507e-05
1857,1.5443580839690507e-05
1858,1.5443580839690507e-05
1859,1.5443580839690507e-05
1860,1.5443580839690507e-05
1861,1.5443580839690507e-05
1862,1.5443580839690507e-05
1863,1.5443580839690507e-05
1864,1.5443580839690507e-05
1865,1.5443580839690507e-05
1866,1.5443580839690507e-05
1867,1.5443580839690507e-05
1868,1.5443580839690507e-05
1869,1.5443580839690507e-05
1870,1.5443580839690507e-05
1871,1.5443580839690507e-05
1872,1.5443580839690507e-05
1873,1.5443580839690507e-05
1874,1.5443580839690507e-05
1875,1.5443580839690507e-05
1876,1.5443580839690507e-05
1877,1.5443580839690507e-05
1878,1.5443580839690507e-05
1879,1.5443580839690507e-05
1880,1.5443580839690507e-05
1881,1.5443580839690507e-05
1882,1.5443580839690507e-05
1883,1.5443580839690507e-05
1884,1.5443580839690507e-05
1885,1.5443580839690507e-05
1886,1.5443580839690507e-05
1887,1.5443580839690507e-05
1888,1.5443580839690507e-05
1889,1.5443580839690507e-05
1890,1.5443580839690507e-05
1891,1.5443580839690507e-05
1892,1.5443580839690507e-05
1893,1.5443580839690507e-05
1894,1.5443580839690507e-05
1895,1.5443580839690507e-05
1896,1.5443580839690507e-05
1897,1.5443580839690507e-05
1898,1.5443580839690507e-05
1899,1.5443580839690507e-05
1900,1.5443580839690507e-05
1901,1.5443580839690507e-05
1902,1.5443580839690507e-05
1903,1.5443580839690507e-05
1904,1.5443580839690507e-05
1905,1.5443580839690507e-05
1906,1.5443580839690507e-05
1907,1.5443580839690507e-05
1908,1.5443580839690507e-05
1909,1.5443580839690507e-05
1910,1.5443580839690507e-05
1911,1.5443580839690507e-05
1912,1.5443580839690507e-05
1913,1.5443580839690507e-05
1914,1.5443580839690507e-05
1915,1.5443580839690507e-05
1916,1.5443580839690507e-05
1917,1.5443580839690507e-05
1918,1.5443580839690507e-05
1919,1.5443580839690507e-05
1920,1.5443580839690507e-05
1921,1.5443580839690507e-05
1922,1.5443580839690507e-05
1923,1.5443580839690507e-05
1924,1.5443580839690507e-05
1925,1.5443580839690507e-05
1926,1.5443580839690507e-05
1927,1.5443580839690507e-05
1928,1.5443580839690507e-05
1929,1.5443580839690507e-05
1930,1.5443580839690507e-05
1931,1.5443580839690507e-05
1932,1.5443580839690507e-05
1933,1.5443580839690507e-05
1934,1.5443580839690507e-05
1935,1.5443580839690507e-05
1936,1.5443580839690507e-05
1937,1.5443580839690507e-05
1938,1.5443580839690507e-05
1939,1.5443580839690507e-05
1940,1.5443580839690507e-05
1941,1.5443580839690507e-05
1942,1.5443580839690507e-05
1943,1.5443580839690507e-05
1944,1.5443580839690507e-05
1945,1.5443580839690507e-05
1946,1.5443580839690507e-05
1947,1.5443580839690507e-05
1948,1.5443580839690507e-05
1949,-0.00011407901960882921
1950,-0.00011407901960882921
1951,-0.00011407901960882921
1952,-0.00011407901960882921
1953,-0.00011407901960882921
1954,-0.00011407901960882921
1955,-0.00011407901960882921
1956,-0.00011407901960882921
1957,-0.00011407901960882921
1958,-0.00011407901960882921
1959,-0.00011407901960882921
1960,-0.00011407901960882921
1961,-0.00011407901960882921
1962,-0.00011407901960882921
1963,-0.00011407901960882921
1964,-0.00011407901960882921
1965,1.5443580839690507e-05
1966,1.5443580839690507e-05
1967,1.5443580839690507e-05
1968,1.5443580839690507e-05
1969,1.5443580839690507e-05
1970,1.5443580839690507e-05
1971,1.5443580839690507e-05
1972,1.5443580839690507e-05
1973,1.5443580839690507e-05
1974,1.5443580839690507e-05
1975,1.5443580839690507e-05
1976,1.5443580839690507e-05
1977,1.5443580839690507e-05
1978,1.5443580839690507e-05
1979,1.5443580839690507e-05
1980,1.5443580839690507e-05
1981,1.5443580839690507e-05
1982,1.5443580839690507e-05
1983,1.5443580839690507e-05
1984,1.5443580839690507e-05
1985,1.5443580839690507e-05
1986,1.5443580839690507e-05
1987,1.5443580839690507e-05
1988,1.5443580839690507e-05
1989,1.5443580839690507e-05
1990,1.5443580839690507e-05
1991,1.5443580839690507e-05
1992,1.5443580839690507e-05
1993,1.5443580839690507e-05
1994,1.5443580839690507e-05
1995,1.5443580839690507e-05
1996,1.5443580839690507e-05
1997,1.5443580839690507e-05
1998,1.5443580839690507e-05
1999,-0.00011407901960882921
2000,-0.00011407901960882921
2001,-0.00011407901960882921
2002,-0.00011407901960882921
2003,-0.00011407901960882921
2004,-0.00011407901960882921
2005,-0.00011407901960882921
2006,-0.00011407901960882921
2007,-0.00011407901960882921
2008,-0.00011407901960882921
2009,-0.00011407901960882921
2010,-0.00011407901960882921
2011,-0.00011407901960882921
2012,-0.00011407901960882921
2013,-0.00011407901960882921
2014,-0.00011407901960882921
2015,-0.00011407901960882921
2016,-0.00011407901960882921
2017,-0.00011407901960882921
2018,-0.00011407901960882921
2019,-0.00011407901960882921
2020,-0.00011407901960882921
2021,-0.00011407901960882921
2022,-0.00011407901960882921
2023,-0.00011407901960882921
2024,-0.00011407901960882921
2025,-0.00011407901960882921
2026,-0.00011407901960882921
2027,-0.00011407901960882921
2028,-0.00011407901960882921
2029,-0.00011407901960882921
2030,-0.00011407901960882921
2031,-0.00011407901960882921
2032,-0.00011407901960882921
2033,-0.00011407901960882921
2034,-0.00011407901960882921
2035,-0.00011407901960882921
2036,-0.00011407901960882921
2037,-0.00011407901960882921
2038,-0.00011407901960882921
2039,-0.00011407901960882921
2040,-0.00011407901960882921
2041,-0.00011407901960882921
2042,-0.00011407901960882921
2043,-0.00011407901960882921
2044,-0.00011407901960882921
2045,-0.00011407901960882921
2046,-0.00011407901960882921
2047,-0.00011407901960882921
2048,-0.00011407901960882921
2049,-0.00011407901960882921
2050,-0.00011407901960882921
2051,-0.00011407901960882921
2052,-0.00011407901960882921
2053,-0.00011407901960882921
2054,-0.00011407901960882921
2055,-0.00011407901960882921
2056,-0.00011407901960882921
2057,-0.00011407901960882921
2058,-0.00011407901960882921
2059,-0.00011407901960882921
2060,-0.00011407901960882921
2061,-0.00011407901960882921
2062,-0.00011407901960882921
2063,-0.00011407901960882921
2064,-0.00011407901960882921
2065,-0.00011407901960882921
2066,-0.00011407901960882921
2067,-0.00011407901960882921
2068,-0.00011407901960882921
2069,-0.00011407901960882921
2070,-0.00011407901960882921
2071,-0.00011407901960882921
2072,-0.00011407901960882921
2073,-0.00011407901960882921
2074,-0.00011407901960882921
2075,-0.00011407901960882921
2076,-0.00011407901960882921
2077,-0.00011407901960882921
2078,-0.00011407901960882921
2079,-0.00011407901960882921
2080,-0.00011407901960882921
2081,-0.00011407901960882921
2082,-0.00011407901960882921
2083,-0.00011407901960882921
2084,-0.00011407901960882921
2085,-0.00011407901960882921
2086,-0.00011407901960882921
2087,-0.00011407901960882921
2088,-0.00011407901960882921
2089,-0.00011407901960882921
2090,-0.00011407901960882921
2091,-0.00011407901960882921
2092,-0.00011407901960882921
2093,-0.00011407901960882921
2094,-0.00011407901960882921
2095,-0.00011407901960882921
2096,-0.00011407901960882921
2097,-0.00011407901960882921
2098,-0.00011407901960882921
2099,-0.00011407901960882921
2100,-0.00011407901960882921
2101,-0.00011407901960882921
2102,-0.00011407901960882921
2103,-0.00011407901960882921
2104,-0.00011407901960882921
2105,-0.00011407901960882921
2106,-0.00011407901960882921
2107,-0.00011407901960882921
2108,-0.00011407901960882921
2109,-0.00011407901960882921
2110,-0.00011407901960882921
2111,-0.00011407901960882921
2112,-0.00011407901960882921
2113,-0.00011407901960882921
2114,-0.00011407901960882921
2115,-0.0003238628602021101
2116,-0.0003238628602021101
2117,-0.0003238628602021101
2118,-0.0003238628602021101
2119,-0.0003238628602021101
2120,-0.0003238628602021101
2121,-0.0003238628602021101
2122,-0.0003238628602021101
2123,-0.0003238628602021101
2124,-0.0003238628602021101
2125,-0.0003238628602021101
2126,-0.0003238628602021101
2127,-0.0003238628602021101
2128,-0.0003238628602021101
2129,-0.0003238628602021101
2130,-0.0003238628602021101
2131,-0.0003238628602021101
2132,-0.0003238628602021101
2133,-0.0003238628602021101
2134,-0.0003238628602021101
2135,-0.0003238628602021101
2136,-0.0003238628602021101
2137,-0.0003238628602021101
2138,-0.0003238628602021101
2139,-0.0003238628602021101
2140,-0.0003238628602021101
2141,-0.0003238628602021101
2142,-0.0003238628602021101
2143,-0.0003238628602021101
2144,-0.0003238628602021101
2145,-0.0003238628602021101
2146,-0.0003238628602021101
2147,-0.0003238628602021101
2148,-0.0003238628602021101
2149,-0.0003238628602021101
2150,-0.0003238628602021101
2151,-0.0003238628602021101
2152,-0.0003238628602021101
2153,-0.0003238628602021101
2154,-0.0003238628602021101
2155,-0.0003238628602021101
2156,-0.0003238628602021101
2157,-0.0003238628602021101
2158,-0.0003238628602021101
2159,-0.0003238628602021101
2160,-0.0003238628602021101
2161,-0.0003238628602021101
2162,-0.0003238628602021101
2163,-0.0003238628602021101
2164,-0.0003238628602021101
2165,-0.0003238628602021101
2166,-0.0003238628602021101
2167,-0.0003238628602021101
2168,-0.0003238628602021101
2169,-0.0003238628602021101
2170,-0.0003238628602021101
2171,-0.0003238628602021101
2172,-0.0003238628602021101
2173,-0.0003238628602021101
2174,-0.0003238628602021101
2175,-0.0003238628602021101
2176,-0.0003238628602021101
2177,-0.0003238628602021101
2178,-0.0003238628602021101
2179,-0.0003238628602021101
2180,-0.0003238628602021101
2181,-0.00011407901960882921
2182,-0.00011407901960882921
2183,-0.00011407901960882921
2184,-0.00011407901960882921
2185,-0.00011407901960882921
2186,-0.00011407901960882921
2187,-0.00011407901960882921
2188,-0.00011407901960882921
2189,-0.00011407901960882921
2190,-0.00011407901960882921
2191,-0.00011407901960882921
2192,-0.00011407901960882921
2193,-0.00011407901960882921
2194,-0.00011407901960882921
2195,-0.00011407901960882921
2196,-0.00011407901960882921
2197,-0.00011407901960882921
2198,-0.00011407901960882921
2199,-0.00011407901960882921
2200,-0.00011407901960882921
2201,-0.00011407901960882921
2202,-0.0003238628602021101
2203,-0.0003238628602021101
2204,-0.0003238628602021101
2205,-0.0003238628602021101
2206,-0.0003238628602021101
2207,-0.0003238628602021101
2208,-0.0003238628602021101
2209,-0.0003238628602021101
2210,-0.0003238628602021101
2211,-0.0003238628602021101
2212,-0.0003238628602021101
2213,-0.0003238628602021101
2214,-0.0003238628602021101
2215,-0.0003238628602021101
2216,-0.0003238628602021101
2217,1.7089187167589812e-05
2218,1.7089187167589812e-05
2219,1.7089187167589812e-05
2220,1.7089187167589812e-05
2221,1.7089187167589812e-05
2222,1.7089187167589812e-05
2223,1.7089187167589812e-05
2224,1.7089187167589812e-05
2225,1.7089187167589812e-05
2226,1.7089187167589812e-05
2227,1.7089187167589812e-05
2228,1.7089187167589812e-05
2229,1.7089187167589812e-05
2230,1.7089187167589812e-05
2231,1.7089187167589812e-05
2232,1.7089187167589812e-05
2233,1.7089187167589812e-05
2234,1.7089187167589812e-05
2235,1.7089187167589812e-05
2236,1.7089187167589812e-05
2237,1.7089187167589812e-05
2238,1.7089187167589812e-05
2239,1.7089187167589812e-05
2240,1.7089187167589812e-05
2241,1.7089187167589812e-05
2242,1.7089187167589812e-05
2243,1.7089187167589812e-05
2244,1.7089187167589812e-05
2245,1.7089187167589812e-05
2246,1.7089187167589812e-05
2247,1.7089187167589812e-05
2248,1.7089187167589812e-05
2249,1.7089187167589812e-05
2250,1.7089187167589812e-05
2251,1.7089187167589812e-05
2252,1.7089187167589812e-05
2253,1.7089187167589812e-05
2254,1.7089187167589812e-05
2255,1.7089187167589812e-05
2256,1.7089187167589812e-05
2257,1.7089187167589812e-05
2258,1.7089187167589812e-05
2259,1.7089187167589812e-05
2260,1.7089187167589812e-05
2261,1.7089187167589812e-05
2262,1.7089187167589812e-05
2263,1.7089187167589812e-05
2264,1.7089187167589812e-05
2265,1.7089187167589812e-05
2266,1.7089187167589812e-05
2267,1.7089187167589812e-05
2268,1.7089187167589812e-05
2269,1.7089187167589812e-05
2270,1.7089187167589812e-05
2271,1.7089187167589812e-05
2272,1.7089187167589812e-05
2273,1.7089187167589812e-05
2274,1.7089187167589812e-05
2275,1.7089187167589812e-05
2276,1.7089187167589812e-05
2277,1.7089187167589812e-05
2278,1.7089187167589812e-05
2279,1.7089187167589812e-05
2280,1.7089187167589812e-05
2281,1.7089187167589812e-05
2282,1.7089187167589812e-05
2283,1.7089187167589812e-05
2284,1.7089187167589812e-05
2285,1.7089187167589812e-05
2286,1.7089187167589812e-05
2287,1.7089187167589812e-05
2288,1.7089187167589812e-05
2289,1.7089187167589812e-05
2290,1.7089187167589812e-05
2291,1.7089187167589812e-05
2292,1.7089187167589812e-05
2293,1.7089187167589812e-05
2294,1.7089187167589812e-05
2295,1.7089187167589812e-05
2296,1.7089187167589812e-05
2297,1.7089187167589812e-05
2298,1.7089187167589812e-05
2299,1.7089187167589812e-05
2300,1.7089187167589812e-05
2301,1.7089187167589812e-05
2302,1.7089187167589812e-05
2303,1.7089187167589812e-05
2304,1.7089187167589812e-05
2305,1.7089187167589812e-05
2306,1.7089187167589812e-05
2307,1.7089187167589812e-05
2308,1.7089187167589812e-05
2309,1.7089187167589812e-05
2310,1.7089187167589812e-05
2311,1.7089187167589812e-05
2312,1.7089187167589812e-05
2313,1.7089187167589812e-05
2314,1.7089187167589812e-05
2315,1.7089187167589812e-05
2316,1.7089187167589812e-05
2317,1.7089187167589812e-05
2318,1.7089187167589812e-05
2319,1.7089187167589812e-05
2320,1.7089187167589812e-05
2321,1.7089187167589812e-05
2322,1.7089187167589812e-05
2323,1.7089187167589812e-05
2324,1.7089187167589812e-05
2325,1.7089187167589812e-05
2326,1.7089187167589812e-05
2327,1.7089187167589812e-05
2328,1.7089187167589812e-05
2329,1.7089187167589812e-05
2330,1.7089187167589812e-05
2331,1.7089187167589812e-05
2332,1.7089187167589812e-05
2333,1.7089187167589812e-05
2334,1.7089187167589812e-05
2335,1.7089187167589812e-05
2336,1.7089187167589812e-05
2337,1.7089187167589812e-05
2338,1.7089187167589812e-05
2339,1.7089187167589812e-05
2340,1.7089187167589812e-05
2341,1.7089187167589812e-05
2342,1.7089187167589812e-05
2343,1.7089187167589812e-05
2344,1.7089187167589812e-05
2345,1.7089187167589812e-05
2346,1.7089187167589812e-05
2347,1.7089187167589812e-05
2348,1.7089187167589812e-05
2349,1.7089187167589812e-05
2350,1.7089187167589812e-05
2351,1.7089187167589812e-05
2352,1.7089187167589812e-05
2353,1.7089187167589812e-05
2354,1.7089187167589812e-05
2355,1.7089187167589812e-05
2356,1.7089187167589812e-05
2357,1.7089187167589812e-05
2358,1.7089187167589812e-05
2359,1.7089187167589812e-05
2360,1.7089187167589812e-05
2361,1.7089187167589812e-05
2362,1.7089187167589812e-05
2363,1.7089187167589812e-05
2364,1.7089187167589812e-05
2365,1.7089187167589812e-05
2366,1.7089187167589812e-05
2367,1.7089187167589812e-05
2368,1.7089187167589812e-05
2369,1.7089187167589812e-05
2370,1.7089187167589812e-05
2371,1.7089187167589812e-05
2372,1.7089187167589812e-05
2373,1.7089187167589812e-05
2374,1.7089187167589812e-05
2375,1.7089187167589812e-05
2376,1.7089187167589812e-05
2377,1.7089187167589812e-05
2378,1.7089187167589812e-05
2379,1.7089187167589812e-05
2380,1.7089187167589812e-05
2381,1.7089187167589812e-05
2382,1.7089187167589812e-05
2383,1.7089187167589812e-05
2384,1.7089187167589812e-05
2385,1.7089187167589812e-05
2386,1.7089187167589812e-05
2387,1.7089187167589812e-05
2388,1.7089187167589812e-05
2389,1.7089187167589812e-05
2390,1.7089187167589812e-05
2391,1.7089187167589812e-05
2392,1.7089187167589812e-05
2393,1.7089187167589812e-05
2394,1.7089187167589812e-05
2395,1.7089187167589812e-05
2396,1.7089187167589812e-05
2397,1.7089187167589812e-05
2398,1.7089187167589812e-05
2399,1.7089187167589812e-05
2400,1.7089187167589812e-05
2401,1.7089187167589812e-05
2402,1.7089187167589812e-05
2403,1.7089187167589812e-05
2404,1.7089187167589812e-05
2405,1.7089187167589812e-05
2406,1.7089187167589812e-05
2407,1.7089187167589812e-05
2408,1.7089187167589812e-05
2409,1.7089187167589812e-05
2410,1.7089187167589812e-05
2411,1.7089187167589812e-05
2412,1.7089187167589812e-05
2413,1.7089187167589812e-05
2414,1.7089187167589812e-05
2415,1.7089187167589812e-05
2416,1.7089187167589812e-05
2417,1.7089187167589812e-05
2418,1.7089187167589812e-05
2419,1.7089187167589812e-05
2420,1.7089187167589812e-05
2421,1.7089187167589812e-05
2422,1.7089187167589812e-05
2423,1.7089187167589812e-05
2424,1.7089187167589812e-05
2425,1.7089187167589812e-05
2426,1.7089187167589812e-05
2427,1.7089187167589812e-05
2428,1.7089187167589812e-05
2429,1.7089187167589812e-05
2430,1.7089187167589812e-05
2431,1.7089187167589812e-05
2432,1.7089187167589812e-05
2433,1.7089187167589812e-05
2434,1.7089187167589812e-05
2435,1.7089187167589812e-05
2436,1.7089187167589812e-05
2437,1.7089187167589812e-05
2438,1.7089187167589812e-05
2439,1.7089187167589812e-05
2440,1.7089187167589812e-05
2441,1.7089187167589812e-05
2442,1.7089187167589812e-05
2443,1.7089187167589812e-05
2444,1.7089187167589812e-05
2445,1.7089187167589812e-05
2446,1.7089187167589812e-05
2447,1.7089187167589812e-05
2448,1.7089187167589812e-05
2449,1.7089187167589812e-05
2450,1.7089187167589812e-05
2451,1.7089187167589812e-05
2452,1.7089187167589812e-05
2453,1.7089187167589812e-05
2454,1.7089187167589812e-05
2455,1.7089187167589812e-05
2456,1.7089187167589812e-05
2457,1.7089187167589812e-05
2458,1.7089187167589812e-05
2459,1.7089187167589812e-05
2460,1.7089187167589812e-05
2461,1.7089187167589812e-05
2462,1.7089187167589812e-05
2463,1.7089187167589812e-05
2464,1.7089187167589812e-05
2465,1.7089187167589812e-05
2466,1.7089187167589812e-05
2467,1.7089187167589812e-05
2468,1.7089187167589812e-05
2469,1.7089187167589812e-05
2470,1.7089187167589812e-05
2471,1.7089187167584503e-05
2472,1.7089187167584503e-05
2473,1.7089187167584503e-05
2474,1.7089187167584503e-05
2475,1.7089187167584503e-05
2476,1.7089187167584503e-05
2477,1.7089187167584503e-05
2478,1.7089187167584503e-05
2479,1.7089187167584503e-05
2480,1.7089187167584503e-05
2481,1.7089187167584503e-05
2482,1.7089187167584503e-05
2483,1.7089187167584503e-05
2484,1.7089187167584503e-05
2485,1.7089187167584503e-05
2486,1.7089187167584503e-05
2487,1.7089187167584503e-05
2488,1.7089187167584503e-05
2489,1.7089187167584503e-05
2490,1.7089187167584503e-05
2491,1.7089187167584503e-05
2492,1.7089187167584503e-05
2493,1.7089187167584503e-05
2494,1.7089187167584503e-05
2495,1.7089187167584503e-05
2496,1.7089187167584503e-05
2497,1.7089187167584503e-05
2498,1.7089187167584503e-05
2499,1.7089187167584503e-05
2500,1.7089187167584503e-05
2501,1.7089187167584503e-05
2502,1.7089187167584503e-05
2503,1.7089187167584503e-05
2504,1.7089187167584503e-05
2505,1.7089187167584503e-05
2506,1.7089187167584503e-05
2507,1.7089187167584503e-05
2508,1.7089187167584503e-05
2509,1.7089187167584503e-05
2510,1.7089187167584503e-05
2511,1.7089187167584503e-05
2512,1.7089187167584503e-05
2513,1.7089187167584503e-05
2514,1.7089187167584503e-05
2515,1.7089187167584503e-05
2516,1.7089187167584503e-05
2517,1.7089187167584503e-05
2518,1.7089187167584503e-05
2519,1.7089187167584503e-05
2520,1.7089187167584503e-05
2521,1.7089187167584503e-05
2522,1.7089187167584503e-05
2523,1.7089187167584503e-05
2524,1.7089187167584503e-05
2525,1.7089187167584503e-05
2526,-0.00016137768398032218
2527,-0.00016137768398032218
2528,-0.00016137768398032218
2529,-0.00016137768398032218
2530,-0.00016137768398032218
2531,-0.00016137768398032218
2532,-0.00016137768398032218
2533,-0.00016137768398032218
2534,-0.00016137768398032218
2535,-0.00016137768398032218
2536,-0.00016137768398032218
2537,-0.00016137768398032218
2538,-0.00016137768398032218
2539,-0.00016137768398032218
2540,-0.00016137768398032218
2541,-0.00016137768398032218
2542,-0.00016137768398032218
2543,-0.00016137768398032218
2544,-0.00016137768398032218
2545,-0.00016137768398032218
2546,-0.00016137768398032218
2547,-0.00016137768398032218
2548,-0.00016137768398032218
2549,-0.00016137768398032218
2550,-0.00016137768398032218
2551,-0.00016137768398032218
2552,-0.00016137768398032218
2553,-0.00016137768398032218
2554,-0.00016137768398032218
2555,-0.00016137768398032218
2556,-0.00016137768398032218
2557,-0.00016137768398032218
2558,-0.00016137768398032218
2559,-0.00016137768398032218
2560,-0.00016137768398032218
2561,-0.00016137768398032218
2562,-0.00016137768398032218
2563,-0.00016137768398032218
2564,-0.00016137768398032218
2565,-0.00016137768398032218
2566,-0.00016137768398032218
2567,-0.00016137768398032218
2568,-0.00016137768398032218
2569,-0.00016137768398032218
2570,-0.00016137768398032218
2571,-0.00016137768398032218
2572,-0.00016137768398032218
2573,-0.00016137768398032218
2574,-0.00016137768398032218
2575,-0.00016137768398032218
2576,-0.00016137768398032218
2577,-0.00016137768398032218
2578,-0.00016137768398032218
2579,-0.00016137768398032218
2580,-0.00016137768398032218
2581,-0.00016137768398032218
2582,-0.00016137768398032218
2583,-0.00016137768398032218
2584,-0.00016137768398032218
2585,-0.00016137768398032218
2586,-0.00016137768398032218
2587,-0.00016137768398032218
2588,-0.00016137768398032218
2589,-0.00016137768398032218
2590,-0.00016137768398032218
2591,-0.00016137768398032218
2592,-0.00016137768398032218
2593,-0.00016137768398032218
2594,-0.00016137768398032218
2595,-0.00016137768398032218
2596,-0.00016137768398032218
2597,-0.00016137768398032218
2598,-0.00016137768398032218
2599,-0.00016137768398032218
2600,-0.00016137768398032218
2601,-0.00016137768398032218
2602,-0.00016137768398032218
2603,-0.00016137768398032218
2604,-0.00016137768398032218
2605,-0.00016137768398032218
2606,-0.00016137768398032218
2607,-0.00016137768398032218
2608,-0.00016137768398032218
2609,-0.00013218915966509197
2610,-0.00013218915966509197
2611,-0.00013218915966509197
2612,-0.00013218915966509197
2613,-0.00013218915966509197
2614,-0.00013218915966509197
2615,-0.00013218915966509197
2616,-0.00013218915966509197
2617,-0.00013218915966509197
2618,-0.00013218915966509197
2619,-0.00013218915966509197
2620,-0.00013218915966509197
2621,-0.00013218915966509197
2622,-0.00013218915966509197
2623,-0.00013218915966509197
2624,-0.00013218915966509197
2625,-0.00013218915966509197
2626,-0.00013218915966509197
2627,-0.00013218915966509197
2628,-0.00013218915966509197
2629,-0.00013218915966509197
2630,-0.00013218915966509197
2631,-0.00013218915966509197
2632,-0.00013218915966509197
2633,-0.00013218915966509197
2634,-0.00013218915966509197
2635,-0.00013218915966509197
2636,-0.00013218915966509197
2637,-0.00013218915966509197
2638,-0.00013218915966509197
2639,-0.00013218915966509197
