feature,data_type,n_distinct,n_missing,n_negative,n_zeros,count,mean,std,min,25%,50%,75%,max
sentinel_2_ndwi_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,0.14133842383577144,0.053134943660725034,0.0208751713645722,0.102126172287795,0.1367944364870053,0.1779526093392807,0.3026362622025957
sentinel_2_awei_nsh_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,2331.0644329455768,872.7484339179722,497.3004236118176,1729.8395269171874,2226.834663139603,2802.092645524325,8009.853823047851
sentinel_2_awei_sh_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,1742.3098822693971,526.1804649571047,452.800191636392,1385.5623281512976,1672.348223432662,2033.1599660878464,5158.505492429788
sentinel_2_ndsi_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,0.14244106211733323,0.03129450972557548,0.0466837569934281,0.1219404281203707,0.1428923865604704,0.1621974421884504,0.2760791304511256
sentinel_2_nbr_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,0.13881723535456994,0.04019807409289272,0.0452103135000711,0.1098953899451464,0.1325111661711188,0.1634601691272232,0.2882720192519546
sentinel_2_si_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,0.16096759699962643,0.037378615503818116,0.0514980147803633,0.1358451107617175,0.1598871505268919,0.1844865081962243,0.326405132377303
sentinel_2_ndbi_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,0.11757132433803757,0.029157785286786763,0.0407755819682716,0.0963408321096683,0.1144405635558092,0.1360511170079016,0.2467245305623103
sentinel_2_ui_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,0.1586164499595453,0.0417344588341659,0.0533969118588857,0.1304450355618331,0.1543234247214025,0.1820528466315082,0.3438456338188083
sentinel_2_ibi_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,99.05107431618039,540.14693474082,0.2964635192719046,11.285101928494788,21.95098621374388,49.04508069005594,26783.814405392823
sentinel_2_albedo_std_dev_9x9,float64,8991 (80.07%),0 (0.00%),0 (0.00%),0 (0.00%),11229.0,561.3241482735458,260.568133363456,95.39926536631808,373.93928899261033,522.7760070838513,699.5808135173236,1942.5979805224265
