,building_height,building_sd,building_year,building_area
2696,47.706417,21.037477,1944.3334,376.2953
2697,47.706417,21.037477,1944.3334,376.2953
2698,47.706417,21.037477,1944.3334,376.2953
2699,47.706417,21.037477,1944.3334,376.2953
2700,77.4523,0.0,2004.0,3510.3035
2701,77.4523,0.0,2004.0,3510.3035
2702,77.4523,0.0,2004.0,3510.3035
2703,77.4523,0.0,2004.0,3510.3035
2704,32.36236,0.028883414,1914.5,930.5655
2705,32.36236,0.028883414,1914.5,930.5655
2706,32.36236,0.028883414,1914.5,930.5655
2707,49.625954,21.649137,1960.75,670.106
2708,49.625954,21.649137,1960.75,670.106
2709,49.625954,21.649137,1960.75,670.106
2710,49.625954,21.649137,1960.75,670.106
2711,49.625954,21.649137,1960.75,670.106
2712,63.660275,0.0,1927.0,3241.686
2713,63.660275,0.0,1927.0,3241.686
2714,25.0,0.0,2013.0,3168.942
2715,25.0,0.0,2013.0,3168.942
2716,25.0,0.0,2013.0,3168.942
2717,25.0,0.0,2013.0,3168.942
2718,69.589775,0.0,1927.0,601.9696
2719,69.589775,0.0,1927.0,601.9696
2720,0.0,-1.0,0.0,0.0
2721,0.0,-1.0,0.0,0.0
2722,35.862263,1.862263,1968.5,653.7645
2723,35.862263,1.862263,1968.5,653.7645
2724,47.38602,11.932611,1947.5,1397.8514
2725,47.38602,11.932611,1947.5,1397.8514
2726,47.38602,11.932611,1947.5,1397.8514
2727,47.38602,11.932611,1947.5,1397.8514
2728,47.38602,11.932611,1947.5,1397.8514
2729,39.93683,22.93683,1962.0,1029.054
2730,39.93683,22.93683,1962.0,1029.054
2731,39.93683,22.93683,1962.0,1029.054
2732,19.786518,6.581622,1941.3334,2103.3325
2733,19.786518,6.581622,1941.3334,2103.3325
2734,19.786518,6.581622,1941.3334,2103.3325
2735,13.488671,0.0,1925.0,4802.7993
2736,0.0,-1.0,0.0,0.0
2737,0.0,-1.0,0.0,0.0
2738,28.52,0.0,1901.0,3.570027
2739,28.52,0.0,1901.0,3.570027
2740,28.52,0.0,1901.0,3.570027
2741,28.52,0.0,1901.0,3.570027
2742,28.52,0.0,1901.0,3.570027
2743,57.348324,0.0,1926.0,493.3506
2744,29.762472,0.0,1901.0,167.05588
2745,29.762472,0.0,1901.0,167.05588
2746,29.762472,0.0,1901.0,167.05588
2747,68.9192,0.0,1929.0,227.53003
2748,68.9192,0.0,1929.0,227.53003
2749,68.9192,0.0,1929.0,227.53003
2750,68.9192,0.0,1929.0,227.53003
2751,66.366425,2.5527732,1927.0,1872.5067
2752,66.366425,2.5527732,1927.0,1872.5067
2753,66.366425,2.5527732,1927.0,1872.5067
2754,66.366425,2.5527732,1927.0,1872.5067
2755,63.81365,0.0,1925.0,3062.3691
2756,63.81365,0.0,1925.0,3062.3691
2757,63.81365,0.0,1925.0,3677.5852
2758,63.81365,0.0,1925.0,3677.5852
2759,63.81365,0.0,1925.0,3677.5852
2760,63.81365,0.0,1925.0,3677.5852
2761,63.81365,0.0,1925.0,3677.5852
2762,63.81365,0.0,1925.0,3677.5852
2763,30.688232,16.630173,1968.6,1380.4629
2764,30.688232,16.630173,1968.6,1380.4629
2765,30.688232,16.630173,1968.6,1380.4629
2766,63.81365,0.0,1925.0,471.2062
2767,63.81365,0.0,1925.0,471.2062
2768,63.81365,0.0,1925.0,471.2062
2769,63.81365,0.0,1925.0,471.2062
2770,0.0,-1.0,0.0,0.0
2771,0.0,-1.0,0.0,0.0
2772,0.0,-1.0,0.0,0.0
2773,0.0,-1.0,0.0,0.0
2774,32.387493,0.47140452,1994.0,242.19606
2775,32.387493,0.47140452,1994.0,242.19606
2776,32.387493,0.47140452,1994.0,242.19606
2777,32.387493,0.47140452,1994.0,242.19606
2778,32.387493,0.47140452,1994.0,242.19606
2779,32.387493,0.47140452,1994.0,242.19606
2780,32.387493,0.47140452,1994.0,242.19606
2781,33.381092,0.0,1983.0,2396.4014
2782,33.381092,0.0,1983.0,2396.4014
2783,33.381092,0.0,1983.0,2396.4014
2784,33.381092,0.0,1983.0,2396.4014
2785,32.078,0.0,1891.0,455.84674
2786,32.078,0.0,1891.0,455.84674
2787,32.078,0.0,1891.0,455.84674
2788,32.078,0.0,1891.0,455.84674
2789,0.0,-1.0,0.0,0.0
2790,0.0,-1.0,0.0,0.0
2791,0.0,-1.0,0.0,0.0
2792,0.0,-1.0,0.0,0.0
2793,0.0,-1.0,0.0,0.0
2794,63.076805,0.7805158,1926.5,2324.1865
2795,63.076805,0.7805158,1926.5,2324.1865
2796,63.076805,0.7805158,1926.5,2324.1865
2797,63.076805,0.7805158,1926.5,2324.1865
2798,50.99359,20.91392,1933.75,2833.9678
2799,50.99359,20.91392,1933.75,2833.9678
2800,50.99359,20.91392,1933.75,2833.9678
2801,14.782247,0.0,1957.0,4704.291
2802,14.782247,0.0,1957.0,4704.291
2803,14.782247,0.0,1957.0,541.70337
2804,14.782247,0.0,1957.0,541.70337
2805,14.782247,0.0,1957.0,541.70337
2806,14.782247,0.0,1957.0,541.70337
2807,14.782247,0.0,1957.0,541.70337
2808,14.782247,0.0,1957.0,541.70337
2809,0.0,-1.0,0.0,0.0
2810,63.971485,0.0,1931.0,1385.554
2811,63.971485,0.0,1931.0,1385.554
2812,63.971485,0.0,1931.0,1385.554
2813,63.971485,0.0,1931.0,1385.554
2814,49.089207,14.882278,1930.0,487.23874
2815,49.089207,14.882278,1930.0,487.23874
2816,49.089207,14.882278,1930.0,487.23874
2817,49.089207,14.882278,1930.0,487.23874
2818,49.089207,14.882278,1930.0,487.23874
2819,49.089207,14.882278,1930.0,487.23874
2820,49.089207,14.882278,1930.0,487.23874
2821,37.31923,16.081665,1934.75,5192.594
2822,21.225723,0.0,1978.0,1598.3633
2823,21.225723,0.0,1978.0,1598.3633
2824,21.225723,0.0,1978.0,1598.3633
2825,0.0,-1.0,0.0,0.0
2826,0.0,-1.0,0.0,0.0
2827,0.0,-1.0,0.0,0.0
2828,0.0,-1.0,0.0,0.0
2829,0.0,-1.0,0.0,0.0
2830,13.963098,0.0,1931.0,1771.68
2831,0.0,-1.0,0.0,0.0
2832,46.398502,21.8225,1926.0,250.66554
2833,46.398502,21.8225,1926.0,250.66554
2834,46.398502,21.8225,1926.0,250.66554
2835,46.398502,21.8225,1926.0,250.66554
2836,46.398502,21.8225,1926.0,250.66554
2837,44.877983,19.52515,1925.75,653.17847
2838,44.877983,19.52515,1925.75,653.17847
2839,44.877983,19.52515,1925.75,653.17847
2840,48.56946,11.569461,1970.0,5041.9355
2841,60.096886,0.04203581,1969.0,2157.6255
2842,60.096886,0.04203581,1969.0,2157.6255
2843,60.096886,0.04203581,1969.0,2157.6255
2844,60.02459,0.107848115,1955.0,3382.9849
2845,60.02459,0.107848115,1955.0,3382.9849
2846,60.02459,0.107848115,1955.0,3382.9849
2847,60.02459,0.107848115,1955.0,3382.9849
2848,60.05485,0.0,2011.0,5079.8784
2849,60.05485,0.0,2011.0,5079.8784
2850,72.0,0.0,2011.0,998.0814
2851,72.0,0.0,2011.0,998.0814
2852,72.0,0.0,2011.0,998.0814
2853,45.739544,14.140457,1914.0,1893.0238
2854,45.739544,14.140457,1914.0,1893.0238
2855,34.805458,10.41783,1949.7142,2064.8792
2856,34.805458,10.41783,1949.7142,2064.8792
2857,28.463968,5.880217,1975.0,1850.4454
2858,28.463968,5.880217,1975.0,1850.4454
2859,28.463968,5.880217,1975.0,1850.4454
2860,28.463968,5.880217,1975.0,1850.4454
2861,16.223759,0.0,1925.0,247.04924
2862,16.223759,0.0,1925.0,247.04924
2863,0.0,-1.0,0.0,0.0
2864,0.0,-1.0,0.0,0.0
2865,0.0,-1.0,0.0,0.0
2866,0.0,-1.0,0.0,0.0
2867,0.0,-1.0,0.0,0.0
2868,37.192543,17.192543,1965.5,355.68222
2869,72.42387,0.0,1931.0,1625.29
2870,72.42387,0.0,1931.0,1625.29
2871,72.42387,0.0,1931.0,1625.29
2872,0.0,-1.0,0.0,0.0
2873,0.0,-1.0,0.0,0.0
2874,0.0,-1.0,0.0,0.0
2875,0.0,-1.0,0.0,0.0
2876,72.42387,0.0,1931.0,772.05585
2877,72.42387,0.0,1931.0,772.05585
2878,72.42387,0.0,1931.0,772.05585
2879,72.42387,0.0,1931.0,772.05585
2880,57.15,0.0,1889.0,2002.99
2881,57.15,0.0,1889.0,2002.99
2882,57.15,0.0,1889.0,2002.99
2883,57.15,0.0,1889.0,143.88223
2884,57.15,0.0,1889.0,143.88223
2885,57.15,0.0,1889.0,143.88223
2886,57.15,0.0,1889.0,143.88223
2887,57.15,0.0,1889.0,376.5937
2888,57.15,0.0,1889.0,376.5937
2889,57.15,0.0,1889.0,376.5937
2890,37.0,0.70710677,2002.0,1135.2719
2891,57.15,0.0,1889.0,376.5937
2892,57.15,0.0,1889.0,376.5937
2893,57.15,0.0,1889.0,1595.4891
2894,57.15,0.0,1889.0,1595.4891
2895,57.15,0.0,1889.0,1595.4891
2896,57.15,0.0,1889.0,1413.6533
2897,57.15,0.0,1889.0,1413.6533
2898,62.053738,0.0,1929.0,2319.912
2899,62.053738,0.0,1929.0,2319.912
2900,62.053738,0.0,1929.0,2319.912
2901,62.053738,0.0,1929.0,2319.912
2902,62.053738,0.0,1929.0,2319.912
2903,62.053738,0.0,1929.0,2319.912
2904,62.053738,0.0,1929.0,2319.912
2905,62.053738,0.0,1929.0,2319.912
2906,62.053738,0.0,1929.0,2319.912
2907,71.721245,17.518667,1952.0,936.8167
2908,71.721245,17.518667,1952.0,936.8167
2909,71.721245,17.518667,1952.0,936.8167
2910,79.18187,17.128132,1965.0,4795.3633
2911,79.18187,17.128132,1965.0,4795.3633
2912,43.89,37.070576,1934.3334,3005.0703
2913,43.89,37.070576,1934.3334,3005.0703
2914,43.89,37.070576,1934.3334,3005.0703
2915,43.89,37.070576,1934.3334,3005.0703
2916,43.89,37.070576,1934.3334,3005.0703
2917,43.89,37.070576,1934.3334,3005.0703
2918,72.155,24.155,1964.5,3916.8713
2919,72.155,24.155,1964.5,3916.8713
2920,72.155,24.155,1964.5,3916.8713
2921,72.155,24.155,1964.5,3916.8713
2922,47.756668,7.868826,1951.0,1281.4454
2923,47.756668,7.868826,1951.0,1281.4454
2924,47.756668,7.868826,1951.0,1281.4454
2925,47.756668,7.868826,1951.0,1281.4454
2926,38.0,0.0,2008.0,1314.879
2927,38.0,0.0,2008.0,1314.879
2928,38.0,0.0,2008.0,1314.879
2929,57.84188,5.4381185,1926.0,1740.1765
2930,57.84188,5.4381185,1926.0,1740.1765
2931,63.28,0.0,1926.0,666.0273
2932,63.28,0.0,1926.0,666.0273
2933,63.28,0.0,1926.0,666.0273
2934,63.28,0.0,1926.0,666.0273
2935,63.28,0.0,1926.0,666.0273
2936,63.28,0.0,1926.0,666.0273
2937,150.9494,0.0,1967.0,1846.9437
2938,150.9494,0.0,1967.0,1846.9437
2939,58.14,5.14,1960.0,219.01291
2940,58.14,5.14,1960.0,219.01291
2941,58.14,5.14,1960.0,219.01291
2942,58.14,5.14,1960.0,219.01291
2943,58.14,5.14,1960.0,219.01291
2944,150.9494,0.0,1967.0,451.12167
2945,150.9494,0.0,1967.0,451.12167
2946,150.9494,0.0,1967.0,451.12167
2947,150.9494,0.0,1967.0,451.12167
2948,56.41,3.41,1958.0,2091.1821
2949,56.41,3.41,1958.0,2091.1821
2950,65.57,5.75,1922.0,2525.84
2951,65.57,5.75,1922.0,2525.84
2952,65.57,5.75,1922.0,2525.84
2953,71.32,0.0,1922.0,915.17017
2954,71.32,0.0,1922.0,915.17017
2955,71.32,0.0,1922.0,915.17017
2956,71.32,0.0,1922.0,915.17017
2957,71.32,0.0,1922.0,915.17017
2958,71.32,0.0,1922.0,915.17017
2959,66.65,0.0,1926.0,585.81964
2960,66.65,0.0,1926.0,585.81964
2961,66.65,0.0,1926.0,585.81964
2962,14.55,0.0,1931.0,456.659
2963,44.670567,21.310831,1921.0,2138.4197
2964,44.670567,21.310831,1921.0,2138.4197
2965,44.670567,21.310831,1921.0,2138.4197
2966,44.670567,21.310831,1921.0,2138.4197
2967,48.775,34.225,1968.0,3055.3945
2968,48.775,34.225,1968.0,3055.3945
2969,48.775,34.225,1968.0,3055.3945
2970,48.775,34.225,1968.0,3055.3945
2971,0.0,-1.0,0.0,0.0
2972,0.0,-1.0,0.0,0.0
2973,0.0,-1.0,0.0,0.0
2974,0.0,-1.0,0.0,0.0
2975,0.0,-1.0,0.0,0.0
2976,83.0,0.0,2005.0,52.80592
2977,83.0,0.0,2005.0,52.80592
2978,83.0,0.0,2005.0,52.80592
2979,83.0,0.0,2005.0,52.80592
2980,54.72,19.06,1966.0,1276.0293
2981,54.72,19.06,1966.0,1276.0293
2982,54.72,19.06,1966.0,1276.0293
2983,35.66,0.0,1927.0,2148.509
2984,35.66,0.0,1927.0,2148.509
2985,35.66,0.0,1927.0,2148.509
2986,35.66,0.0,1927.0,2148.509
2987,54.72,19.06,1966.0,5084.5957
2988,54.72,19.06,1966.0,5084.5957
2989,54.72,19.06,1966.0,5084.5957
2990,54.72,19.06,1966.0,5084.5957
2991,73.78,0.0,2005.0,5938.8335
2992,73.78,0.0,2005.0,5938.8335
2993,73.78,0.0,2005.0,5938.8335
2994,73.78,0.0,2005.0,5938.8335
2995,73.78,0.0,2005.0,5938.8335
2996,73.78,0.0,2005.0,5938.8335
2997,35.72,27.066383,1953.6666,6502.3296
2998,35.72,27.066383,1953.6666,6502.3296
2999,35.72,27.066383,1953.6666,6502.3296
3000,35.72,27.066383,1953.6666,6502.3296
3001,35.72,27.066383,1953.6666,6502.3296
3002,31.235,18.075,1926.0,504.35834
3003,31.235,18.075,1926.0,504.35834
3004,31.235,18.075,1926.0,504.35834
3005,31.235,18.075,1926.0,504.35834
3006,39.242,6.631867,1921.0,2858.0564
3007,39.242,6.631867,1921.0,2858.0564
3008,39.242,6.631867,1921.0,2858.0564
3009,39.242,6.631867,1921.0,2858.0564
3010,34.586666,7.93442,1924.0,1412.1987
3011,34.586666,7.93442,1924.0,1412.1987
3012,0.0,-1.0,0.0,0.0
3013,0.0,-1.0,0.0,0.0
3014,0.0,-1.0,0.0,0.0
3015,0.0,-1.0,0.0,0.0
3016,53.89048,0.0,1925.0,1483.6306
3017,53.89048,0.0,1925.0,1483.6306
3018,53.89048,0.0,1925.0,1483.6306
3019,57.348583,3.4581027,1924.5,4162.8486
3020,20.0,0.0,2018.0,13.904841
3021,20.0,0.0,2018.0,13.904841
3022,20.0,0.0,2018.0,13.904841
3023,20.0,0.0,2018.0,4841.8633
3024,20.0,0.0,2018.0,4841.8633
3025,20.0,0.0,2018.0,4841.8633
3026,20.0,0.0,2018.0,36.399887
3027,20.0,0.0,2018.0,139.82364
3028,20.0,0.0,2018.0,139.82364
3029,20.0,0.0,2018.0,139.82364
3030,20.0,0.0,2018.0,139.82364
3031,20.0,0.0,2018.0,139.82364
3032,20.0,0.0,2018.0,139.82364
3033,0.0,-1.0,0.0,0.0
3034,0.0,-1.0,0.0,0.0
3035,65.42109,3.4600887,1926.5,869.1527
3036,65.42109,3.4600887,1926.5,869.1527
3037,65.42109,3.4600887,1926.5,869.1527
3038,77.28072,17.008335,1954.0,5350.6265
3039,101.0,0.0,2009.0,2241.0474
3040,101.0,0.0,2009.0,2241.0474
3041,101.0,0.0,2009.0,2241.0474
3042,101.0,0.0,2009.0,2241.0474
3043,101.0,0.0,2009.0,2241.0474
3044,101.0,0.0,2009.0,4152.1943
3045,101.0,0.0,2009.0,4152.1943
3046,101.0,0.0,2009.0,4152.1943
3047,101.0,0.0,2009.0,4152.1943
3048,101.0,0.0,2009.0,4152.1943
3049,84.75275,16.247255,1968.0,500.09064
3050,84.75275,16.247255,1968.0,500.09064
3051,84.75275,16.247255,1968.0,500.09064
3052,101.0,0.0,2009.0,5092.378
3053,66.83505,28.601913,1955.3334,466.52863
3054,66.83505,28.601913,1955.3334,466.52863
3055,66.83505,28.601913,1955.3334,466.52863
3056,66.83505,28.601913,1955.3334,466.52863
3057,66.83505,28.601913,1955.3334,466.52863
3058,69.80582,1.3003283,1926.5,4266.551
3059,41.086594,17.703209,1926.5,1038.4362
3060,41.086594,17.703209,1926.5,1038.4362
3061,41.086594,17.703209,1926.5,1038.4362
3062,41.086594,17.703209,1926.5,1038.4362
3063,41.086594,17.703209,1926.5,1038.4362
3064,71.10615,0.0,1926.0,586.9645
3065,71.10615,0.0,1926.0,586.9645
3066,44.777336,14.512663,1926.5,2926.2495
3067,44.777336,14.512663,1926.5,2926.2495
3068,78.061134,0.0,1930.0,397.83926
3069,78.061134,0.0,1930.0,397.83926
3070,78.061134,0.0,1930.0,397.83926
3071,78.061134,0.0,1930.0,397.83926
3072,0.0,-1.0,0.0,0.0
3073,0.0,-1.0,0.0,0.0
3074,0.0,-1.0,0.0,0.0
3075,0.0,-1.0,0.0,0.0
3076,0.0,-1.0,0.0,0.0
3077,0.0,-1.0,0.0,0.0
3078,0.0,-1.0,0.0,0.0
3079,0.0,-1.0,0.0,0.0
3080,0.0,-1.0,0.0,0.0
3081,63.31686,0.0,1926.0,1.9141355
3082,63.31686,0.0,1926.0,4270.838
3083,63.31686,0.0,1926.0,4270.838
3084,63.31686,0.0,1926.0,4270.838
3085,63.31686,0.0,1926.0,328.22037
3086,63.31686,0.0,1926.0,328.22037
3087,63.31686,0.0,1926.0,328.22037
3088,63.31686,0.0,1926.0,328.22037
3089,32.657955,4.6796002,1930.0,1922.9404
3090,32.657955,4.6796002,1930.0,1922.9404
3091,61.668777,24.331223,1967.5,322.23056
3092,61.668777,24.331223,1967.5,322.23056
3093,61.668777,24.331223,1967.5,322.23056
3094,28.617556,0.8704,1930.0,1777.0664
3095,28.617556,0.8704,1930.0,1777.0664
3096,0.0,-1.0,0.0,0.0
3097,0.0,-1.0,0.0,0.0
3098,0.0,-1.0,0.0,0.0
3099,0.0,-1.0,0.0,0.0
3100,29.887857,0.0,1935.0,117.744576
3101,29.887857,0.0,1935.0,117.744576
3102,30.174017,0.38837183,1933.0,631.46185
3103,30.174017,0.38837183,1933.0,631.46185
3104,30.174017,0.38837183,1933.0,631.46185
3105,30.174017,0.38837183,1933.0,631.46185
3106,30.200977,0.0,1931.0,16.978039
3107,30.200977,0.0,1931.0,678.5719
3108,0.0,-1.0,0.0,0.0
3109,0.0,-1.0,0.0,0.0
3110,0.0,-1.0,0.0,0.0
3111,0.0,-1.0,0.0,0.0
3112,0.0,-1.0,0.0,0.0
3113,29.078276,1.9360567,1930.0,1525.6791
3114,29.078276,1.9360567,1930.0,1525.6791
3115,29.078276,1.9360567,1930.0,1525.6791
3116,50.401756,18.85187,1934.0,1442.286
3117,50.401756,18.85187,1934.0,1442.286
3118,50.401756,18.85187,1934.0,1442.286
3119,50.401756,18.85187,1934.0,1442.286
3120,64.93371,4.3199196,1929.5,433.87613
3121,64.93371,4.3199196,1929.5,433.87613
3122,64.93371,4.3199196,1929.5,433.87613
3123,64.93371,4.3199196,1929.5,433.87613
3124,64.93371,4.3199196,1929.5,433.87613
3125,64.93371,4.3199196,1929.5,433.87613
3126,44.120926,20.269272,1920.3334,208.34589
3127,44.120926,20.269272,1920.3334,208.34589
3128,44.120926,20.269272,1920.3334,208.34589
3129,60.613785,0.0,1921.0,1819.3068
3130,60.613785,0.0,1921.0,1819.3068
3131,60.613785,0.0,1921.0,1819.3068
3132,59.61421,0.9995762,1922.5,2449.3945
3133,59.61421,0.9995762,1922.5,2449.3945
3134,59.61421,0.9995762,1922.5,2449.3945
3135,59.61421,0.9995762,1922.5,2449.3945
3136,58.61463,0.0,1924.0,1958.4398
3137,58.61463,0.0,1924.0,1958.4398
3138,58.61463,0.0,1924.0,1958.4398
3139,58.61463,0.0,1924.0,1958.4398
3140,58.61463,0.0,1924.0,1958.4398
3141,58.61463,0.0,1924.0,1958.4398
3142,58.61463,0.0,1924.0,1958.4398
3143,58.61463,0.0,1924.0,1958.4398
3144,58.61463,0.0,1924.0,2438.627
3145,58.61463,0.0,1924.0,2438.627
3146,58.61463,0.0,1924.0,2438.627
3147,58.61463,0.0,1924.0,2438.627
3148,0.0,-1.0,0.0,0.0
3149,0.0,-1.0,0.0,0.0
3150,0.0,-1.0,0.0,0.0
3151,0.0,-1.0,0.0,0.0
3152,0.0,-1.0,0.0,0.0
3153,0.0,-1.0,0.0,0.0
3154,0.0,-1.0,0.0,0.0
3155,26.086365,0.0,1930.0,696.4271
3156,26.086365,0.0,1930.0,696.4271
3157,26.086365,0.0,1930.0,696.4271
3158,43.810177,17.723814,1930.5,2936.3013
3159,43.810177,17.723814,1930.5,2936.3013
3160,43.810177,17.723814,1930.5,2936.3013
3161,61.533993,0.0,1931.0,2806.648
3162,61.533993,0.0,1931.0,2806.648
3163,61.533993,0.0,1931.0,2806.648
3164,61.533993,0.0,1931.0,2806.648
3165,0.0,-1.0,0.0,0.0
3166,0.0,-1.0,0.0,0.0
3167,26.026972,0.0,1952.0,1578.6658
3168,26.026972,0.0,1952.0,1578.6658
3169,0.0,-1.0,0.0,0.0
3170,0.0,-1.0,0.0,0.0
3171,67.0,32.0,2003.5,310.0422
3172,67.0,32.0,2003.5,310.0422
3173,67.0,32.0,2003.5,310.0422
3174,67.0,32.0,2003.5,310.0422
3175,99.0,0.0,2010.0,5863.0273
3176,99.0,0.0,2010.0,5863.0273
3177,57.5,41.5,1965.0,3525.7864
3178,57.5,41.5,1965.0,3525.7864
3179,57.5,41.5,1965.0,3525.7864
3180,57.5,41.5,1965.0,3525.7864
3181,57.5,41.5,1965.0,3525.7864
3182,99.0,0.0,2010.0,4386.492
3183,99.0,0.0,2010.0,4386.492
3184,99.0,0.0,2010.0,4386.492
3185,99.0,0.0,2010.0,4386.492
3186,16.0,0.0,1920.0,658.41974
3187,16.0,0.0,1920.0,658.41974
3188,16.0,0.0,1920.0,658.41974
3189,16.0,0.0,1920.0,658.41974
3190,16.0,0.0,1920.0,658.41974
3191,13.45,0.0,1920.0,0.2981745
3192,19.87,0.0,1923.0,3609.5688
3193,19.87,0.0,1923.0,3609.5688
3194,19.87,0.0,1923.0,3609.5688
3195,19.87,0.0,1923.0,1278.8818
3196,19.87,0.0,1923.0,1278.8818
3197,19.87,0.0,1923.0,1278.8818
3198,19.87,0.0,1923.0,572.87805
3199,0.0,-1.0,0.0,0.0
3200,0.0,-1.0,0.0,0.0
3201,0.0,-1.0,0.0,0.0
3202,0.0,-1.0,0.0,0.0
3203,0.0,-1.0,0.0,0.0
3204,0.0,-1.0,0.0,0.0
3205,0.0,-1.0,0.0,0.0
3206,0.0,-1.0,0.0,0.0
3207,0.0,-1.0,0.0,0.0
3208,0.0,-1.0,0.0,0.0
3209,0.0,-1.0,0.0,0.0
3210,69.13,0.0,1927.0,243.54367
3211,69.13,0.0,1927.0,243.54367
3212,0.0,-1.0,0.0,0.0
3213,0.0,-1.0,0.0,0.0
3214,0.0,-1.0,0.0,0.0
3215,0.0,-1.0,0.0,0.0
3216,62.08,0.0,1926.0,1677.1729
3217,62.08,0.0,1926.0,1677.1729
3218,62.08,0.0,1926.0,1677.1729
3219,62.08,0.0,1926.0,1677.1729
3220,67.745,5.665,1926.0,4628.29
3221,62.08,0.0,1926.0,4405.7505
3222,62.08,0.0,1926.0,4405.7505
3223,62.08,0.0,1926.0,4405.7505
3224,62.08,0.0,1926.0,4405.7505
3225,86.54,0.0,1938.0,1368.2272
3226,86.54,0.0,1938.0,1368.2272
3227,86.54,0.0,1938.0,1368.2272
3228,0.0,-1.0,0.0,0.0
3229,0.0,-1.0,0.0,0.0
3230,0.0,-1.0,0.0,0.0
3231,0.0,-1.0,0.0,0.0
3232,0.0,-1.0,0.0,0.0
3233,0.0,-1.0,0.0,0.0
3234,0.0,-1.0,0.0,0.0
3235,0.0,-1.0,0.0,0.0
3236,0.0,-1.0,0.0,0.0
3237,0.0,-1.0,0.0,0.0
3238,0.0,-1.0,0.0,0.0
3239,0.0,-1.0,0.0,0.0
3240,0.0,-1.0,0.0,0.0
3241,0.0,-1.0,0.0,0.0
3242,0.0,-1.0,0.0,0.0
3243,0.0,-1.0,0.0,0.0
3244,145.91,0.0,1963.0,36.219234
3245,145.91,0.0,1963.0,36.219234
3246,145.91,0.0,1963.0,36.219234
3247,145.91,0.0,1963.0,36.219234
3248,145.91,0.0,1963.0,36.219234
3249,145.91,0.0,1963.0,36.219234
3250,145.91,0.0,1963.0,62.848145
3251,145.91,0.0,1963.0,62.848145
3252,145.91,0.0,1963.0,62.848145
3253,145.91,0.0,1963.0,62.848145
3254,63.42,0.0,1929.0,842.9205
3255,63.42,0.0,1929.0,842.9205
3256,63.42,0.0,1929.0,842.9205
3257,63.42,0.0,1929.0,842.9205
3258,68.445,5.025,1928.0,714.11554
3259,68.445,5.025,1928.0,714.11554
3260,73.47,0.0,1927.0,481.7136
3261,73.47,0.0,1927.0,481.7136
3262,65.38,0.0,1927.0,4.8702846
3263,65.38,0.0,1927.0,4.8702846
3264,0.0,-1.0,0.0,0.0
3265,0.0,-1.0,0.0,0.0
3266,0.0,-1.0,0.0,0.0
3267,0.0,-1.0,0.0,0.0
3268,0.0,-1.0,0.0,0.0
3269,0.0,-1.0,0.0,0.0
3270,0.0,-1.0,0.0,0.0
3271,0.0,-1.0,0.0,0.0
3272,0.0,-1.0,0.0,0.0
3273,0.0,-1.0,0.0,0.0
3274,0.0,-1.0,0.0,0.0
3275,0.0,-1.0,0.0,0.0
3276,0.0,-1.0,0.0,0.0
3277,0.0,-1.0,0.0,0.0
3278,0.0,-1.0,0.0,0.0
3279,0.0,-1.0,0.0,0.0
3280,82.06,0.0,1925.0,4569.5225
3281,82.06,0.0,1925.0,2198.4421
3282,82.06,0.0,1925.0,2198.4421
3283,82.06,0.0,1925.0,2198.4421
3284,82.06,0.0,1925.0,2198.4421
3285,23.245,7.115,1924.0,2751.5195
3286,23.245,7.115,1924.0,2751.5195
3287,21.3,6.4276643,1922.6666,4259.5747
3288,21.3,6.4276643,1922.6666,4259.5747
3289,21.3,6.4276643,1922.6666,4259.5747
3290,21.3,6.4276643,1922.6666,4259.5747
3291,17.41,0.0,1920.0,3697.399
3292,17.41,0.0,1920.0,3697.399
3293,17.41,0.0,1920.0,3697.399
3294,17.41,0.0,1920.0,3697.399
3295,62.479954,0.0,1924.0,1010.3563
3296,62.479954,0.0,1924.0,1010.3563
3297,62.479954,0.0,1924.0,1010.3563
3298,62.479954,0.0,1924.0,2434.3774
3299,62.479954,0.0,1924.0,2434.3774
3300,62.479954,0.0,1924.0,2434.3774
3301,66.658394,0.0,1924.0,2182.0696
3302,66.658394,0.0,1924.0,2182.0696
3303,66.658394,0.0,1924.0,772.63574
3304,66.658394,0.0,1924.0,772.63574
3305,15.057698,0.0,1944.0,2007.6843
3306,15.057698,0.0,1944.0,2007.6843
3307,15.057698,0.0,1944.0,2007.6843
3308,14.733458,0.32423997,1932.0,1854.7463
3309,14.733458,0.32423997,1932.0,1854.7463
3310,14.733458,0.32423997,1932.0,1854.7463
3311,14.733458,0.32423997,1932.0,1854.7463
3312,14.733458,0.32423997,1932.0,1854.7463
3313,14.409218,0.0,1920.0,1008.2403
3314,14.409218,0.0,1920.0,1008.2403
3315,25.16917,8.39931,1957.25,2195.8325
3316,25.16917,8.39931,1957.25,2195.8325
3317,25.16917,8.39931,1957.25,2195.8325
3318,36.367867,5.4637685,1901.0,1851.7148
3319,36.367867,5.4637685,1901.0,1851.7148
3320,36.367867,5.4637685,1901.0,1851.7148
3321,36.367867,5.4637685,1901.0,1851.7148
3322,41.75993,12.484107,1911.0,2058.6252
3323,41.75993,12.484107,1911.0,2058.6252
3324,41.75993,12.484107,1911.0,2058.6252
3325,41.75993,12.484107,1911.0,2058.6252
3326,41.75993,12.484107,1911.0,2058.6252
3327,41.75993,12.484107,1911.0,2058.6252
