,hcho
1755,0.00020676884741987556
1756,0.00020676884741987556
1757,0.00020676884741987556
1758,0.00020676884741987556
1759,0.00020676884741987556
1760,0.00020676884741987556
1761,0.00020676884741987556
1762,0.00020676884741987556
1763,0.00020676884741987556
1764,0.00020676884741987556
1765,0.00020676884741987556
1766,0.00020676884741987556
1767,0.00020676884741987556
1768,0.00020676884741987556
1769,0.00020676884741987556
1770,0.00020676884741987556
1771,0.00020676884741987556
1772,0.00020676884741987556
1773,0.00020676884741987556
1774,0.00020676884741987556
1775,0.00020676884741987556
1776,0.00020676884741987556
1777,0.00020676884741987556
1778,0.00020676884741987556
1779,0.00020676884741987556
1780,0.00020676884741987556
1781,0.00020676884741987556
1782,0.00020676884741987556
1783,0.00020676884741987556
1784,0.00020676884741987556
1785,0.00020676884741987556
1786,0.00020676884741987556
1787,0.00020676884741987556
1788,0.00020676884741987556
1789,0.00020676884741987556
1790,0.00020676884741987556
1791,0.00020676884741987556
1792,0.00020676884741987556
1793,0.00020676884741987556
1794,0.00020676884741987556
1795,0.00020676884741987556
1796,0.00020676884741987556
1797,0.00020676884741987556
1798,0.00020676884741987556
1799,0.00020676884741987556
1800,0.00020676884741987556
1801,0.00020676884741987556
1802,0.00020676884741987556
1803,0.00020676884741987556
1804,0.00020676884741987556
1805,0.00020676884741987556
1806,0.00020676884741987556
1807,0.00020676884741987556
1808,0.00020676884741987556
1809,0.00020676884741987556
1810,0.00020676884741987556
1811,0.00020676884741987556
1812,0.00020676884741987556
1813,0.00020676884741987556
1814,0.00020676884741987556
1815,0.00020676884741987556
1816,0.00020676884741987556
1817,0.00020676884741987556
1818,0.00020676884741987556
1819,0.00020676884741987556
1820,0.00020676884741987556
1821,0.00020676884741987556
1822,0.00020676884741987556
1823,0.00020676884741987556
1824,0.00020676884741987556
1825,0.00020676884741987556
1826,0.00020676884741987556
1827,0.00020676884741987556
1828,0.00020676884741987556
1829,0.00020676884741987556
1830,0.00020676884741987556
1831,0.00020676884741987556
1832,0.00020676884741987556
1833,0.00020676884741987556
1834,0.00020676884741987556
1835,0.00020676884741987556
1836,0.00020676884741987556
1837,0.00020676884741987556
1838,0.00020676884741987556
1839,0.00020676884741987556
1840,0.00020676884741987556
1841,0.00020676884741987556
1842,0.00020676884741987556
1843,0.00020676884741987556
1844,0.00020676884741987556
1845,0.00020676884741987556
1846,0.00020676884741987556
1847,0.00020676884741987556
1848,0.00020676884741987556
1849,0.00020676884741987556
1850,0.00020787138300027978
1851,0.00020787138300027978
1852,0.00020787138300027978
1853,0.00020787138300027978
1854,0.00020787138300027978
1855,0.00020787138300027978
1856,0.00020787138300027978
1857,0.00020787138300027978
1858,0.00020787138300027978
1859,0.00020787138300027978
1860,0.00020787138300027978
1861,0.00020787138300027978
1862,0.00020787138300027978
1863,0.00020787138300027978
1864,0.00020787138300027978
1865,0.00020787138300027978
1866,0.00020787138300027978
1867,0.00020787138300027978
1868,0.00020787138300027978
1869,0.00020787138300027978
1870,0.00020787138300027978
1871,0.00020787138300027978
1872,0.00020787138300027978
1873,0.00020787138300027978
1874,0.00020787138300027978
1875,0.00020787138300027978
1876,0.00020787138300027978
1877,0.00020787138300027978
1878,0.00020787138300027978
1879,0.00020787138300027978
1880,0.00020787138300027978
1881,0.00020787138300027978
1882,0.00020787138300027978
1883,0.00020787138300027978
1884,0.00020787138300027978
1885,0.00020787138300027978
1886,0.00020787138300027978
1887,0.00020787138300027978
1888,0.00020787138300027978
1889,0.00020787138300027978
1890,0.00020787138300027978
1891,0.00020787138300027978
1892,0.00020787138300027978
1893,0.00020787138300027978
1894,0.00020787138300027978
1895,0.00020787138300027978
1896,0.00020787138300027978
1897,0.00020787138300027978
1898,0.00020787138300027978
1899,0.00020787138300027978
1900,0.00020787138300027978
1901,0.00020787138300027978
1902,0.00020787138300027978
1903,0.00020787138300027978
1904,0.00020787138300027978
1905,0.00020787138300027978
1906,0.00020787138300027978
1907,0.00020787138300027978
1908,0.00020787138300027978
1909,0.00020787138300027978
1910,0.00020787138300027978
1911,0.00020787138300027978
1912,0.00020787138300027978
1913,0.00020787138300027978
1914,0.00020787138300027978
1915,0.00020787138300027978
1916,0.00020787138300027978
1917,0.00020787138300027978
1918,0.00020787138300027978
1919,0.00020787138300027978
1920,0.00020787138300027978
1921,0.00020787138300027978
1922,0.00020787138300027978
1923,0.00020787138300027978
1924,0.00020787138300027978
1925,0.00020787138300027978
1926,0.00020787138300027978
1927,0.00020787138300027978
1928,0.00020787138300027978
1929,0.00020787138300027978
1930,0.00020787138300027978
1931,0.00020787138300027978
1932,0.00020787138300027978
1933,0.00020787138300027978
1934,0.00020787138300027978
1935,0.00020787138300027978
1936,0.00020787138300027978
1937,0.00020787138300027978
1938,0.00020787138300027978
1939,0.00020787138300027978
1940,0.00020787138300027978
1941,0.00020787138300027978
1942,0.00020787138300027978
1943,0.00020787138300027978
1944,0.00020787138300027978
1945,0.00020787138300027978
1946,0.00020787138300027978
1947,0.00020787138300027978
1948,0.00020787138300027978
1949,0.000294649899249352
1950,0.000294649899249352
1951,0.000294649899249352
1952,0.000294649899249352
1953,0.000294649899249352
1954,0.000294649899249352
1955,0.000294649899249352
1956,0.000294649899249352
1957,0.000294649899249352
1958,0.000294649899249352
1959,0.000294649899249352
1960,0.000294649899249352
1961,0.000294649899249352
1962,0.000294649899249352
1963,0.000294649899249352
1964,0.000294649899249352
1965,0.00020787138300027978
1966,0.00020787138300027978
1967,0.00020787138300027978
1968,0.00020787138300027978
1969,0.00020787138300027978
1970,0.00020787138300027978
1971,0.00020787138300027978
1972,0.00020787138300027978
1973,0.00020787138300027978
1974,0.00020787138300027978
1975,0.00020787138300027978
1976,0.00020787138300027978
1977,0.00020787138300027978
1978,0.00020787138300027978
1979,0.00020787138300027978
1980,0.00020787138300027978
1981,0.00020787138300027978
1982,0.00020787138300027978
1983,0.00020787138300027978
1984,0.00020787138300027978
1985,0.00020787138300027978
1986,0.00020787138300027978
1987,0.00020787138300027978
1988,0.00020787138300027978
1989,0.00020787138300027978
1990,0.00020787138300027978
1991,0.00020787138300027978
1992,0.00020787138300027978
1993,0.00020787138300027978
1994,0.00020787138300027978
1995,0.00020787138300027978
1996,0.00020787138300027978
1997,0.00020787138300027978
1998,0.00020787138300027978
1999,0.000294649899249352
2000,0.000294649899249352
2001,0.000294649899249352
2002,0.000294649899249352
2003,0.000294649899249352
2004,0.000294649899249352
2005,0.000294649899249352
2006,0.000294649899249352
2007,0.000294649899249352
2008,0.000294649899249352
2009,0.000294649899249352
2010,0.000294649899249352
2011,0.000294649899249352
2012,0.000294649899249352
2013,0.000294649899249352
2014,0.000294649899249352
2015,0.000294649899249352
2016,0.000294649899249352
2017,0.000294649899249352
2018,0.000294649899249352
2019,0.000294649899249352
2020,0.000294649899249352
2021,0.000294649899249352
2022,0.000294649899249352
2023,0.000294649899249352
2024,0.000294649899249352
2025,0.000294649899249352
2026,0.000294649899249352
2027,0.000294649899249352
2028,0.000294649899249352
2029,0.000294649899249352
2030,0.000294649899249352
2031,0.000294649899249352
2032,0.000294649899249352
2033,0.000294649899249352
2034,0.000294649899249352
2035,0.000294649899249352
2036,0.000294649899249352
2037,0.000294649899249352
2038,0.000294649899249352
2039,0.000294649899249352
2040,0.000294649899249352
2041,0.000294649899249352
2042,0.000294649899249352
2043,0.000294649899249352
2044,0.000294649899249352
2045,0.000294649899249352
2046,0.000294649899249352
2047,0.000294649899249352
2048,0.000294649899249352
2049,0.000294649899249352
2050,0.000294649899249352
2051,0.000294649899249352
2052,0.000294649899249352
2053,0.000294649899249352
2054,0.000294649899249352
2055,0.000294649899249352
2056,0.000294649899249352
2057,0.000294649899249352
2058,0.000294649899249352
2059,0.000294649899249352
2060,0.000294649899249352
2061,0.000294649899249352
2062,0.000294649899249352
2063,0.000294649899249352
2064,0.000294649899249352
2065,0.000294649899249352
2066,0.000294649899249352
2067,0.000294649899249352
2068,0.000294649899249352
2069,0.000294649899249352
2070,0.000294649899249352
2071,0.000294649899249352
2072,0.000294649899249352
2073,0.000294649899249352
2074,0.000294649899249352
2075,0.000294649899249352
2076,0.000294649899249352
2077,0.000294649899249352
2078,0.000294649899249352
2079,0.000294649899249352
2080,0.000294649899249352
2081,0.000294649899249352
2082,0.000294649899249352
2083,0.000294649899249352
2084,0.000294649899249352
2085,0.000294649899249352
2086,0.000294649899249352
2087,0.000294649899249352
2088,0.000294649899249352
2089,0.000294649899249352
2090,0.000294649899249352
2091,0.000294649899249352
2092,0.000294649899249352
2093,0.000294649899249352
2094,0.000294649899249352
2095,0.000294649899249352
2096,0.000294649899249352
2097,0.000294649899249352
2098,0.000294649899249352
2099,0.000294649899249352
2100,0.000294649899249352
2101,0.000294649899249352
2102,0.000294649899249352
2103,0.000294649899249352
2104,0.000294649899249352
2105,0.000294649899249352
2106,0.000294649899249352
2107,0.000294649899249352
2108,0.000294649899249352
2109,0.000294649899249352
2110,0.000294649899249352
2111,0.000294649899249352
2112,0.000294649899249352
2113,0.000294649899249352
2114,0.000294649899249352
2115,0.0004352024387801456
2116,0.0004352024387801456
2117,0.0004352024387801456
2118,0.0004352024387801456
2119,0.0004352024387801456
2120,0.0004352024387801456
2121,0.0004352024387801456
2122,0.0004352024387801456
2123,0.0004352024387801456
2124,0.0004352024387801456
2125,0.0004352024387801456
2126,0.0004352024387801456
2127,0.0004352024387801456
2128,0.0004352024387801456
2129,0.0004352024387801456
2130,0.0004352024387801456
2131,0.0004352024387801456
2132,0.0004352024387801456
2133,0.0004352024387801456
2134,0.0004352024387801456
2135,0.0004352024387801456
2136,0.0004352024387801456
2137,0.0004352024387801456
2138,0.0004352024387801456
2139,0.0004352024387801456
2140,0.0004352024387801456
2141,0.0004352024387801456
2142,0.0004352024387801456
2143,0.0004352024387801456
2144,0.0004352024387801456
2145,0.0004352024387801456
2146,0.0004352024387801456
2147,0.0004352024387801456
2148,0.0004352024387801456
2149,0.0004352024387801456
2150,0.0004352024387801456
2151,0.0004352024387801456
2152,0.0004352024387801456
2153,0.0004352024387801456
2154,0.0004352024387801456
2155,0.0004352024387801456
2156,0.0004352024387801456
2157,0.0004352024387801456
2158,0.0004352024387801456
2159,0.0004352024387801456
2160,0.0004352024387801456
2161,0.0004352024387801456
2162,0.0004352024387801456
2163,0.0004352024387801456
2164,0.0004352024387801456
2165,0.0004352024387801456
2166,0.0004352024387801456
2167,0.0004352024387801456
2168,0.0004352024387801456
2169,0.0004352024387801456
2170,0.0004352024387801456
2171,0.0004352024387801456
2172,0.0004352024387801456
2173,0.0004352024387801456
2174,0.0004352024387801456
2175,0.0004352024387801456
2176,0.0004352024387801456
2177,0.0004352024387801456
2178,0.0004352024387801456
2179,0.0004352024387801456
2180,0.0004352024387801456
2181,0.000294649899249352
2182,0.000294649899249352
2183,0.000294649899249352
2184,0.000294649899249352
2185,0.000294649899249352
2186,0.000294649899249352
2187,0.000294649899249352
2188,0.000294649899249352
2189,0.000294649899249352
2190,0.000294649899249352
2191,0.000294649899249352
2192,0.000294649899249352
2193,0.000294649899249352
2194,0.000294649899249352
2195,0.000294649899249352
2196,0.000294649899249352
2197,0.000294649899249352
2198,0.000294649899249352
2199,0.000294649899249352
2200,0.000294649899249352
2201,0.000294649899249352
2202,0.0004352024387801456
2203,0.0004352024387801456
2204,0.0004352024387801456
2205,0.0004352024387801456
2206,0.0004352024387801456
2207,0.0004352024387801456
2208,0.0004352024387801456
2209,0.0004352024387801456
2210,0.0004352024387801456
2211,0.0004352024387801456
2212,0.0004352024387801456
2213,0.0004352024387801456
2214,0.0004352024387801456
2215,0.0004352024387801456
2216,0.0004352024387801456
2217,0.00020676884741993983
2218,0.00020676884741993983
2219,0.00020676884741993983
2220,0.00020676884741993983
2221,0.00020676884741993983
2222,0.00020676884741993983
2223,0.00020676884741993983
2224,0.00020676884741993983
2225,0.00020676884741993983
2226,0.00020676884741993983
2227,0.00020676884741993983
2228,0.00020676884741993983
2229,0.00020676884741993983
2230,0.00020676884741993983
2231,0.00020676884741993983
2232,0.00020676884741993983
2233,0.00020676884741993983
2234,0.00020676884741993983
2235,0.00020676884741993983
2236,0.00020676884741993983
2237,0.00020676884741993983
2238,0.00020676884741993983
2239,0.00020676884741993983
2240,0.00020676884741993983
2241,0.00020676884741993983
2242,0.00020676884741993983
2243,0.00020676884741993983
2244,0.00020676884741993983
2245,0.00020676884741993983
2246,0.00020676884741993983
2247,0.00020676884741993983
2248,0.00020676884741993983
2249,0.00020676884741993983
2250,0.00020676884741993983
2251,0.00020676884741993983
2252,0.00020676884741993983
2253,0.00020676884741993983
2254,0.00020676884741993983
2255,0.00020676884741993983
2256,0.00020676884741993983
2257,0.00020676884741993983
2258,0.00020676884741993983
2259,0.00020676884741993983
2260,0.00020676884741993983
2261,0.00020676884741993983
2262,0.00020676884741993983
2263,0.00020676884741993983
2264,0.00020676884741993983
2265,0.00020676884741993983
2266,0.00020676884741993983
2267,0.00020676884741993983
2268,0.00020676884741993983
2269,0.00020676884741993983
2270,0.00020676884741993983
2271,0.00020676884741993983
2272,0.00020676884741993983
2273,0.00020676884741993983
2274,0.00020676884741993983
2275,0.00020676884741993983
2276,0.00020676884741993983
2277,0.00020676884741993983
2278,0.00020676884741993983
2279,0.00020676884741993983
2280,0.00020676884741993983
2281,0.00020676884741993983
2282,0.00020676884741993983
2283,0.00020676884741993983
2284,0.00020676884741993983
2285,0.00020676884741993983
2286,0.00020676884741993983
2287,0.00020676884741993983
2288,0.00020676884741993983
2289,0.00020676884741993983
2290,0.00020676884741993983
2291,0.00020676884741993983
2292,0.00020676884741993983
2293,0.00020676884741993983
2294,0.00020676884741993983
2295,0.00020676884741993983
2296,0.00020676884741993983
2297,0.00020676884741993983
2298,0.00020676884741993983
2299,0.00020676884741993983
2300,0.00020676884741993983
2301,0.00020676884741993983
2302,0.00020676884741993983
2303,0.00020676884741993983
2304,0.00020676884741993983
2305,0.00020676884741993983
2306,0.00020676884741993983
2307,0.00020676884741993983
2308,0.00020676884741993983
2309,0.00020676884741993983
2310,0.00020676884741993983
2311,0.00020676884741993983
2312,0.00020676884741993983
2313,0.00020676884741993983
2314,0.00020676884741993983
2315,0.00020676884741993983
2316,0.00020676884741993983
2317,0.00020676884741993983
2318,0.00020676884741993983
2319,0.00020676884741993983
2320,0.00020676884741993983
2321,0.00020676884741993983
2322,0.00020676884741993983
2323,0.00020676884741993983
2324,0.00020676884741993983
2325,0.00020676884741993983
2326,0.00020676884741993983
2327,0.00020676884741993983
2328,0.00020676884741993983
2329,0.00020676884741993983
2330,0.00020676884741993983
2331,0.00020676884741993983
2332,0.00020676884741993983
2333,0.00020676884741993983
2334,0.00020676884741993983
2335,0.00020676884741993983
2336,0.00020676884741993983
2337,0.00020676884741993983
2338,0.00020676884741993983
2339,0.00020676884741993983
2340,0.00020676884741993983
2341,0.00020676884741993983
2342,0.00020676884741993983
2343,0.00020676884741993983
2344,0.00020676884741993983
2345,0.00020676884741993983
2346,0.00020676884741993983
2347,0.00020676884741993983
2348,0.00020676884741993983
2349,0.00020676884741993983
2350,0.00020676884741993983
2351,0.00020676884741993983
2352,0.00020676884741993983
2353,0.00020676884741993983
2354,0.00020676884741993983
2355,0.00020676884741993983
2356,0.00020676884741993983
2357,0.00020676884741993983
2358,0.00020676884741993983
2359,0.00020676884741993983
2360,0.00020676884741993983
2361,0.00020676884741993983
2362,0.00020676884741993983
2363,0.00020676884741993983
2364,0.00020676884741993983
2365,0.00020676884741993983
2366,0.00020676884741993983
2367,0.00020676884741993983
2368,0.00020676884741993983
2369,0.00020676884741993983
2370,0.00020676884741993983
2371,0.00020676884741993983
2372,0.00020676884741993983
2373,0.00020676884741993983
2374,0.00020676884741993983
2375,0.00020676884741993983
2376,0.00020676884741993983
2377,0.00020676884741993983
2378,0.00020676884741993983
2379,0.00020676884741993983
2380,0.00020676884741993983
2381,0.00020676884741993983
2382,0.00020676884741993983
2383,0.00020676884741993983
2384,0.00020676884741993983
2385,0.00020676884741993983
2386,0.00020676884741993983
2387,0.00020676884741993983
2388,0.00020676884741993983
2389,0.00020676884741993983
2390,0.00020676884741993983
2391,0.00020676884741993983
2392,0.00020676884741993983
2393,0.00020676884741993983
2394,0.00020676884741993983
2395,0.00020676884741993983
2396,0.00020676884741993983
2397,0.00020676884741993983
2398,0.00020676884741993983
2399,0.00020676884741993983
2400,0.00020676884741993983
2401,0.00020676884741993983
2402,0.00020676884741993983
2403,0.00020676884741993983
2404,0.00020676884741993983
2405,0.00020676884741993983
2406,0.00020676884741993983
2407,0.00020676884741993983
2408,0.00020676884741993983
2409,0.00020676884741993983
2410,0.00020676884741993983
2411,0.00020676884741993983
2412,0.00020676884741993983
2413,0.00020676884741993983
2414,0.00020676884741993983
2415,0.00020676884741993983
2416,0.00020676884741993983
2417,0.00020676884741993983
2418,0.00020676884741993983
2419,0.00020676884741993983
2420,0.00020676884741993983
2421,0.00020676884741993983
2422,0.00020676884741993983
2423,0.00020676884741993983
2424,0.00020676884741993983
2425,0.00020676884741993983
2426,0.00020676884741993983
2427,0.00020676884741993983
2428,0.00020676884741993983
2429,0.00020676884741993983
2430,0.00020676884741993983
2431,0.00020676884741993983
2432,0.00020676884741993983
2433,0.00020676884741993983
2434,0.00020676884741993983
2435,0.00020676884741993983
2436,0.00020676884741993983
2437,0.00020676884741993983
2438,0.00020676884741993983
2439,0.00020676884741993983
2440,0.00020676884741993983
2441,0.00020676884741993983
2442,0.00020676884741993983
2443,0.00020676884741993983
2444,0.00020676884741993983
2445,0.00020676884741993983
2446,0.00020676884741993983
2447,0.00020676884741993983
2448,0.00020676884741993983
2449,0.00020676884741993983
2450,0.00020676884741993983
2451,0.00020676884741993983
2452,0.00020676884741993983
2453,0.00020676884741993983
2454,0.00020676884741993983
2455,0.00020676884741993983
2456,0.00020676884741993983
2457,0.00020676884741993983
2458,0.00020676884741993983
2459,0.00020676884741993983
2460,0.00020676884741993983
2461,0.00020676884741993983
2462,0.00020676884741993983
2463,0.00020676884741993983
2464,0.00020676884741993983
2465,0.00020676884741993983
2466,0.00020676884741993983
2467,0.00020676884741993983
2468,0.00020676884741993983
2469,0.00020676884741993983
2470,0.00020676884741993983
2471,0.00020676884741987556
2472,0.00020676884741987556
2473,0.00020676884741987556
2474,0.00020676884741987556
2475,0.00020676884741987556
2476,0.00020676884741987556
2477,0.00020676884741987556
2478,0.00020676884741987556
2479,0.00020676884741987556
2480,0.00020676884741987556
2481,0.00020676884741987556
2482,0.00020676884741987556
2483,0.00020676884741987556
2484,0.00020676884741987556
2485,0.00020676884741987556
2486,0.00020676884741987556
2487,0.00020676884741987556
2488,0.00020676884741987556
2489,0.00020676884741987556
2490,0.00020676884741987556
2491,0.00020676884741987556
2492,0.00020676884741987556
2493,0.00020676884741987556
2494,0.00020676884741987556
2495,0.00020676884741987556
2496,0.00020676884741987556
2497,0.00020676884741987556
2498,0.00020676884741987556
2499,0.00020676884741987556
2500,0.00020676884741987556
2501,0.00020676884741987556
2502,0.00020676884741987556
2503,0.00020676884741987556
2504,0.00020676884741987556
2505,0.00020676884741987556
2506,0.00020676884741987556
2507,0.00020676884741987556
2508,0.00020676884741987556
2509,0.00020676884741987556
2510,0.00020676884741987556
2511,0.00020676884741987556
2512,0.00020676884741987556
2513,0.00020676884741987556
2514,0.00020676884741987556
2515,0.00020676884741987556
2516,0.00020676884741987556
2517,0.00020676884741987556
2518,0.00020676884741987556
2519,0.00020676884741987556
2520,0.00020676884741987556
2521,0.00020676884741987556
2522,0.00020676884741987556
2523,0.00020676884741987556
2524,0.00020676884741987556
2525,0.00020676884741987556
2526,0.00014126741734793024
2527,0.00014126741734793024
2528,0.00014126741734793024
2529,0.00014126741734793024
2530,0.00014126741734793024
2531,0.00014126741734793024
2532,0.00014126741734793024
2533,0.00014126741734793024
2534,0.00014126741734793024
2535,0.00014126741734793024
2536,0.00014126741734793024
2537,0.00014126741734793024
2538,0.00014126741734793024
2539,0.00014126741734793024
2540,0.00014126741734793024
2541,0.00014126741734793024
2542,0.00014126741734793024
2543,0.00014126741734793024
2544,0.00014126741734793024
2545,0.00014126741734793024
2546,0.00014126741734793024
2547,0.00014126741734793024
2548,0.00014126741734793024
2549,0.00014126741734793024
2550,0.00014126741734793024
2551,0.00014126741734793024
2552,0.00014126741734793024
2553,0.00014126741734793024
2554,0.00014126741734793024
2555,0.00014126741734793024
2556,0.00014126741734793024
2557,0.00014126741734793024
2558,0.00014126741734793024
2559,0.00014126741734793024
2560,0.00014126741734793024
2561,0.00014126741734793024
2562,0.00014126741734793024
2563,0.00014126741734793024
2564,0.00014126741734793024
2565,0.00014126741734793024
2566,0.00014126741734793024
2567,0.00014126741734793024
2568,0.00014126741734793024
2569,0.00014126741734793024
2570,0.00014126741734793024
2571,0.00014126741734793024
2572,0.00014126741734793024
2573,0.00014126741734793024
2574,0.00014126741734793024
2575,0.00014126741734793024
2576,0.00014126741734793024
2577,0.00014126741734793024
2578,0.00014126741734793024
2579,0.00014126741734793024
2580,0.00014126741734793024
2581,0.00014126741734793024
2582,0.00014126741734793024
2583,0.00014126741734793024
2584,0.00014126741734793024
2585,0.00014126741734793024
2586,0.00014126741734793024
2587,0.00014126741734793024
2588,0.00014126741734793024
2589,0.00014126741734793024
2590,0.00014126741734793024
2591,0.00014126741734793024
2592,0.00014126741734793024
2593,0.00014126741734793024
2594,0.00014126741734793024
2595,0.00014126741734793024
2596,0.00014126741734793024
2597,0.00014126741734793024
2598,0.00014126741734793024
2599,0.00014126741734793024
2600,0.00014126741734793024
2601,0.00014126741734793024
2602,0.00014126741734793024
2603,0.00014126741734793024
2604,0.00014126741734793024
2605,0.00014126741734793024
2606,0.00014126741734793024
2607,0.00014126741734793024
2608,0.00014126741734793024
2609,0.00012237457115426103
2610,0.00012237457115426103
2611,0.00012237457115426103
2612,0.00012237457115426103
2613,0.00012237457115426103
2614,0.00012237457115426103
2615,0.00012237457115426103
2616,0.00012237457115426103
2617,0.00012237457115426103
2618,0.00012237457115426103
2619,0.00012237457115426103
2620,0.00012237457115426103
2621,0.00012237457115426103
2622,0.00012237457115426103
2623,0.00012237457115426103
2624,0.00012237457115426103
2625,0.00012237457115426103
2626,0.00012237457115426103
2627,0.00012237457115426103
2628,0.00012237457115426103
2629,0.00012237457115426103
2630,0.00012237457115426103
2631,0.00012237457115426103
2632,0.00012237457115426103
2633,0.00012237457115426103
2634,0.00012237457115426103
2635,0.00012237457115426103
2636,0.00012237457115426103
2637,0.00012237457115426103
2638,0.00012237457115426103
2639,0.00012237457115426103
2640,0.00012237457115426103
2641,0.00012237457115426103
2642,0.00012237457115426103
2643,0.00011761038716939925
2644,0.00011761038716939925
2645,0.00011761038716939925
2646,0.00011761038716939925
2647,0.00011761038716939925
2648,0.00011761038716939925
2649,0.00011761038716939925
2650,0.00011761038716939925
2651,0.00011761038716939925
2652,0.00011761038716939925
2653,0.00011761038716939925
2654,0.00011761038716939925
2655,0.00011761038716939925
2656,0.00011761038716939925
2657,0.00011761038716939925
2658,0.00011761038716939925
2659,0.00011761038716939925
2660,0.00011761038716939925
2661,0.00011761038716939925
2662,0.00011761038716939925
2663,0.00011761038716939925
2664,0.00011761038716939925
2665,0.00011761038716939925
2666,0.00011761038716939925
2667,0.00011761038716939925
2668,0.00011761038716939925
2669,0.00011761038716939925
2670,0.00011761038716939925
2671,0.00011761038716939925
2672,0.00011761038716939925
2673,0.00011761038716939925
2674,0.00011761038716939925
2675,0.00011761038716939925
2676,0.00011761038716939925
2677,0.00011761038716939925
2678,0.00011761038716939925
2679,0.00011761038716939925
2680,0.00011761038716939925
2681,0.00011761038716939925
2682,0.00011761038716939925
2683,0.00011761038716939925
2684,0.00012237457115426103
2685,0.00012237457115426103
2686,0.00012237457115426103
2687,0.00012237457115426103
2688,0.00012237457115426103
2689,0.00012237457115426103
2690,0.00012237457115426103
2691,0.00012237457115426103
2692,0.00012237457115426103
2693,0.00012237457115426103
2694,0.00012237457115426103
2695,0.00012237457115426103
2696,0.00012237457115426103
2697,0.00012237457115426103
2698,0.00012237457115426103
2699,0.00012237457115426103
2700,0.00012237457115426103
2701,0.00012237457115426103
2702,0.00012237457115426103
2703,0.00012237457115426103
2704,0.00012237457115426103
2705,0.00012237457115426103
2706,0.00012237457115426103
2707,0.00012237457115426103
2708,0.00012237457115426103
2709,0.00012237457115426103
2710,0.00012237457115426103
2711,0.00012237457115426103
2712,0.00012237457115426103
2713,0.00012237457115426103
2714,0.00012237457115426103
2715,0.00012237457115426103
2716,0.00012237457115426103
2717,0.00012237457115426103
2718,0.00012237457115426103
2719,0.00012237457115426103
2720,0.00012237457115426103
2721,0.00012237457115426103
2722,0.00012237457115426103
2723,0.00012237457115426103
2724,0.00012237457115426103
2725,0.00012237457115426103
2726,0.00012237457115426103
2727,0.00012237457115426103
2728,0.00012237457115426103
2729,0.00012237457115426103
2730,0.00012237457115426103
2731,0.00012237457115426103
2732,0.00012237457115426103
2733,0.00012237457115426103
2734,0.00012237457115426103
2735,0.00012237457115426103
2736,0.00012237457115426103
2737,0.00012237457115426103
2738,0.00012237457115426103
2739,0.00012237457115426103
2740,0.00012237457115426103
2741,0.00012237457115426103
2742,0.00012237457115426103
2743,0.00012237457115426103
2744,0.00012237457115426103
2745,0.00012237457115426103
2746,0.00012237457115426103
2747,0.00012237457115426103
2748,0.00012237457115426103
2749,0.00012237457115426103
2750,0.00012237457115426103
2751,0.00012237457115426103
2752,0.00012237457115426103
2753,0.00012237457115426103
2754,0.00012237457115426103
2755,0.00012237457115426103
2756,0.00012237457115426103
2757,0.00012237457115426103
2758,0.00012237457115426103
2759,0.00012237457115426103
2760,0.00012237457115426103
2761,0.00012237457115426103
2762,0.00012237457115426103
2763,0.00012237457115426103
2764,0.00012237457115426103
2765,0.00012237457115426103
2766,0.00012237457115426103
2767,0.00012237457115426103
2768,0.00012237457115426103
2769,0.00012237457115426103
2770,0.00012237457115426103
2771,0.00012237457115426103
2772,0.00012237457115426103
2773,0.00012237457115426103
2774,0.00012237457115426103
2775,0.00012237457115426103
2776,0.00012237457115426103
2777,0.00012237457115426103
2778,0.00012237457115426103
2779,0.00012237457115426103
2780,0.00012237457115426103
2781,0.00012237457115426103
2782,0.00012237457115426103
2783,0.00012237457115426103
2784,0.00012237457115426103
2785,0.00012237457115426103
2786,0.00012237457115426103
2787,0.00012237457115426103
2788,0.00012237457115426103
2789,0.00012237457115426103
2790,0.00012237457115426103
2791,0.00012237457115426103
2792,0.00012237457115426103
2793,0.00012237457115426103
2794,0.00012237457115426103
2795,0.00012237457115426103
2796,0.00012237457115426103
2797,0.00012237457115426103
2798,0.00012237457115426103
2799,0.00012237457115426103
2800,0.00012237457115426103
2801,0.00012237457115426103
2802,0.00012237457115426103
2803,0.00012237457115426103
2804,0.00012237457115426103
2805,0.00012237457115426103
2806,0.00012237457115426103
2807,0.00012237457115426103
2808,0.00012237457115426103
2809,0.00012237457115426103
2810,0.00012237457115426103
2811,0.00012237457115426103
2812,0.00012237457115426103
2813,0.00012237457115426103
2814,0.00012237457115426103
2815,0.00012237457115426103
2816,0.00012237457115426103
2817,0.00012237457115426103
2818,0.00012237457115426103
2819,0.00012237457115426103
2820,0.00012237457115426103
2821,0.00012237457115426103
2822,0.00012237457115426103
2823,0.00012237457115426103
2824,0.00012237457115426103
2825,0.00012237457115426103
2826,0.00012237457115426103
2827,0.00012237457115426103
2828,0.00012237457115426103
2829,0.00012237457115426103
2830,0.00012237457115426103
2831,0.00011758990149241556
2832,0.00011758990149241556
2833,0.00011758990149241556
2834,0.00011758990149241556
2835,0.00011758990149241556
2836,0.00011758990149241556
2837,0.00011758990149241556
2838,0.00011758990149241556
2839,0.00011758990149241556
2840,0.00011758990149241556
2841,0.00011758990149241556
2842,0.00011758990149241556
