,Longitude,Latitude,datetime,UHI Index,red,blue,green,nir08,swir16,swir22,coastal,lwir11,building_height,building_sd,building_year,building_area,street_width,street_traffic,street_lane,street_orientation
2299,-73.95260667,40.76839,24-07-2021 15:22,0.979802222,0.12903750000000003,0.09001500000000001,0.11218,0.1452075,0.14364,0.1393775,0.07887749999999999,40.43449903999999,193.345,16.655,1989.5,55.23207,60.0,3.0,6.0,2.0
2300,-73.952585,40.76842667,24-07-2021 15:22,0.977638507,0.12903750000000003,0.09001500000000001,0.11218,0.1452075,0.14364,0.1393775,0.07887749999999999,40.43449903999999,193.345,16.655,1989.5,55.23207,60.0,3.0,6.0,2.0
2301,-73.95256,40.76846167,24-07-2021 15:22,0.977638507,0.12903750000000003,0.09001500000000001,0.11218,0.1452075,0.14364,0.1393775,0.07887749999999999,40.43449903999999,193.345,16.655,1989.5,55.23207,60.0,3.0,6.0,2.0
2302,-73.95252333,40.76852167,24-07-2021 15:22,0.977638507,0.12903750000000003,0.09001500000000001,0.11218,0.1452075,0.14364,0.1393775,0.07887749999999999,40.43449903999999,193.345,16.655,1989.5,55.23207,60.0,3.0,6.0,2.0
2303,-73.952355,40.76869333,24-07-2021 15:22,0.988457082,0.16091,0.138195,0.15189000000000002,0.17688749999999998,0.19102249999999998,0.16244999999999998,0.127195,40.72161272000005,64.79,0.0,1960.0,387.7541,47.714287,3.0,4.857143,2.0
2304,-73.95232,40.76874833,24-07-2021 15:22,0.988457082,0.16091,0.138195,0.15189000000000002,0.17688749999999998,0.19102249999999998,0.16244999999999998,0.127195,40.72161272000005,64.79,0.0,1960.0,387.7541,47.714287,3.0,4.857143,2.0
2305,-73.95224,40.76886667,24-07-2021 15:22,0.984129652,0.175045,0.1298625,0.1541725,0.20834750000000002,0.19987749999999999,0.1753475,0.11459999999999998,40.67034242,59.37,3.4757156,1913.3334,1756.6174,45.5,1.0,4.5,2.0
2306,-73.95219667,40.76892667,24-07-2021 15:22,0.988457082,0.175045,0.1298625,0.1541725,0.20834750000000002,0.19987749999999999,0.1753475,0.11459999999999998,40.67034242,69.473335,13.544616,1931.3334,1210.8115,60.0,3.0,6.0,2.0
2307,-73.95215,40.76899,24-07-2021 15:22,0.988457082,0.175045,0.1298625,0.1541725,0.20834750000000002,0.19987749999999999,0.1753475,0.11459999999999998,40.67034242,69.473335,13.544616,1931.3334,1210.8115,60.0,3.0,6.0,2.0
2308,-73.95210333,40.76904667,24-07-2021 15:22,0.986293367,0.175045,0.1298625,0.1541725,0.20834750000000002,0.19987749999999999,0.1753475,0.11459999999999998,40.67034242,69.473335,13.544616,1931.3334,1210.8115,60.0,3.0,6.0,2.0
2309,-73.95206,40.76910333,24-07-2021 15:22,0.986293367,0.1846425,0.1410825,0.17152499999999998,0.2114275,0.24412499999999998,0.20700000000000002,0.1231525,40.69085054000004,69.473335,13.544616,1931.3334,1210.8115,60.0,3.0,6.0,2.0
2310,-73.95202333,40.76916167,24-07-2021 15:22,0.988457082,0.1461425,0.097935,0.132035,0.1852475,0.17644749999999998,0.15961750000000002,0.08226,38.84511974000003,59.376667,3.541246,1910.0,688.2744,60.0,3.0,6.0,2.0
2311,-73.95199167,40.769225,24-07-2021 15:22,0.988457082,0.1461425,0.097935,0.132035,0.1852475,0.17644749999999998,0.15961750000000002,0.08226,38.84511974000003,59.376667,3.541246,1910.0,688.2744,60.0,3.0,6.0,2.0
2312,-73.95191,40.76937333,24-07-2021 15:22,0.988457082,0.1461425,0.097935,0.132035,0.1852475,0.17644749999999998,0.15961750000000002,0.08226,38.84511974000003,62.28,2.72,1938.0,2278.3394,39.285713,3.0,4.571429,3.0
2313,-73.95186333,40.76943833,24-07-2021 15:22,0.988457082,0.16063500000000003,0.1162225,0.14232,0.2101075,0.22754249999999998,0.2010325,0.10890749999999999,38.54433398000003,82.17,0.0,1960.0,36.764675,40.555557,3.0,4.5555553,3.0
2314,-73.95181833,40.76950667,24-07-2021 15:22,0.988577288,0.16063500000000003,0.1162225,0.14232,0.2101075,0.22754249999999998,0.2010325,0.10890749999999999,38.54433398000003,82.17,0.0,1960.0,36.764675,40.555557,3.0,4.5555553,3.0
2315,-73.95177667,40.76957833,24-07-2021 15:22,0.988577288,0.16063500000000003,0.1162225,0.14232,0.2101075,0.22754249999999998,0.2010325,0.10890749999999999,38.54433398000003,82.17,0.0,1960.0,36.764675,40.555557,3.0,4.5555553,3.0
2316,-73.95173333,40.76964833,24-07-2021 15:23,0.988577288,0.31675250000000005,0.262055,0.31097749999999996,0.32217,0.3998025,0.3919925,0.21824749999999998,38.445211400000005,57.8375,16.579533,1932.5,3000.377,60.0,3.0,6.0,2.0
2317,-73.951685,40.76972,24-07-2021 15:23,0.995068433,0.31675250000000005,0.262055,0.31097749999999996,0.32217,0.3998025,0.3919925,0.21824749999999998,38.445211400000005,57.8375,16.579533,1932.5,3000.377,60.0,3.0,6.0,2.0
2318,-73.95155,40.76987833,24-07-2021 15:23,0.999395863,0.10326999999999997,0.08374500000000001,0.09477249999999998,0.13737,0.13605,0.11473749999999999,0.0721675,38.17518782000002,158.42,0.0,1964.0,34.60019,60.0,3.0,6.0,2.0
2319,-73.95143833,40.76995,24-07-2021 15:23,0.999395863,0.12356499999999998,0.10098750000000001,0.11000749999999998,0.15202749999999998,0.1547775,0.1351425,0.09463500000000002,38.48622764000004,58.12,0.0,1920.0,299.46603,51.0,3.0,5.0,2.0
2320,-73.95138,40.77003333,24-07-2021 15:23,0.997232148,0.12356499999999998,0.10098750000000001,0.11000749999999998,0.15202749999999998,0.1547775,0.1351425,0.09463500000000002,38.48622764000004,78.08,0.0,1900.0,212.91072,53.0,3.0,5.25,2.0
2321,-73.95131333,40.770115,24-07-2021 15:23,0.997232148,0.12356499999999998,0.10098750000000001,0.11000749999999998,0.15202749999999998,0.1547775,0.1351425,0.09463500000000002,38.48622764000004,78.08,0.0,1900.0,212.91072,53.0,3.0,5.25,2.0
2322,-73.95125667,40.77019333,24-07-2021 15:23,0.997232148,0.2516325,0.1754575,0.2241325,0.2886475,0.2674725,0.19088500000000003,0.15464,39.316806499999984,65.62,0.0,1958.0,203.83688,60.0,3.0,6.0,2.0
2323,-73.9512,40.770275,24-07-2021 15:23,0.997232148,0.2516325,0.1754575,0.2241325,0.2886475,0.2674725,0.19088500000000003,0.15464,39.316806499999984,65.62,0.0,1958.0,203.83688,60.0,3.0,6.0,2.0
2324,-73.951145,40.77035333,24-07-2021 15:23,0.999395863,0.2516325,0.1754575,0.2241325,0.2886475,0.2674725,0.19088500000000003,0.15464,39.316806499999984,65.62,0.0,1958.0,203.83688,60.0,3.0,6.0,2.0
2325,-73.95109667,40.77043667,24-07-2021 15:23,0.999395863,0.2516325,0.1754575,0.2241325,0.2886475,0.2674725,0.19088500000000003,0.15464,39.316806499999984,78.08,0.0,1900.0,3867.9995,60.0,3.0,6.0,2.0
2326,-73.95104,40.77052167,24-07-2021 15:23,1.005887007,0.21566249999999998,0.15931499999999998,0.19534,0.24085250000000002,0.248085,0.210685,0.13968000000000003,39.68253464000003,78.08,0.0,1900.0,139.38466,50.0,3.0,5.0,2.0
2327,-73.95098667,40.7706,24-07-2021 15:23,1.005887007,0.2796825,0.2234175,0.24792000000000003,0.31155499999999997,0.2603225,0.1634675,0.2008125,40.12004120000006,78.08,0.0,1900.0,139.38466,50.0,3.0,5.0,2.0
2328,-73.95088667,40.77076333,24-07-2021 15:23,1.008050722,0.14875500000000003,0.11801,0.1377,0.16657500000000003,0.17367,0.14226499999999997,0.10205999999999998,40.331958439999994,56.343334,0.626968,1910.0,1976.9031,45.0,3.0,4.5,2.0
2329,-73.95077,40.77092,24-07-2021 15:23,1.008050722,0.14875500000000003,0.11801,0.1377,0.16657500000000003,0.17367,0.14226499999999997,0.10205999999999998,40.331958439999994,0.0,-1.0,0.0,0.0,60.0,3.0,6.0,2.0
2330,-73.95065167,40.77107167,24-07-2021 15:23,1.005887007,0.15472249999999999,0.12257499999999999,0.14336500000000002,0.18604500000000002,0.21082250000000002,0.18887749999999998,0.10945749999999999,40.38664676000002,181.0,0.0,1960.0,1111.9963,60.0,3.0,6.0,2.0
2331,-73.95059667,40.77114833,24-07-2021 15:23,1.005887007,0.15472249999999999,0.12257499999999999,0.14336500000000002,0.18604500000000002,0.21082250000000002,0.18887749999999998,0.10945749999999999,40.38664676000002,181.0,0.0,1960.0,1111.9963,60.0,3.0,6.0,2.0
2332,-73.95055333,40.771225,24-07-2021 15:23,1.001559577,0.15472249999999999,0.12257499999999999,0.14336500000000002,0.18604500000000002,0.21082250000000002,0.18887749999999998,0.10945749999999999,40.38664676000002,0.0,-1.0,0.0,0.0,60.0,3.0,6.0,2.0
2333,-73.95050333,40.77130833,24-07-2021 15:23,1.001559577,0.164705,0.11495749999999999,0.14416250000000003,0.20323249999999998,0.218935,0.2014725,0.10038249999999999,39.65177246000002,0.0,-1.0,0.0,0.0,57.125,3.0,6.0,2.0
2334,-73.95044833,40.77138667,24-07-2021 15:23,0.999395863,0.15389750000000002,0.11757000000000001,0.13778249999999997,0.17279,0.17531999999999998,0.15516249999999998,0.10426000000000002,40.51994954000003,0.0,-1.0,0.0,0.0,57.125,3.0,6.0,2.0
2335,-73.95039833,40.77146667,24-07-2021 15:23,0.999395863,0.15389750000000002,0.11757000000000001,0.13778249999999997,0.17279,0.17531999999999998,0.15516249999999998,0.10426000000000002,40.51994954000003,0.0,-1.0,0.0,0.0,57.125,3.0,6.0,2.0
2336,-73.95034333,40.77155,24-07-2021 15:23,1.001559577,0.1763925,0.14144,0.15906750000000003,0.195065,0.20312249999999998,0.1735875,0.12527,39.86368970000001,125.15,0.0,1956.0,3621.145,60.0,3.0,6.0,2.0
2337,-73.95024,40.77172167,24-07-2021 15:23,1.003723292,0.1763925,0.14144,0.15906750000000003,0.195065,0.20312249999999998,0.1735875,0.12527,39.86368970000001,204.97,0.0,1960.0,309.54865,60.0,3.0,6.0,2.0
2338,-73.95013333,40.77189,24-07-2021 15:23,1.005887007,0.0990625,0.07940000000000003,0.08995999999999998,0.13464749999999998,0.1518625,0.14259500000000003,0.07549499999999998,38.968168460000015,125.15,0.0,1956.0,2145.8337,60.0,3.0,6.0,2.0
2339,-73.95009,40.77198167,24-07-2021 15:23,1.005887007,0.0990625,0.07940000000000003,0.08995999999999998,0.13464749999999998,0.1518625,0.14259500000000003,0.07549499999999998,38.968168460000015,125.15,0.0,1956.0,2145.8337,60.0,3.0,6.0,2.0
2340,-73.95002833,40.77206333,24-07-2021 15:23,1.003723292,0.0990625,0.07940000000000003,0.08995999999999998,0.13464749999999998,0.1518625,0.14259500000000003,0.07549499999999998,38.968168460000015,133.71,71.26,1948.5,1158.6051,45.0,3.0,4.5,2.0
2341,-73.949845,40.77230833,24-07-2021 15:23,1.005887007,0.10437000000000002,0.07937250000000001,0.09375499999999998,0.2299075,0.14815,0.11798249999999999,0.07549499999999998,37.99745078000001,215.72571,0.0,1966.0,592.39325,45.0,3.0,4.5,2.0
2342,-73.94971167,40.77244167,24-07-2021 15:23,1.008050722,0.0984025,0.08066499999999999,0.09378249999999999,0.1295325,0.12958750000000002,0.11033749999999998,0.06966499999999998,37.22839628000003,33.965,0.125,1907.5,73.734726,60.0,3.0,6.0,2.0
2343,-73.94959,40.77249833,24-07-2021 15:23,1.005887007,0.0984025,0.08066499999999999,0.09378249999999999,0.1295325,0.12958750000000002,0.11033749999999998,0.06966499999999998,37.22839628000003,33.965,0.125,1907.5,73.734726,60.0,3.0,6.0,2.0
2344,-73.94954167,40.772545,24-07-2021 15:23,1.005887007,0.0984025,0.08066499999999999,0.09378249999999999,0.1295325,0.12958750000000002,0.11033749999999998,0.06966499999999998,37.22839628000003,33.965,0.125,1907.5,73.734726,60.0,3.0,6.0,2.0
2345,-73.94951833,40.77257167,24-07-2021 15:23,1.005887007,0.0984025,0.08066499999999999,0.09378249999999999,0.1295325,0.12958750000000002,0.11033749999999998,0.06966499999999998,37.22839628000003,33.965,0.125,1907.5,73.734726,60.0,3.0,6.0,2.0
2346,-73.94951667,40.77256667,24-07-2021 15:23,1.005887007,0.0984025,0.08066499999999999,0.09378249999999999,0.1295325,0.12958750000000002,0.11033749999999998,0.06966499999999998,37.22839628000003,33.965,0.125,1907.5,73.734726,60.0,3.0,6.0,2.0
2347,-73.94949333,40.77263,24-07-2021 15:23,1.003843499,0.12199749999999998,0.10508499999999998,0.11130000000000001,0.1739175,0.1674,0.1476825,0.10027249999999999,36.40465346000002,175.52,0.0,1962.0,4.2828975,42.0,1.0,4.2,3.0
2348,-73.94959167,40.77268333,24-07-2021 15:23,1.003843499,0.12199749999999998,0.10508499999999998,0.11130000000000001,0.1739175,0.1674,0.1476825,0.10027249999999999,36.40465346000002,34.85,0.76,1912.5,843.1381,40.0,1.0,4.0,3.0
2349,-73.94966333,40.77271833,24-07-2021 15:24,1.001679784,0.12199749999999998,0.10508499999999998,0.11130000000000001,0.1739175,0.1674,0.1476825,0.10027249999999999,36.40465346000002,34.85,0.76,1912.5,843.1381,40.0,1.0,4.0,3.0
2350,-73.94972833,40.772755,24-07-2021 15:24,1.001679784,0.12199749999999998,0.10508499999999998,0.11130000000000001,0.1739175,0.1674,0.1476825,0.10027249999999999,36.40465346000002,34.85,0.76,1912.5,843.1381,40.0,1.0,4.0,3.0
2351,-73.94979833,40.77279,24-07-2021 15:24,1.003843499,0.12199749999999998,0.10508499999999998,0.11130000000000001,0.1739175,0.1674,0.1476825,0.10027249999999999,36.40465346000002,44.84833,14.776752,1910.8334,4587.326,30.0,1.0,3.0,3.0
2352,-73.94986833,40.77282167,24-07-2021 15:24,1.003843499,0.12199749999999998,0.10508499999999998,0.11130000000000001,0.1739175,0.1674,0.1476825,0.10027249999999999,36.40465346000002,44.84833,14.776752,1910.8334,4587.326,30.0,1.0,3.0,3.0
2353,-73.949935,40.77286,24-07-2021 15:24,1.001679784,0.12199749999999998,0.10508499999999998,0.11130000000000001,0.1739175,0.1674,0.1476825,0.10027249999999999,36.40465346000002,44.84833,14.776752,1910.8334,4587.326,30.0,1.0,3.0,3.0
2354,-73.94999833,40.77290333,24-07-2021 15:24,1.001679784,0.22248250000000003,0.18909750000000003,0.22168500000000002,0.2780875,0.339,0.31829250000000003,0.1589025,36.04576136000003,319.37,0.0,1966.0,2221.3262,30.0,1.0,3.0,3.0
2355,-73.95006667,40.77295167,24-07-2021 15:24,0.999516069,0.22248250000000003,0.18909750000000003,0.22168500000000002,0.2780875,0.339,0.31829250000000003,0.1589025,36.04576136000003,126.785,111.2684,1938.0,1772.5221,30.0,1.0,3.0,3.0
2356,-73.950235,40.77303833,24-07-2021 15:24,0.999516069,0.3045975,0.236755,0.28268,0.35420750000000006,0.3951275,0.38789500000000005,0.194955,36.47643188000001,126.785,111.2684,1938.0,1772.5221,30.0,1.0,3.0,3.0
2357,-73.95032667,40.77308167,24-07-2021 15:24,0.999516069,0.3045975,0.236755,0.28268,0.35420750000000006,0.3951275,0.38789500000000005,0.194955,36.47643188000001,60.033333,4.6134753,1932.0,3677.5237,30.0,1.0,3.0,3.0
2358,-73.95041667,40.77312333,24-07-2021 15:24,0.997352354,0.3045975,0.236755,0.28268,0.35420750000000006,0.3951275,0.38789500000000005,0.194955,36.47643188000001,60.033333,4.6134753,1932.0,3677.5237,30.0,1.0,3.0,3.0
2359,-73.950505,40.77316,24-07-2021 15:24,0.997352354,0.14696750000000003,0.11985249999999997,0.13143,0.2711575,0.24027500000000002,0.19831,0.11735000000000001,36.78063566000003,53.726,0.7363043,1925.2,4547.603,30.0,1.0,3.0,3.0
2360,-73.95058667,40.7732,24-07-2021 15:24,0.993024924,0.14696750000000003,0.11985249999999997,0.13143,0.2711575,0.24027500000000002,0.19831,0.11735000000000001,36.78063566000003,53.726,0.7363043,1925.2,4547.603,30.0,1.0,3.0,3.0
2361,-73.95066167,40.77323833,24-07-2021 15:24,0.993024924,0.14696750000000003,0.11985249999999997,0.13143,0.2711575,0.24027500000000002,0.19831,0.11735000000000001,36.78063566000003,57.552856,8.158075,1937.8572,2232.2334,30.0,1.0,3.0,3.0
2362,-73.95074167,40.77327333,24-07-2021 15:24,0.993024924,0.14696750000000003,0.11985249999999997,0.13143,0.2711575,0.24027500000000002,0.19831,0.11735000000000001,36.78063566000003,57.552856,8.158075,1937.8572,2232.2334,30.0,1.0,3.0,3.0
2363,-73.95090333,40.77335,24-07-2021 15:24,0.990861209,0.14696750000000003,0.11985249999999997,0.13143,0.2711575,0.24027500000000002,0.19831,0.11735000000000001,36.78063566000003,59.866665,7.819138,1934.1666,2824.4468,30.0,1.0,3.0,3.0
2364,-73.95099167,40.77338167,24-07-2021 15:24,0.990861209,0.14696750000000003,0.11985249999999997,0.13143,0.2711575,0.24027500000000002,0.19831,0.11735000000000001,36.78063566000003,59.866665,7.819138,1934.1666,2824.4468,30.0,1.0,3.0,3.0
2365,-73.95109667,40.773425,24-07-2021 15:24,0.990861209,0.210905,0.14089000000000002,0.19017,0.285705,0.279105,0.24803000000000003,0.11284,36.96179072000001,99.25667,61.23844,1928.0,4192.145,0.0,-1.0,0.0,-1.0
2366,-73.95129,40.77350667,24-07-2021 15:24,0.988817701,0.210905,0.14089000000000002,0.19017,0.285705,0.279105,0.24803000000000003,0.11284,36.96179072000001,185.85,0.0,1964.0,2932.3577,24.0,1.0,2.3333333,3.0
2367,-73.95136833,40.77354167,24-07-2021 15:24,0.988817701,0.1254075,0.102885,0.12142000000000003,0.16341250000000002,0.198805,0.17092000000000002,0.0875125,37.20788816000004,185.85,0.0,1964.0,2932.3577,24.0,1.0,2.3333333,3.0
2368,-73.95144167,40.773575,24-07-2021 15:24,0.984490271,0.1254075,0.102885,0.12142000000000003,0.16341250000000002,0.198805,0.17092000000000002,0.0875125,37.20788816000004,255.805,69.955,1972.0,1670.8085,30.0,1.0,3.0,3.0
2369,-73.951515,40.77360833,24-07-2021 15:24,0.984490271,0.1254075,0.102885,0.12142000000000003,0.16341250000000002,0.198805,0.17092000000000002,0.0875125,37.20788816000004,255.805,69.955,1972.0,1670.8085,30.0,1.0,3.0,3.0
2370,-73.95159333,40.77363833,24-07-2021 15:24,0.984490271,0.08814499999999997,0.07992250000000001,0.08302999999999999,0.10117999999999999,0.10890749999999999,0.09339750000000002,0.07167249999999997,37.474493720000055,255.805,69.955,1972.0,1670.8085,30.0,1.0,3.0,3.0
2371,-73.95167667,40.773665,24-07-2021 15:24,0.984490271,0.08814499999999997,0.07992250000000001,0.08302999999999999,0.10117999999999999,0.10890749999999999,0.09339750000000002,0.07167249999999997,37.474493720000055,0.0,-1.0,0.0,0.0,54.0,4.0,4.8,2.0
2372,-73.95175167,40.773705,24-07-2021 15:24,0.984490271,0.11358249999999998,0.08638499999999999,0.1013175,0.158545,0.128515,0.11410500000000001,0.078685,37.334354899999994,194.79141,0.0,1963.0,2333.9531,50.0,1.0,4.5,2.0
2373,-73.95183833,40.77373,24-07-2021 15:24,0.984490271,0.11358249999999998,0.08638499999999999,0.1013175,0.158545,0.128515,0.11410500000000001,0.078685,37.334354899999994,194.79141,0.0,1963.0,2333.9531,50.0,1.0,4.5,2.0
2374,-73.95201667,40.77379,24-07-2021 15:24,0.980162841,0.11358249999999998,0.08638499999999999,0.1013175,0.158545,0.128515,0.11410500000000001,0.078685,37.334354899999994,186.54158,108.58522,1948.6666,1673.9813,30.0,1.0,3.0,3.0
2375,-73.95209833,40.77382167,24-07-2021 15:24,0.982326556,0.11358249999999998,0.08638499999999999,0.1013175,0.158545,0.128515,0.11410500000000001,0.078685,37.334354899999994,186.54158,108.58522,1948.6666,1673.9813,30.0,1.0,3.0,3.0
2376,-73.95217833,40.77384833,24-07-2021 15:24,0.982326556,0.13519750000000003,0.09796250000000001,0.1202375,0.188245,0.17152499999999998,0.16643750000000002,0.08883249999999998,37.67273888,186.54158,108.58522,1948.6666,1673.9813,30.0,1.0,3.0,3.0
2377,-73.95225,40.77387833,24-07-2021 15:24,0.977999127,0.13519750000000003,0.09796250000000001,0.1202375,0.188245,0.17152499999999998,0.16643750000000002,0.08883249999999998,37.67273888,119.27013,113.302414,1930.75,2512.0125,30.0,1.0,3.0,3.0
2378,-73.95231833,40.77391,24-07-2021 15:24,0.977999127,0.13519750000000003,0.09796250000000001,0.1202375,0.188245,0.17152499999999998,0.16643750000000002,0.08883249999999998,37.67273888,119.27013,113.302414,1930.75,2512.0125,30.0,1.0,3.0,3.0
2379,-73.952385,40.77393667,24-07-2021 15:24,0.980162841,0.15596,0.11226249999999999,0.1422925,0.1773825,0.1833225,0.18876749999999998,0.08888750000000001,38.61269437999999,119.27013,113.302414,1930.75,2512.0125,30.0,1.0,3.0,3.0
2380,-73.95245833,40.773955,24-07-2021 15:24,0.980162841,0.176805,0.15617999999999999,0.15568500000000002,0.2470675,0.24176000000000003,0.20334249999999998,0.157885,38.643456560000004,103.351036,64.65827,1931.0,2691.983,30.0,1.0,3.0,3.0
2381,-73.952515,40.77397833,24-07-2021 15:24,0.980162841,0.176805,0.15617999999999999,0.15568500000000002,0.2470675,0.24176000000000003,0.20334249999999998,0.157885,38.643456560000004,55.896713,8.341337,1913.3334,2900.8408,30.0,1.0,3.0,3.0
2382,-73.95259667,40.77401167,24-07-2021 15:24,0.980162841,0.176805,0.15617999999999999,0.15568500000000002,0.2470675,0.24176000000000003,0.20334249999999998,0.157885,38.643456560000004,55.896713,8.341337,1913.3334,2900.8408,30.0,1.0,3.0,3.0
2383,-73.95262833,40.77402333,24-07-2021 15:24,0.984490271,0.176805,0.15617999999999999,0.15568500000000002,0.2470675,0.24176000000000003,0.20334249999999998,0.157885,38.643456560000004,55.896713,8.341337,1913.3334,2900.8408,30.0,1.0,3.0,3.0
2384,-73.952645,40.77404,24-07-2021 15:24,0.984490271,0.132255,0.10203250000000003,0.11814750000000002,0.19594499999999998,0.21461750000000002,0.18618250000000003,0.09713749999999999,39.77140315999998,55.896713,8.341337,1913.3334,2900.8408,30.0,1.0,3.0,3.0
2385,-73.95281167,40.77414,24-07-2021 15:24,0.988817701,0.132255,0.10203250000000003,0.11814750000000002,0.19594499999999998,0.21461750000000002,0.18618250000000003,0.09713749999999999,39.77140315999998,58.729378,11.658332,1922.0,2795.6868,30.0,1.0,3.0,3.0
2386,-73.95285,40.77415667,24-07-2021 15:24,0.988817701,0.132255,0.10203250000000003,0.11814750000000002,0.19594499999999998,0.21461750000000002,0.18618250000000003,0.09713749999999999,39.77140315999998,58.729378,11.658332,1922.0,2795.6868,30.0,1.0,3.0,3.0
2387,-73.95288833,40.77417333,24-07-2021 15:24,0.990981416,0.132255,0.10203250000000003,0.11814750000000002,0.19594499999999998,0.21461750000000002,0.18618250000000003,0.09713749999999999,39.77140315999998,58.729378,11.658332,1922.0,2795.6868,30.0,1.0,3.0,3.0
2388,-73.95292,40.77419167,24-07-2021 15:24,0.990981416,0.11954999999999999,0.10596499999999998,0.11658000000000002,0.186375,0.18973,0.164045,0.09777000000000002,39.836345540000025,58.729378,11.658332,1922.0,2795.6868,30.0,1.0,3.0,3.0
2389,-73.95295,40.77421,24-07-2021 15:24,0.993145131,0.11954999999999999,0.10596499999999998,0.11658000000000002,0.186375,0.18973,0.164045,0.09777000000000002,39.836345540000025,58.729378,11.658332,1922.0,2795.6868,30.0,1.0,3.0,3.0
2390,-73.95298667,40.77423167,24-07-2021 15:24,0.993145131,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,66.30045,8.268444,1912.5,5736.5034,0.0,-1.0,0.0,-1.0
2391,-73.953025,40.77425167,24-07-2021 15:24,0.990981416,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,74.005646,3.5354726,1910.8334,3950.004,30.0,1.0,3.0,3.0
2392,-73.95306167,40.77427333,24-07-2021 15:24,0.990981416,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,74.005646,3.5354726,1910.8334,3950.004,30.0,1.0,3.0,3.0
2393,-73.9531,40.774295,24-07-2021 15:24,0.993145131,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,74.005646,3.5354726,1910.8334,3950.004,30.0,1.0,3.0,3.0
2394,-73.95313667,40.77431167,24-07-2021 15:25,0.993145131,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,74.005646,3.5354726,1910.8334,3950.004,30.0,1.0,3.0,3.0
2395,-73.953175,40.77432667,24-07-2021 15:25,0.993145131,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,74.005646,3.5354726,1910.8334,3950.004,30.0,1.0,3.0,3.0
2396,-73.95320833,40.774345,24-07-2021 15:25,0.993145131,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,74.005646,3.5354726,1910.8334,3950.004,30.0,1.0,3.0,3.0
2397,-73.95323833,40.77436167,24-07-2021 15:25,0.995308846,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,74.005646,3.5354726,1910.8334,3950.004,30.0,1.0,3.0,3.0
2398,-73.95326833,40.774375,24-07-2021 15:25,0.995308846,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,74.005646,3.5354726,1910.8334,3950.004,30.0,1.0,3.0,3.0
2399,-73.953295,40.77438833,24-07-2021 15:25,0.995308846,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,60.72492,13.96082,1924.8889,2202.3208,30.0,1.0,3.0,3.0
2400,-73.95332,40.77439833,24-07-2021 15:25,0.995308846,0.11600250000000001,0.08973999999999999,0.10659750000000001,0.1648425,0.1697925,0.1597,0.08168249999999999,40.72844875999999,60.72492,13.96082,1924.8889,2202.3208,30.0,1.0,3.0,3.0
2401,-73.953475,40.77449333,24-07-2021 15:25,1.014902486,0.18005,0.1410825,0.1646225,0.22000750000000002,0.22768,0.20290249999999999,0.12625999999999998,39.77140315999998,73.40747,9.219263,1913.0,5649.151,0.0,-1.0,0.0,-1.0
2402,-73.95350167,40.77451,24-07-2021 15:25,1.014902486,0.18005,0.1410825,0.1646225,0.22000750000000002,0.22768,0.20290249999999999,0.12625999999999998,39.77140315999998,73.40747,9.219263,1913.0,5649.151,0.0,-1.0,0.0,-1.0
2403,-73.95353333,40.77452667,24-07-2021 15:25,1.014902486,0.18005,0.1410825,0.1646225,0.22000750000000002,0.22768,0.20290249999999999,0.12625999999999998,39.77140315999998,73.40747,9.219263,1913.0,5649.151,0.0,-1.0,0.0,-1.0
2404,-73.95357,40.774545,24-07-2021 15:25,1.014902486,0.18005,0.1410825,0.1646225,0.22000750000000002,0.22768,0.20290249999999999,0.12625999999999998,39.77140315999998,79.039,1.7208778,1915.0,813.7621,30.0,1.0,3.0,3.0
2405,-73.95361,40.77456333,24-07-2021 15:25,1.012738771,0.18005,0.1410825,0.1646225,0.22000750000000002,0.22768,0.20290249999999999,0.12625999999999998,39.77140315999998,79.039,1.7208778,1915.0,813.7621,30.0,1.0,3.0,3.0
2406,-73.95364833,40.77458167,24-07-2021 15:25,1.012738771,0.18005,0.1410825,0.1646225,0.22000750000000002,0.22768,0.20290249999999999,0.12625999999999998,39.77140315999998,79.039,1.7208778,1915.0,813.7621,30.0,1.0,3.0,3.0
