,nbr,ndbi,swir22,ndwi,aod_55,o3,so2,hcho,evi,ndvi,building_year,population_res1000,savi,co,building_height,coastal,green,ibi,blue,red,si,ndsi,gndvi,street_lane,awei_nsh,awei_sh,albedo,mndwi,no2,ui,building_area,var,building_sd,swir16,building_area_per_pixel,nir08,arvi,street_width,lwir11,msavi,residence_1000_1,street_orientation_0,street_orientation_1,street_orientation_2,street_orientation_3,park_200_1,commercial_1000_1,manufacture_100_1,zonedist_level1_30_1,zonedist_level1_30_2,zonedist_level1_30_3,street_traffic_1,street_traffic_2,street_traffic_3,street_traffic_4,park_1000_1,residence_200_1,park_100_1,park_500_1,manufacture_1000_1,commercial_500_1,manufacture_200_1,manufacture_500_1,commercial_200_1,commercial_100_1,residence_100_1,residence_500_1,overlay_level1_0,overlay_level1_1,y_test,y_pred
1171,0.5352318909835642,0.4206863443738732,0.14500206448706882,0.5821359615698533,0.691358024691358,0.11247083775309363,0.8584707760066701,0.4304896028007784,0.3418661181912305,0.381662492898295,0.9366336633663367,0.6731924208736502,0.314725191296887,0.5114698263784767,0.0840979020979021,0.33615880605665416,0.28188065099457504,0.6285345985610351,0.30200860832137727,0.28639650702687974,0.2384949304982561,0.6983537544712801,0.4178640383809525,0.5,0.8381229139409557,0.6066334584156449,0.36313201181597643,0.6983537544712801,0.809889006746946,0.28348488245245834,0.06510807416014096,0.0010021666666666666,0.003187301789669955,0.25021389865956845,0.06510807416014096,0.46383489017924767,0.36993760688630595,0.5660377358490566,0.4313082499137033,0.24866578862467292,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.994948226,0.9916428932927188
9387,0.24365640168943248,0.622588497557144,0.24961525468263207,0.7559711306175056,0.2469135802469138,0.09021930217802776,0.6449186094373263,0.3528815779458999,0.11169608387562678,0.16122226648179605,0.959529702970297,0.34995889785876255,0.11460839563420608,0.11031760485057696,0.11577131468531468,0.338332246613055,0.33439421338155517,0.6059063446548637,0.3211621233859399,0.38586437440305654,0.2733475926057247,0.7028421758321677,0.24402886932942686,0.375,0.7646191236963158,0.43292815486261416,0.35958233922302885,0.7028421758321677,0.6107273407393881,0.21307670739520282,0.29425804421378304,0.0027592163333333333,0.07582931042725781,0.29822226447380934,0.29425804421378304,0.35900025246149964,0.0994077655290733,0.2830188679245283,0.5417673455298573,0.08540296506333013,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.012618565,1.017317252277772
9113,0.43023969589339306,0.49181628420317025,0.14188656581960135,0.6124514812909254,0.7839506172839505,0.11247083775309363,0.8584707760066701,0.4304896028007784,0.2462054504686334,0.32721291826367715,0.9410891089108911,0.5997256566553687,0.24086183000877626,0.11277401114426766,0.1497202797202797,0.272766789828298,0.22343580470162722,0.6195866535959015,0.2571018651362986,0.24744167007777346,0.25683371917078346,0.6576102177739405,0.38754851864095974,0.5,0.845273864077159,0.5273495467735378,0.28201568825306556,0.6576102177739405,0.809889006746946,0.2833719699621464,0.0075449920898364164,0.002414661726756744,0.003187301789669955,0.21066641315714424,0.0075449920898364164,0.33975006311537487,0.30494342239769845,0.4182389811320754,0.4929237141870899,0.18299455490222055,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.02439879,1.009335143367089
10585,0.3109470532381659,0.5899287492311395,0.19387410382493142,0.7149152898382953,0.3765432098765431,0.11476161041764499,0.8571833408185601,0.4293797894557688,0.15419685184021015,0.21318919058159955,0.970049504950495,0.38140885355814497,0.15397674432905759,0.11277401114096008,0.07421678321678321,0.3131927841773526,0.2820253164556962,0.610431855463097,0.2961262553802008,0.3196889070814574,0.25733379610226564,0.6853319150304087,0.28508471010287145,0.4375,0.8067468326966951,0.46707373555015747,0.31591910231170905,0.6853319150304087,0.8080124143039653,0.24166869773320493,0.10811028942777222,0.0015493430656934306,0.022518287144018233,0.25653579237570096,0.10811028942777222,0.3312294875031558,0.1716285885445119,0.3231132075471698,0.5590265792198805,0.11519752136705817,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.017547026,1.0151541290869472
6850,0.3382848591964449,0.5553674627615495,0.21230434293007022,0.7340784886466516,0.2469135802469138,0.06564928350218224,0.40911552341981783,0.26718723892645546,0.126166282703502,0.17815175959577415,0.9695544554455445,0.30530545135481973,0.13241818769909613,0.10371155122233588,0.0868881118881119,0.31775700934579393,0.3447377938517178,0.6145727801890515,0.3116212338593974,0.40012279983626703,0.2667568020013407,0.7529946093490978,0.2659215113023629,0.5,0.8046648827643035,0.49874760153879594,0.3648221855599464,0.7529946093490978,0.3908141634834701,0.17069008417718837,0.13821249079836506,0.001679054054054054,0.012318921417074375,0.28168076813385284,0.13821249079836506,0.3916309012875537,0.10019846245803748,0.3490566037735849,0.5125992405937174,0.09999654721274186,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.004564737,1.0088510134086122
9349,0.24253754673325023,0.6622987774386799,0.3972823842948839,0.7977861944193777,0.5617283950617282,0.11247083772575195,0.8584707760066567,0.43048960280052906,0.13713146147467548,0.1518444009085954,0.0,0.34995889785876255,0.12148247827000366,0.11277401114169017,0.0,0.5336521046149386,0.5759855334538879,0.5896157593258216,0.54583931133429,0.6041751944330743,0.23552838134755028,0.7123161358444245,0.20221380553910528,0.5,0.6148874760849696,0.40599922493076346,0.6194264765995415,0.7123161358444245,0.8098890067461337,0.23875842329847047,0.0,0.0,0.0,0.5207719364958646,0.0,0.5847639484978541,0.12513220357804372,0.5754716981132075,0.39903348291335794,0.09486669823887538,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.025480648,1.0142613393366742
5680,0.7709119709828889,0.22999887713435735,0.08802222138808592,0.23186228206638682,0.9506172839506171,0.11247083769058008,0.8584707760066395,0.4304896028002798,0.5939453141737463,0.7133264302391142,0.9564356435643564,0.020932838446426034,0.6206367843028648,0.01883846921763599,0.01818181818181818,0.16213866550749786,0.12245931283905968,0.627144164603265,0.12747489239598275,0.13044071496793586,0.5740045978577893,0.3499270803626232,0.7681377178904906,0.25,0.8113599954416255,0.7554136695747518,0.3358965339348834,0.3499270803626232,0.8098890067453206,0.5583121756767417,0.05928386467010037,0.00046428571428571433,0.003187301789669955,0.22378553094400594,0.05928386467010038,0.6242741731885886,0.6530750402540898,0.2641509433962264,0.144287193648599,0.530940921058761,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.961530852,0.9633772348548291
9356,0.39570819573151406,0.5503503846224075,0.17934762208625793,0.657084622460987,0.5617283950617282,0.11247083772575195,0.8584707760066567,0.43048960280052906,0.22747118008004924,0.2747605015756425,0.9464108910891089,0.34995889785876255,0.21226350024721524,0.11277401114169017,0.07092657342657342,0.3534738824893135,0.2839059674502712,0.6148515590594663,0.3225968436154952,0.3160731341247102,0.24069990693162435,0.6518527828450447,0.3429153774833266,0.375,0.8014608713946654,0.5072402809153378,0.34938194871288397,0.6518527828450447,0.8098890067461337,0.2755851219444002,0.5871626371349876,0.001584765625,0.06491936445202313,0.2749786101340432,0.5871626371349876,0.3865816712951275,0.2603886585488224,0.3018867924528302,0.4211253020365877,0.162618764055579,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.025480648,1.0122971467334374
7677,0.19869084849094587,0.7024041078577874,0.2674449157313915,0.8401474297417579,0.5432098765432101,0.06564928347485477,0.40911552341981783,0.26718723892645546,0.06142333677278756,0.10168074277253539,0.9688118811881188,0.25206208096347055,0.06140629401725763,0.11277401113839858,0.05943356643356643,0.3945519090052885,0.3861121157323686,0.5824797489054128,0.3831420373027261,0.4231136580706783,0.23282714656709091,0.7213805830551352,0.15985257020686483,0.5,0.7505407591008604,0.3931066098282558,0.38739019603978564,0.7213805830551352,0.39081416348265763,0.2197492236900575,0.1313626711085694,0.0007326724137931035,0.07507689365567578,0.3365814240897424,0.13136267110856936,0.34176975511234536,0.069394009114907,0.5471698113207547,0.513807386952017,0.04394661828441382,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.989779352,0.9942655841449674
4212,0.6707101664703636,0.2697039726280496,0.10179798055628529,0.338922304931611,0.46913580246913567,0.06564928350218224,0.40911552341981783,0.26718723892645546,0.5178519715602496,0.6349410910593601,0.0,0.28664426874513965,0.5157261247476761,0.11277401114096008,0.0,0.20162283561544572,0.1488607594936706,0.6285113953269085,0.1686513629842183,0.14401691908855258,0.4251045061181658,0.4956187210202787,0.6610776950081193,0.0,0.8411340710010672,0.6810826393943118,0.3012173456608265,0.4956187210202787,0.3908141634834701,0.4764872997080789,0.0,1.0,0.0,0.19417244985264742,0.0,0.5097197677354203,0.6127778094757121,0.0,0.5448740075940599,0.42425958373957495,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.032813237,1.03526680487446
9175,0.5296702168461187,0.4078189465322143,0.22022446604857177,0.7001545154872473,0.5617283950617282,0.11247083772575195,0.8584707760066567,0.43048960280052906,0.18599038394329082,0.20539407553733952,0.9683168316831683,0.3439126901049423,0.18440768223806203,0.11277401114169017,0.044881118881118884,0.43287691081648877,0.5302712477396022,0.6334627800831883,0.45846484935437604,0.6058125255832995,0.16841443278478435,0.885367111292121,0.2998454844804019,0.375,0.8225082894480202,0.6908277172320574,0.5772191718221923,0.885367111292121,0.8098890067461337,0.06485180212927401,0.42296821758135733,0.0010028125000000002,0.003187301789669955,0.3595874132522103,0.4229682175813574,0.6663721282504416,0.1278696520462935,0.3018867924528302,0.560925094925786,0.14877602299867668,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.994347195,0.9927826744311742
7775,0.2420314033844731,0.6217073470732328,0.24349686573326834,0.8308582735506862,0.34567901234567877,0.06564928347485477,0.40911552341981783,0.26718723892645546,0.06105820082263885,0.10326493955846948,0.9742574257425742,0.11436335624385949,0.0630080887155799,0.021311546694530392,0.021965034965034966,0.36658697384626515,0.38444846292947554,0.6027350982646487,0.3492109038737448,0.42802565152135347,0.21958392011690758,0.8063373308511486,0.16914172639802877,0.625,0.8002073183827412,0.44623193474295103,0.36880678408250245,0.8063373308511486,0.39081416348265763,0.14730471803064468,0.07137255694700789,0.0002977251184834123,0.009322857734784619,0.28871565738188043,0.07137255694700788,0.34801817722797274,0.04295395633316498,0.49764150943396224,0.6106316879530558,0.0452263945335714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.003002054,1.0048317206697772
4874,0.40780213907994733,0.5144729956477122,0.18726774520475964,0.639509918908201,0.7345679012345676,0.06564928350996979,0.40911552341981783,0.26718723892645546,0.23741541791513293,0.29152412329884136,0.0,0.3860877828062462,0.2316776963096141,0.11277401114169017,0.0,0.33318843729623976,0.29236889692585866,0.6184676520850243,0.3030129124820662,0.3245326784008734,0.2710851836043303,0.6693371968467687,0.3604900810391422,0.75,0.7996835436102763,0.5273589988373958,0.3574658120450305,0.6693371968467687,0.3908141634834701,0.2625340423587968,0.0,0.0,0.0,0.27464587888582565,0.0,0.4164983590002523,0.24980677125159545,0.5283018867924528,0.5940628236106305,0.17925590282282677,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.99182286,0.9980125022324726
3517,0.3255938125849273,0.530703247989331,0.13145152209001149,0.7014628714125755,0.40740740740740744,0.26069040334601823,0.5012204988113586,0.20815655355655796,0.10402995442877909,0.1742074047172676,0.9618811881188118,0.6506714667910498,0.1108001531911114,0.11277401114756103,0.039286713286713286,0.27428819821777856,0.19594936708860755,0.615912973302906,0.22855093256814943,0.2610860963296496,0.21201941416034664,0.7371185891599332,0.2985371285090744,0.0,0.8840003243458842,0.48241443519192406,0.21776190311160357,0.7371185891599332,1.6251444634463041e-12,0.14355453469999568,0.7034998034733886,1.0,0.03244673221884014,0.1542922331020059,0.7034998034733885,0.23138096440292855,0.11147183833300975,0.0,0.4936140835346903,0.07989296114379198,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.021033011,1.0114371305609475
986,0.254987242329944,0.66573102206342,0.1320145640178672,0.7644695125613947,0.3209876543209873,0.06564928357239808,0.4091155234193143,0.2671872389267048,0.09356873949845099,0.169963109994218,0.9559405940594059,0.43917171209722855,0.1016751176458643,0.11277401114756103,0.08172027972027972,0.18648119973918667,0.18972875226039781,0.6002776233491982,0.19418938307030126,0.2220630372492836,0.32931508852974056,0.663251110703281,0.23553048736260374,0.5,0.8674389605152715,0.4358771987863549,0.1824123017216576,0.663251110703281,0.3908141634842828,0.26194073412333463,0.20359673487117272,0.0014079518072289156,0.003187301789669955,0.1743511740659759,0.2035967348711727,0.18492804847260796,0.10060344425303988,0.3915094339622641,0.6108042802899545,0.07219887828086433,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.036900254,1.0322735013399877
7251,0.2572627265691394,0.679061554725671,0.17476821440636614,0.8188722930728486,0.5432098765432101,0.06564928347485477,0.40911552341981783,0.26718723892645546,0.09467003547008604,0.15229338055907105,0.9467821782178218,0.3549525459307836,0.0975792346369051,0.11277401113839858,0.07476223776223775,0.2509599362457435,0.2841952983725135,0.5841518016366978,0.27051649928264004,0.2961522717969711,0.2805671215581352,0.7207515633430651,0.18112770686914087,0.375,0.8334440054086867,0.43461062222936364,0.26531251032637715,0.7207515633430651,0.39081416348265763,0.25447220488834765,0.2432110187148199,0.0017818333333333334,0.0042869209071060895,0.24203821656050956,0.2432110187148199,0.25403938399394094,0.10701985923594355,0.2830188679245283,0.5191577493959258,0.07047322542701598,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.01442166,1.0165588384380755
2188,0.3565506947823294,0.5213065206974274,0.12323110994332044,0.7354639168169189,0.666666666666667,0.12688982384423753,0.528207112458008,0.6495868574367138,0.10640121610979046,0.1761363083574107,0.9896039603960396,0.6540916195034298,0.1130965079201345,0.0,0.33034938461538466,0.24885894370788939,0.21981916817359853,0.6179384114811918,0.2325681492109041,0.26620275617410283,0.20571513274793388,0.7960166910891966,0.2645360831122099,0.625,0.8997267166772954,0.499229656795561,0.22202558399027109,0.7960166910891966,0.8830269106435014,0.13708124643848763,0.09144873057669066,0.004586404077669903,0.003187301789669955,0.155480558988497,0.09144873057669065,0.23851300176723028,0.11354450328921313,0.4858490566037736,0.5491888160165677,0.08175819630076503,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.005526388,1.0011890435453303
9574,0.3263371708462154,0.5681552902552195,0.15900304042641028,0.716662997789144,0.34567901234567877,0.26069040324823334,0.5012204988118621,0.20815655355630866,0.1312572615871906,0.2026250294182726,0.9534653465346534,0.6285516453566516,0.1384710229982462,0.18937626969478671,0.08429370629370629,0.26675360428892225,0.24419529837251353,0.612970977683957,0.2469870875179342,0.28639650702687974,0.2716154909645252,0.7135627871226824,0.2833370021449285,0.5,0.8485195144454454,0.47912039093736125,0.2608443351300651,0.7135627871226824,0.0,0.21002525048556336,0.10219229033615397,0.001223756345177665,0.003187301789669955,0.20771936495864612,0.10219229033615397,0.28212572582681145,0.13811110705074678,0.46462264150943394,0.3897134967207445,0.10192326440049207,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.03834273,1.0415736006474527
3287,0.27344056537322975,0.6429325635106393,0.2216508389324725,0.7570491573640383,0.45679012345678993,0.2584918802956082,0.5001846444223328,0.20882043428391192,0.11958638205801048,0.1632023928702881,0.9518151485148515,0.3527332304571014,0.11484959406373009,0.11277401114096008,0.02979020979020979,0.38426429037165816,0.32180831826401446,0.6030424148173038,0.35451936872309914,0.36990039568836125,0.22440736321476834,0.6801771553387279,0.2429508425814853,0.375,0.7770560351345488,0.436874391523389,0.35876839175806585,0.6801771553387279,0.004395278079295739,0.23379059874044092,0.5833790598899355,0.0007607142857142858,0.023674207716457632,0.2981747314383495,0.5833790598899354,0.3433476394849785,0.1399972963022855,0.2641509433962264,0.4592682084915434,0.08528464216185822,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.996390703,0.9989022150379794
8080,0.30128695493000784,0.6049705565581576,0.14473931158740289,0.7886153640624751,0.0,0.06564928347485477,0.40911552341981783,0.26718723892645546,0.08681454901865052,0.14616247486413128,0.0,0.062438764960154235,0.0914519155712265,0.06376125533745913,0.0,0.25834963413750617,0.2494755877034358,0.6075545887074737,0.24906743185078906,0.2846909537453952,0.23853197943249332,0.7686160595901356,0.21138463587427908,0.625,0.8743488427645665,0.4677353800202273,0.23772453435779303,0.7686160595901356,0.39081416348265763,0.18010276847659365,0.0,0.0,0.0,0.19070253826409356,0.0,0.23731380964402926,0.08820281862832738,0.5613207547169811,0.5804280289955122,0.06561972076918113,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.00179999,1.0084892537338281
7429,0.42532574168654685,0.5144216462930313,0.1491310386246763,0.7933892482033723,0.4814814814814814,0.06564928347485477,0.40911552341981783,0.26718723892645546,0.09764517785288783,0.13714320347445358,0.0,0.3549525459307836,0.0931740961674987,0.06376125533745913,0.0,0.38774179526189917,0.35674502712477396,0.6220262373292096,0.3840028694404593,0.39991813344248867,0.08357615160640519,0.8853054751589176,0.20661075174447727,0.21875,0.8906450319195797,0.5454738792215278,0.3579607454437005,0.8853054751589176,0.39081416348265763,0.08652431035594577,0.0,0.0,0.0,0.22991729251830023,0.0,0.3512370613481444,0.11883548431722958,0.2861635283018868,0.47221263375905886,0.06863941953559777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.025961473,1.0313975444304369
1537,0.34055253801789065,0.552020352719558,0.10694043016403289,0.7183500116505729,0.691358024691358,0.11247083775309363,0.8584707760066701,0.4304896028007784,0.10338436170384382,0.18396968687556212,0.9712871287128713,0.5504784252054878,0.11233212859482487,0.5114698263784767,0.8349650349650349,0.23828153300007227,0.1768535262206145,0.614397429571488,0.19619799139167857,0.22445081184336219,0.2522944490148307,0.7351540235117031,0.28164998826587745,0.4583333375,0.9040790877991157,0.48185203739236426,0.18007208369745073,0.7351540235117031,0.809889006746946,0.17420162768682895,0.3249220573637478,0.014925,0.003187301789669955,0.1375130715847514,0.3249220573637478,0.19635193133047185,0.11419677776929164,0.3773584905660377,0.553848809112873,0.08023301042470238,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.998434212,0.9964384252656165
3519,0.3255938125849273,0.530703247989331,0.13145152209001149,0.7014628714125755,0.40740740740740744,0.26069040334601823,0.5012204988113586,0.20815655355655796,0.10402995442877909,0.1742074047172676,0.9618811881188118,0.6506714667910498,0.1108001531911114,0.11277401114756103,0.039286713286713286,0.27428819821777856,0.19594936708860755,0.615912973302906,0.22855093256814943,0.2610860963296496,0.21201941416034664,0.7371185891599332,0.2985371285090744,0.5,0.8840003243458842,0.48241443519192406,0.21776190311160357,0.7371185891599332,1.6251444634463041e-12,0.14355453469999568,0.36813469765080337,0.000422406015037594,0.03244673221884014,0.1542922331020059,0.36813469765080337,0.23138096440292855,0.11147183833300975,0.6273584905660378,0.4936140835346903,0.07989296114379198,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.023196726,1.0202009561721685
3291,0.17749426121957385,0.7795519503728929,0.37787620584812887,0.9072820499695456,0.45679012345678993,0.2584918802956082,0.5001846444223328,0.20882043428391192,0.06868836766150874,0.09526498347926195,0.9504950495049505,0.3527332304571014,0.05806166140767162,0.11277401114096008,0.02434965034965035,0.5982757371585885,0.5915370705244123,0.9740419306731509,0.6299856527977046,0.563105471414927,0.17084445445904073,0.7178513780414084,0.09271794997990163,0.375,0.6315299263866333,0.32766524570639977,0.5933694604185532,0.7178513780414084,0.004395278079295739,0.28349974296516656,0.5063850981784608,0.0006217857142857143,0.003187301789669955,0.5307063409069304,0.5063850981784608,0.4704620045443069,0.15015212593009356,0.2641509433962264,0.442354159475318,0.04198582737588981,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.002881848,1.0030657877822338
4169,0.42375059983397473,0.46742181936892263,0.10712811080665142,0.8911269641870881,0.3209876543209873,0.06564928357239808,0.4091155234193143,0.2671872389267048,0.03422087999231984,0.07331058043229223,0.9698019801980198,0.28664426874513965,0.035899371314165936,0.11277401114756103,0.0593731048951049,0.34441788017097713,0.33743218806509945,0.6643692771739752,0.3450502152080346,0.35755218993041366,-0.021046230065052712,1.0788383347658625,0.1088730357605725,0.5,0.973622790119723,0.5537397090654743,0.2797976099735787,1.0788383347658625,0.3908141634842828,-0.028889214422551365,0.07373910740693247,0.0008490354000000001,0.008903903807231987,0.14578381975472954,0.07373910740693247,0.25618530674072204,0.056720765491264424,0.4716981132075472,0.6724197445633411,0.024253924368790224,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.019710741,1.0239564873748372
8161,0.42126581348468806,0.4841388904673901,0.14308772193235975,0.5564839704145074,0.19753086419753085,0.06564928350996979,0.40911552341981783,0.26718723892645546,0.2926516675113083,0.40589121932509187,0.9955445544554455,0.062438764960154235,0.29262232965173646,3.256062086620659e-12,0.04195804195804196,0.23857132507425904,0.18820976491862562,0.6194305862515523,0.21441893830703032,0.1973666257333881,0.3314592720447373,0.5862616756363703,0.44351602950817076,0.375,0.833240193467937,0.5201896084009945,0.256135177557998,0.5862616756363703,0.3908141634834701,0.36849796074959074,0.11541017210893838,0.0008695652173913044,0.003187301789669955,0.20306112748360094,0.11541017210893838,0.3338803332491795,0.38285244029542753,0.32547169811320753,0.34104245771487585,0.22341335508790544,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004204118,0.9987838953065101
5032,0.22744362583807284,0.6789291161163953,0.25614654104575657,0.7675700442055651,0.46913580246913567,0.06564928350218224,0.40911552341981783,0.26718723892645546,0.10806973918871443,0.15724706538548078,0.9559405940594059,0.34984509175955847,0.1106785156825929,0.11277401114096008,0.020993006993006994,0.323407954792436,0.3381555153707052,0.5968759968194968,0.32187948350071727,0.3838859325965345,0.3108819614616993,0.6518457967677407,0.2324299557413803,0.5,0.7386451546450494,0.40523360775825396,0.3621446361711983,0.6518457967677407,0.3908141634834701,0.2598240961919257,0.14203929170875187,0.00037525,0.003187301789669955,0.33049719555090773,0.14203929170875187,0.3530674072203989,0.09740569342730535,0.3773584905660377,0.6270279599585791,0.0822404074377504,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.998794831,1.0009629276526575
727,0.5204539544445288,0.40760989327049457,0.1271724034383092,0.5999363018992867,0.3950617283950617,0.06564928347485477,0.40911552341981783,0.26718723892645546,0.24070146822968813,0.3227804598567979,0.0,0.07096551098622057,0.25196122604707205,0.11277401113839858,0.0,0.26262406723176074,0.25222423146473777,0.6264043192586477,0.24340028694404608,0.28769272752080793,0.27300939965208115,0.7403388622461745,0.4000636980421009,0.5,0.8714363043854632,0.5933485826630244,0.3043958365220698,0.7403388622461745,0.39081416348265763,0.20136426874330055,0.0,0.0,0.0,0.2042494533700922,0.0,0.39668013127997953,0.24972763123789588,0.3962264150943396,0.5075940628236091,0.19452255564199333,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.006848658,1.0079448259417714
